S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,25.18,328.30,328.30,321.00,322.10,322.10,0.00,0.00,322.71,11139.00,321.90,3594640.20,146,0.20,7.30,0.06,2.27,-0.19,560.00,298.00
2,CZBIL,32.11,201.40,202.00,197.60,198.10,198.10,0.00,0.00,198.22,19300.00,198.00,3825702.20,125,0.10,4.40,0.05,2.23,-0.06,420.00,194.00
3,EBL,33.28,504.90,504.90,497.00,499.00,499.00,0.00,0.00,498.95,16801.00,498.00,8382854.70,99,1.00,7.90,0.20,1.59,0.01,753.90,411.00
4,HBL,24.53,331.90,332.00,327.00,329.00,329.00,0.00,0.00,329.22,4660.00,331.40,1534172.40,60,-2.40,5.00,-0.72,1.53,-0.07,505.00,290.00
5,KBL,34.10,202.00,202.50,197.00,200.00,200.00,0.00,0.00,199.32,19155.00,202.50,3817880.90,147,-2.50,5.50,-1.23,2.79,0.34,369.00,187.20
6,MBL,34.49,225.00,225.00,222.00,222.80,222.80,0.00,0.00,222.48,22937.00,223.00,5103024.40,143,-0.20,3.00,-0.09,1.35,0.14,422.00,220.00
7,NABIL,36.76,789.00,795.00,783.00,789.50,789.50,0.00,0.00,790.30,56298.00,790.00,44492555.80,563,-0.50,12.00,-0.06,1.53,-0.10,1740.00,726.00
8,NBL,35.75,285.00,285.00,279.00,282.00,282.00,0.00,0.00,280.35,51889.00,280.50,14546962.50,270,1.50,6.00,0.53,2.15,0.59,535.00,265.50
9,NICA,32.17,657.00,658.00,645.30,645.30,645.30,0.00,0.00,648.68,16576.00,649.00,10752450.10,207,-3.70,12.70,-0.57,1.97,-0.52,955.00,634.00
10,NMB,30.38,250.00,251.00,247.00,248.00,248.00,0.00,0.00,248.54,10174.00,248.80,2528647.70,122,-0.80,4.00,-0.32,1.62,-0.22,452.00,240.00
11,PCBL,35.70,236.00,237.00,233.00,236.80,236.80,0.00,0.00,234.55,71366.00,235.10,16738852.00,416,1.70,4.00,0.72,1.72,0.95,520.00,233.00
12,PRVU,31.67,207.00,208.70,205.10,206.00,206.00,0.00,0.00,206.47,19179.00,207.00,3959821.60,143,-1.00,3.60,-0.48,1.76,-0.23,456.00,200.50
13,SANIMA,25.34,255.00,260.00,254.00,254.90,254.90,0.00,0.00,255.46,17965.00,255.10,4589359.10,148,-0.20,6.00,-0.08,2.36,-0.22,549.00,248.00
14,SBI,32.33,283.00,284.80,278.00,279.90,279.90,0.00,0.00,279.43,10843.00,278.00,3029807.00,27,1.90,6.80,0.68,2.45,0.17,422.00,251.10
15,SBL,31.59,314.00,314.90,308.00,309.90,309.90,0.00,0.00,309.41,10439.00,309.00,3229930.20,87,0.90,6.90,0.29,2.24,0.16,537.00,288.20
16,SCB,31.74,422.00,430.00,421.30,421.40,421.40,0.00,0.00,423.59,8802.00,421.00,3728450.30,75,0.40,8.70,0.10,2.07,-0.52,572.30,375.00
