S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,42.45,304.40,304.40,297.50,298.00,298.00,0.00,0.00,299.31,34791.00,298.50,10413392.30,312,-0.50,6.90,-0.17,2.32,-0.44,425.00,297.50
2,CZBIL,39.90,190.90,192.00,188.30,191.70,191.70,0.00,0.00,191.30,53777.00,188.80,10287777.90,175,2.90,3.70,1.54,1.96,0.21,300.00,175.00
3,EBL,44.69,510.00,519.00,510.00,514.40,514.40,0.00,0.00,515.01,33740.00,507.00,17376284.50,169,7.40,9.00,1.46,1.76,-0.12,601.00,411.00
4,HBL,40.35,290.00,295.00,289.00,289.00,289.00,0.00,0.00,290.14,6260.00,290.00,1816246.30,78,-1.00,6.00,-0.34,2.08,-0.39,505.00,289.00
5,KBL,35.40,193.40,196.50,190.00,191.00,191.00,0.00,0.00,192.68,148187.00,189.70,28552983.20,550,1.30,6.50,0.69,3.42,-0.88,270.50,176.50
6,MBL,32.22,238.00,239.00,234.50,234.50,234.50,0.00,0.00,235.25,20081.00,235.00,4724002.10,93,-0.50,4.50,-0.21,1.92,-0.32,332.00,199.00
7,NABIL,42.70,690.00,698.00,678.00,681.00,681.00,0.00,0.00,683.74,84062.00,688.00,57476381.60,1181,-7.00,20.00,-1.02,2.95,-0.40,1130.00,678.00
8,NBL,51.71,273.30,273.30,267.90,271.00,271.00,0.00,0.00,270.83,97996.00,268.00,26540298.90,280,3.00,5.40,1.12,2.02,0.06,377.90,259.10
9,NICA,39.28,811.00,825.00,811.00,817.00,817.00,0.00,0.00,818.34,71506.00,810.40,58516096.40,466,6.60,14.00,0.81,1.73,-0.16,872.00,600.30
10,NMB,36.48,232.50,235.00,230.40,231.00,231.00,0.00,0.00,232.51,49241.00,232.50,11448815.70,241,-1.50,4.60,-0.65,2.00,-0.65,355.50,225.60
11,PCBL,35.29,220.00,220.00,212.00,214.70,214.70,0.00,0.00,214.24,45965.00,215.70,9847345.00,266,-1.00,8.00,-0.46,3.77,0.22,369.00,209.50
12,PRVU,33.99,192.00,193.20,190.00,191.00,191.00,0.00,0.00,191.46,53046.00,190.50,10156198.20,290,0.50,3.20,0.26,1.68,-0.24,339.00,185.00
13,SANIMA,32.58,245.00,248.00,244.00,246.00,246.00,0.00,0.00,245.61,32467.00,245.00,7974207.10,152,1.00,4.00,0.41,1.64,0.16,377.20,222.00
14,SBI,41.39,325.00,332.00,324.10,328.00,328.00,0.00,0.00,327.57,56352.00,328.00,18459429.10,79,0.00,7.90,0.00,2.44,0.13,403.00,251.00
15,SBL,38.67,285.00,288.00,281.10,286.90,286.90,0.00,0.00,284.73,27135.00,283.00,7726068.30,166,3.90,6.90,1.38,2.45,0.76,463.00,280.30
16,SCB,43.38,513.00,521.00,510.10,515.20,515.20,0.00,0.00,515.73,52920.00,512.00,27292593.00,279,3.20,10.90,0.63,2.14,-0.10,548.00,375.00
