S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,46.53,368.00,387.00,368.00,387.00,387.00,0.00,0.00,377.96,23768.00,372.00,8983346.00,100,15.00,19.00,4.03,5.16,2.34,451.00,290.00
2,CZBIL,47.99,189.00,197.00,189.00,192.00,192.00,0.00,0.00,192.32,18704.00,190.00,3597152.00,102,2.00,8.00,1.05,4.23,-0.17,243.00,178.00
3,EBL,47.91,598.00,610.00,598.00,610.00,610.00,0.00,0.00,604.60,14545.00,598.00,8793904.00,80,12.00,12.00,2.01,2.01,0.89,707.00,501.00
4,GBIME,62.35,289.00,297.00,250.00,295.00,295.00,0.00,0.00,292.28,180162.00,289.00,52657728.00,623,6.00,47.00,2.08,18.80,0.92,331.00,245.00
5,HBL,55.30,511.00,521.00,510.00,514.00,514.00,0.00,0.00,514.18,1954.00,513.64,1004704.00,31,0.00,11.00,0.07,2.16,-0.03,644.00,418.00
6,KBL,43.45,192.00,195.00,189.00,194.00,194.00,0.00,0.00,191.79,34708.00,189.00,6656715.00,111,5.00,6.00,2.65,3.17,1.14,269.00,174.00
7,MBL,40.86,230.00,234.00,230.00,234.00,234.00,0.00,0.00,232.23,15617.00,229.00,3626708.00,59,5.00,4.00,2.18,1.74,0.76,295.00,205.00
8,NABIL,46.72,712.00,729.00,706.00,720.00,720.00,0.00,0.00,719.81,17628.00,712.00,12688880.00,119,8.00,23.00,1.12,3.26,0.03,900.00,660.00
9,NBL,46.03,272.00,279.00,272.00,276.00,276.00,0.00,0.00,275.43,75600.00,273.00,20822854.00,179,3.00,7.00,1.10,2.57,0.20,355.00,262.00
10,NICA,46.08,465.00,474.00,464.00,471.00,471.00,0.00,0.00,470.38,57507.00,467.00,27049862.00,218,4.00,10.00,0.86,2.16,0.13,515.00,368.00
11,NMB,44.54,348.00,360.00,346.00,357.00,357.00,0.00,0.00,353.18,55255.00,350.00,19514768.00,260,7.00,14.00,2.00,4.05,1.07,407.00,300.00
12,PCBL,45.21,263.00,270.00,263.00,270.00,270.00,0.00,0.00,267.33,9381.00,265.00,2507787.00,57,5.00,7.00,1.89,2.66,0.99,397.00,233.00
13,PRVU,47.39,243.00,249.00,242.00,248.00,248.00,0.00,0.00,245.78,40857.00,243.00,10041953.00,138,5.00,7.00,2.06,2.89,0.89,304.00,205.00
14,SANIMA,46.61,346.00,350.00,345.00,350.00,350.00,0.00,0.00,347.42,22763.00,347.00,7908361.00,73,3.00,5.00,0.86,1.45,0.74,371.00,286.00
15,SBI,43.59,400.00,418.00,400.00,416.00,416.00,0.00,0.00,405.37,10325.00,401.00,4185483.00,51,15.00,18.00,3.74,4.50,2.55,530.00,344.00
16,SBL,47.01,310.00,313.00,306.00,311.00,311.00,0.00,0.00,309.20,20867.00,308.00,6452099.00,81,3.00,7.00,0.97,2.29,0.58,361.00,272.00
17,SCB,49.61,593.00,604.00,590.00,604.00,604.00,0.00,0.00,600.05,15218.00,595.00,9131522.00,119,9.00,14.00,1.51,2.37,0.65,755.00,520.00
