S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,45.26,425.00,429.00,425.00,429.00,429.00,0.00,0.00,427.36,40426.00,425.00,17276363.00,206,4.00,4.00,0.94,0.94,0.38,475.00,313.00
2,CZBIL,56.96,203.00,203.00,191.00,196.00,196.00,0.00,0.00,192.90,46331.00,194.00,8937113.00,234,2.00,12.00,1.03,6.28,1.58,240.00,164.00
3,EBL,44.92,721.00,736.00,711.00,735.00,735.00,0.00,0.00,724.95,100536.00,722.00,72883750.00,307,13.00,25.00,1.80,3.52,1.37,932.00,517.00
4,GBIME,41.43,264.00,267.00,260.00,263.00,263.00,0.00,0.00,262.07,77184.00,263.00,20227597.00,480,0.00,7.00,0.00,2.69,0.35,331.00,144.48
5,HBL,44.89,554.00,554.00,540.00,548.00,548.00,0.00,0.00,544.04,18059.00,553.00,9824780.00,136,-5.00,14.00,-0.90,2.59,0.72,735.00,452.00
6,KBL,45.20,188.00,190.00,184.00,187.00,187.00,0.00,0.00,185.56,147312.00,187.00,27334481.00,363,0.00,6.00,0.00,3.26,0.77,240.00,153.00
7,MBL,48.35,224.00,224.00,221.00,223.00,223.00,0.00,0.00,222.32,115289.00,223.00,25630923.00,206,0.00,3.00,0.00,1.36,0.31,295.00,199.00
8,NABIL,45.19,855.00,855.00,845.00,849.00,849.00,0.00,0.00,846.17,32164.00,845.00,27216200.00,275,4.00,10.00,0.47,1.18,0.33,1000.00,594.00
9,NBL,47.48,286.00,306.00,286.00,304.00,304.00,0.00,0.00,302.54,199318.00,301.00,60301390.00,469,3.00,20.00,1.00,6.99,0.48,332.00,214.00
10,NICA,42.96,576.00,587.00,574.00,587.00,587.00,0.00,0.00,579.46,93975.00,576.00,54454975.00,354,11.00,13.00,1.91,2.26,1.28,680.00,372.00
11,NMB,44.09,422.00,423.00,417.00,422.00,422.00,0.00,0.00,419.51,81927.00,421.00,34368792.00,459,1.00,6.00,0.24,1.44,0.59,517.00,321.00
12,PCBL,44.79,274.00,282.00,274.00,280.00,280.00,0.00,0.00,279.67,73600.00,278.00,20583992.00,268,2.00,8.00,0.72,2.92,0.12,352.00,219.19
13,PRVU,45.07,230.00,230.00,226.00,229.00,229.00,0.00,0.00,227.65,82401.00,229.00,18758589.00,296,0.00,4.00,0.00,1.77,0.59,292.00,195.00
14,SANIMA,45.76,339.00,340.00,333.00,338.00,338.00,0.00,0.00,336.17,63808.00,339.00,21450367.00,283,-1.00,7.00,-0.29,2.10,0.54,437.00,287.00
15,SBI,44.55,419.00,425.00,415.00,425.00,425.00,0.00,0.00,418.86,19719.00,419.00,8259563.00,117,6.00,10.00,1.43,2.41,1.44,583.00,344.00
16,SBL,42.68,297.00,306.00,297.00,304.00,304.00,0.00,0.00,299.97,48027.00,301.00,14406467.00,263,3.00,9.00,1.00,3.03,1.33,393.00,252.00
17,SCB,57.19,652.00,658.00,649.00,656.00,656.00,0.00,0.00,652.56,21997.00,660.00,14354436.00,216,-4.00,9.00,-0.61,1.39,0.52,850.00,505.00
