S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,48.02,490.00,503.00,490.00,503.00,503.00,0.00,0.00,498.53,85171.00,485.00,42460310.00,462,18.00,13.00,3.71,2.65,0.89,576.00,313.00
2,CZBIL,67.38,236.00,246.00,233.00,243.00,243.00,0.00,0.00,240.42,179196.00,232.00,43082904.00,573,11.00,13.00,4.74,5.58,1.06,278.00,164.00
3,EBL,59.96,700.00,715.00,697.00,714.00,714.00,0.00,0.00,706.74,111357.00,687.00,78700752.00,488,27.00,18.00,3.93,2.58,1.02,932.00,517.00
4,GBIME,54.42,347.00,347.00,337.00,343.00,343.00,0.00,0.00,341.22,293192.00,333.00,100042558.00,1170,10.00,10.00,3.00,2.97,0.52,383.00,211.00
5,HBL,54.26,632.00,660.00,632.00,643.00,643.00,0.00,0.00,641.59,36309.00,629.00,23295369.00,230,14.00,28.00,2.23,4.43,0.22,749.00,452.00
6,KBL,67.23,230.00,246.00,230.00,243.00,243.00,0.00,0.00,238.72,312715.00,229.00,74652117.00,815,14.00,16.00,6.11,6.96,1.76,303.00,153.00
7,MBL,48.94,244.00,255.00,240.00,245.00,245.00,0.00,0.00,244.99,94782.00,240.00,23220710.00,283,5.00,15.00,2.08,6.25,0.00,295.00,199.00
8,NABIL,53.72,1292.00,1354.00,1292.00,1354.00,1354.00,0.00,0.00,1352.15,48213.00,1231.00,65191252.00,244,123.00,62.00,9.99,4.80,0.14,1354.00,594.00
9,NBL,48.96,378.00,391.00,374.00,385.00,385.00,0.00,0.00,383.00,361790.00,371.00,138567206.00,806,14.00,17.00,3.77,4.55,0.52,427.00,214.00
10,NICA,70.48,815.00,854.00,814.00,854.00,854.00,0.00,0.00,842.25,555811.00,777.00,468134172.00,2167,77.00,40.00,9.91,4.91,1.38,854.00,405.00
11,NMB,51.57,440.00,441.00,427.00,436.00,436.00,0.00,0.00,436.34,282250.00,433.00,123156164.00,1148,3.00,14.00,0.69,3.28,-0.08,517.00,321.00
12,PCBL,62.84,401.00,426.00,401.00,422.00,422.00,0.00,0.00,416.84,476589.00,400.00,198659981.00,1444,22.00,25.00,5.50,6.23,1.22,436.00,219.19
13,PRVU,62.17,360.00,383.00,356.00,379.00,379.00,0.00,0.00,372.42,859544.00,352.00,320114613.00,2515,27.00,27.00,7.67,7.58,1.74,400.00,195.00
14,SANIMA,50.92,313.00,316.00,308.00,313.00,313.00,0.00,0.00,311.41,130399.00,307.00,40607845.00,415,6.00,8.00,1.95,2.60,0.51,437.00,287.00
15,SBI,50.11,416.00,419.00,408.00,417.00,417.00,0.00,0.00,412.14,47786.00,410.00,19694315.00,218,7.00,11.00,1.71,2.70,1.17,583.00,348.00
16,SBL,51.95,366.00,377.00,353.00,364.00,364.00,0.00,0.00,362.01,123455.00,349.00,44692487.00,397,15.00,24.00,4.30,6.80,0.55,408.00,252.00
17,SCB,49.52,634.00,656.00,634.00,650.00,650.00,0.00,0.00,643.99,42181.00,634.00,27164251.00,376,16.00,22.00,2.52,3.47,0.92,850.00,505.00
