S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,369.00,375.90,369.00,370.00,370.00,0.00,0.00,372.93,71670.00,369.90,26728029.50,385,0.10,6.90,0.03,1.87,-0.79,428.40,223.00
2,CZBIL,-,241.00,244.00,238.10,242.00,242.00,0.00,0.00,241.69,147272.00,238.00,35594348.20,355,4.00,5.90,1.68,2.48,0.13,296.00,152.50
3,EBL,-,618.00,620.00,602.00,619.00,619.00,0.00,0.00,615.52,54227.00,607.90,33377681.10,312,11.10,18.00,1.83,2.99,0.56,790.00,458.20
4,GBIME,-,258.00,264.00,258.00,260.60,260.60,0.00,0.00,261.69,252111.00,260.30,65975506.10,927,0.30,6.00,0.12,2.33,-0.42,302.00,170.00
5,HBL,-,259.00,267.00,257.10,260.90,260.90,0.00,0.00,262.16,97224.00,259.00,25488288.00,333,1.90,9.90,0.73,3.85,-0.48,312.10,167.10
6,KBL,-,230.00,239.50,230.00,234.80,234.80,0.00,0.00,235.85,476687.00,231.50,112426735.50,1277,3.30,9.50,1.43,4.13,-0.45,272.90,129.60
7,LSL,-,250.00,272.20,250.00,257.20,257.20,0.00,0.00,258.45,308482.00,248.40,79728707.30,630,8.80,22.20,3.54,8.88,-0.49,300.00,143.60
8,MBL,-,262.00,283.00,260.00,283.00,283.00,0.00,0.00,269.45,429596.00,257.30,115754813.80,964,25.70,23.00,9.99,8.85,4.79,295.00,157.80
9,NABIL,-,573.00,579.00,568.00,569.00,569.00,0.00,0.00,573.04,87145.00,570.00,49937465.20,762,-1.00,11.00,-0.18,1.94,-0.71,700.00,419.00
10,NBL,-,295.00,295.00,288.10,289.00,289.00,0.00,0.00,291.73,103812.00,290.00,30284784.20,398,-1.00,6.90,-0.34,2.40,-0.94,337.50,195.10
11,NICA,-,458.00,462.10,450.00,454.00,454.00,0.00,0.00,454.92,159935.00,449.80,72757931.20,547,4.20,12.10,0.93,2.69,-0.20,573.00,341.60
12,NIMB,-,241.80,245.90,238.20,242.00,242.00,0.00,0.00,243.34,212486.00,238.00,51706974.40,692,4.00,7.70,1.68,3.23,-0.55,295.00,147.40
13,NMB,-,265.00,274.50,262.00,268.00,268.00,0.00,0.00,267.44,144968.00,264.00,38769895.10,411,4.00,12.50,1.52,4.77,0.21,300.00,162.00
14,PCBL,-,285.00,291.90,279.00,284.00,284.00,0.00,0.00,284.58,355776.00,284.50,101247927.20,690,-0.50,12.90,-0.18,4.62,-0.21,329.00,185.00
15,PRVU,-,250.00,257.00,248.50,253.00,253.00,0.00,0.00,252.89,329696.00,248.50,83378113.80,945,4.50,8.50,1.81,3.42,0.04,297.00,132.00
16,SANIMA,-,328.00,330.00,324.00,327.00,327.00,0.00,0.00,327.36,158371.00,326.00,51844408.50,500,1.00,6.00,0.31,1.85,-0.11,382.00,228.00
17,SBI,-,494.70,502.00,481.00,481.00,481.00,0.00,0.00,486.30,143674.00,485.00,69868915.50,362,-4.00,21.00,-0.82,4.37,-1.10,549.00,268.60
18,SBL,-,340.00,346.00,337.10,340.00,340.00,0.00,0.00,341.96,71661.00,339.00,24505127.70,186,1.00,8.90,0.29,2.64,-0.58,380.00,212.20
19,SCB,-,755.00,758.50,747.20,755.00,755.00,0.00,0.00,753.47,62474.00,746.50,47071986.60,426,8.50,11.30,1.14,1.51,0.20,790.00,497.40
