S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,425.00,430.00,420.00,424.00,424.00,0.00,0.00,423.01,17950.00,425.00,7592940.00,65,-1.00,10.00,0.00,2.38,0.23,0.00,0.00
2,CZBIL,-,293.00,295.00,290.00,295.00,295.00,0.00,0.00,292.88,17166.00,293.00,5027571.00,84,2.00,5.00,0.00,1.72,0.72,0.00,0.00
3,EBL,-,1225.00,1240.00,1219.00,1225.00,1225.00,0.00,0.00,1227.90,4931.00,1225.00,6054788.00,81,0.00,21.00,0.00,1.72,-0.24,0.00,0.00
4,GBIME,-,371.00,373.00,368.00,372.00,372.00,0.00,0.00,370.67,21343.00,371.00,7911153.00,102,1.00,5.00,0.00,1.36,0.36,0.00,0.00
5,HBL,-,850.00,870.00,850.00,853.00,853.00,0.00,0.00,852.88,2220.00,850.00,1893385.00,26,3.00,20.00,0.00,2.35,0.01,0.00,0.00
6,KBL,-,285.00,292.00,280.00,286.00,286.00,0.00,0.00,287.25,22495.00,285.00,6461775.00,103,1.00,12.00,0.00,4.29,-0.44,0.00,0.00
7,MBL,-,317.00,317.00,311.00,316.00,316.00,0.00,0.00,314.29,11770.00,317.00,3699159.00,66,-1.00,6.00,0.00,1.93,0.54,0.00,0.00
8,NABIL,-,1634.00,1650.00,1613.00,1630.00,1630.00,0.00,0.00,1634.80,63239.00,1634.00,103382816.00,760,-4.00,37.00,0.00,2.29,-0.29,0.00,0.00
9,NBL,-,347.00,352.00,340.00,345.00,345.00,0.00,0.00,348.42,130852.00,347.00,45591976.00,82,-2.00,12.00,0.00,3.53,-0.99,0.00,0.00
10,NICA,-,340.00,346.00,335.00,346.00,346.00,0.00,0.00,341.71,14034.00,340.00,4795628.00,74,6.00,11.00,0.00,3.28,1.24,0.00,0.00
11,NMB,-,470.00,483.00,461.00,470.00,470.00,0.00,0.00,471.91,5991.00,470.00,2827194.00,39,0.00,22.00,0.00,4.77,-0.41,0.00,0.00
12,PCBL,-,420.00,426.00,414.00,421.00,421.00,0.00,0.00,418.89,28356.00,420.00,11878095.00,128,1.00,12.00,0.00,2.90,0.50,0.00,0.00
13,PRVU,-,353.00,360.00,350.00,360.00,360.00,0.00,0.00,354.66,29717.00,353.00,10539356.00,127,7.00,10.00,0.00,2.86,1.48,0.00,0.00
14,SANIMA,-,386.00,400.00,384.00,394.00,394.00,0.00,0.00,389.58,30609.00,386.00,11924772.00,156,8.00,16.00,0.00,4.17,1.12,0.00,0.00
15,SBI,-,810.00,815.00,796.00,806.00,806.00,0.00,0.00,804.46,12685.00,810.00,10204605.00,73,-4.00,19.00,0.00,2.39,0.19,0.00,0.00
16,SBL,-,418.00,426.00,416.00,420.00,420.00,0.00,0.00,419.66,21597.00,418.00,9063395.00,97,2.00,10.00,0.00,2.40,0.08,0.00,0.00
17,SCB,-,2200.00,2199.00,2107.00,2148.00,2148.00,0.00,0.00,2138.31,10678.00,2200.00,22832920.00,297,-52.00,92.00,0.00,4.37,0.45,0.00,0.00
