S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,378.00,385.00,378.00,382.00,382.00,0.00,0.00,381.42,72876.00,378.00,27796217.90,377,4.00,7.00,1.06,1.85,0.15,428.40,223.00
2,CZBIL,-,246.00,255.00,246.00,251.00,251.00,0.00,0.00,250.92,197448.00,244.60,49544438.20,505,6.40,9.00,2.62,3.66,0.03,296.00,152.50
3,EBL,-,614.90,620.00,605.00,612.70,612.70,0.00,0.00,613.22,56336.00,603.00,34546423.19,250,9.70,15.00,1.61,2.48,-0.09,790.00,448.00
4,GBIME,-,252.00,257.00,249.00,253.10,253.10,0.00,0.00,253.85,218332.00,249.00,55423381.30,867,4.10,8.00,1.65,3.21,-0.30,302.00,170.00
5,HBL,-,257.00,263.00,257.00,259.90,259.90,0.00,0.00,260.73,99084.00,257.00,25834298.70,370,2.90,6.00,1.13,2.33,-0.32,312.10,167.10
6,KBL,-,224.00,232.00,224.00,228.00,228.00,0.00,0.00,228.21,565728.00,223.00,129106197.80,1468,5.00,8.00,2.24,3.57,-0.09,272.90,129.60
7,LSL,-,253.00,258.20,250.00,254.20,254.20,0.00,0.00,255.19,259949.00,249.90,66335378.50,476,4.30,8.20,1.72,3.28,-0.39,300.00,143.60
8,MBL,-,250.00,259.90,249.00,254.20,254.20,0.00,0.00,253.78,158288.00,246.90,40171076.70,446,7.30,10.90,2.96,4.38,0.16,295.00,157.80
9,NABIL,-,584.00,593.20,580.00,591.50,591.50,0.00,0.00,588.57,69067.00,574.00,40651069.60,633,17.50,13.20,3.05,2.28,0.49,700.00,419.00
10,NBL,-,289.00,291.80,286.60,289.10,289.10,0.00,0.00,290.04,127631.00,284.00,37018603.60,341,5.10,5.20,1.80,1.81,-0.33,337.50,195.10
11,NICA,-,483.00,483.40,475.00,475.00,475.00,0.00,0.00,479.50,61966.00,474.00,29712489.20,322,1.00,8.40,0.21,1.77,-0.95,573.00,341.60
12,NIMB,-,240.00,246.00,240.00,245.00,245.00,0.00,0.00,243.91,248821.00,239.50,60689469.80,684,5.50,6.00,2.30,2.50,0.45,295.00,147.40
13,NMB,-,267.60,273.50,267.60,272.00,272.00,0.00,0.00,271.33,89183.00,267.50,24197866.60,347,4.50,5.90,1.68,2.20,0.25,300.00,162.00
14,PCBL,-,285.30,294.00,285.00,292.90,292.90,0.00,0.00,290.73,156469.00,285.30,45489693.20,488,7.60,9.00,2.66,3.16,0.74,329.00,176.00
15,PRVU,-,247.70,254.20,246.60,251.70,251.70,0.00,0.00,250.93,293868.00,245.00,73740272.70,942,6.70,7.60,2.73,3.08,0.31,297.00,132.00
16,SANIMA,-,363.40,364.50,356.30,360.40,360.40,0.00,0.00,361.48,243777.00,356.30,88121616.30,574,4.10,8.20,1.15,2.30,-0.30,382.00,225.50
17,SBI,-,460.00,466.20,456.10,466.20,466.20,0.00,0.00,461.12,356588.00,454.80,164428823.00,431,11.40,10.10,2.51,2.21,1.09,497.00,268.60
18,SBL,-,340.00,346.80,340.00,345.90,345.90,0.00,0.00,343.68,131789.00,339.10,45293611.00,260,6.80,6.80,2.01,2.00,0.64,380.00,212.20
19,SCB,-,703.00,710.00,694.90,696.00,696.00,0.00,0.00,701.01,44011.00,692.20,30852264.70,210,3.80,15.10,0.55,2.17,-0.72,790.00,497.40
