S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,72.43,446.00,455.00,446.00,452.00,452.00,0.00,0.00,451.84,201509.00,445.00,91049976.00,997,7.00,9.00,1.57,2.02,0.04,576.00,313.00
2,CZBIL,71.58,345.00,350.00,335.00,337.00,337.00,0.00,0.00,341.72,307661.00,340.00,105134823.00,1180,-3.00,15.00,-0.88,4.48,-1.40,350.00,164.00
3,EBL,71.66,759.00,770.00,748.00,754.00,754.00,0.00,0.00,759.43,81516.00,758.00,61905548.00,547,-4.00,22.00,-0.53,2.94,-0.72,864.00,520.00
4,GBIME,71.51,450.00,460.00,449.00,454.00,454.00,0.00,0.00,454.86,446696.00,446.00,203185357.00,2824,8.00,11.00,1.79,2.45,-0.19,522.00,211.00
5,KBL,73.35,342.00,354.00,340.00,344.00,344.00,0.00,0.00,346.89,633641.00,341.00,219806581.00,2213,3.00,14.00,0.88,4.12,-0.84,354.00,153.00
6,MBL,71.07,350.00,360.00,344.00,347.00,347.00,0.00,0.00,350.02,426622.00,350.00,149327605.00,1233,-3.00,16.00,-0.86,4.65,-0.87,360.00,199.00
7,NABIL,63.27,1377.00,1377.00,1310.00,1320.00,1320.00,0.00,0.00,1321.29,127131.00,1312.00,167976810.00,1131,8.00,67.00,0.61,5.11,-0.10,1550.00,594.00
8,NBL,71.71,450.00,455.00,443.00,446.00,446.00,0.00,0.00,449.10,372913.00,443.00,167475256.00,1303,3.00,12.00,0.68,2.71,-0.70,491.00,214.00
9,NICA,73.11,940.00,950.00,918.00,923.00,923.00,0.00,0.00,931.43,194943.00,948.00,181575354.00,1333,-25.00,32.00,-2.64,3.49,-0.91,1027.00,422.00
10,NMB,70.48,438.00,451.00,433.00,437.00,437.00,0.00,0.00,439.92,342503.00,436.00,150674499.00,1702,1.00,18.00,0.23,4.16,-0.67,505.00,321.00
11,PCBL,72.00,433.00,466.00,433.00,454.00,454.00,0.00,0.00,457.39,322893.00,449.00,147686824.00,1614,5.00,33.00,1.11,7.62,-0.75,495.00,219.19
12,PRVU,73.36,460.00,475.00,455.00,461.00,461.00,0.00,0.00,462.87,414126.00,455.00,191685175.00,1963,6.00,20.00,1.32,4.40,-0.40,514.00,195.00
13,SANIMA,67.01,443.00,444.00,433.00,437.00,437.00,0.00,0.00,439.39,378247.00,435.00,166199740.00,1340,2.00,11.00,0.46,2.54,-0.55,444.00,287.00
14,SBI,77.40,397.00,437.00,397.00,421.00,421.00,0.00,0.00,424.21,99210.00,417.00,42086148.00,566,4.00,40.00,0.96,10.08,-0.76,506.00,373.00
15,SBL,71.87,449.00,457.00,445.00,448.00,448.00,0.00,0.00,451.35,292096.00,446.00,131838559.00,1019,2.00,12.00,0.45,2.70,-0.75,479.00,252.00
16,SCB,73.56,609.00,617.00,606.00,610.00,610.00,0.00,0.00,610.83,71147.00,605.00,43458948.00,505,5.00,11.00,0.83,1.82,-0.14,754.00,505.00
