S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,464.00,465.00,455.00,465.00,465.00,0.00,0.00,456.14,3444.00,464.00,1570932.00,13,1.00,10.00,0.00,2.20,1.91,0.00,0.00
2,CZBIL,-,438.00,450.00,440.00,449.00,449.00,0.00,0.00,446.25,2717.00,438.00,1212452.00,26,11.00,10.00,0.00,2.27,0.61,0.00,0.00
3,EBL,-,2068.00,2067.00,2060.00,2060.00,2060.00,0.00,0.00,2063.15,1551.00,2068.00,3199942.00,8,-8.00,7.00,0.00,0.34,-0.15,0.00,0.00
4,GBIME,-,453.00,455.00,445.00,450.00,450.00,0.00,0.00,446.77,21985.00,453.00,9822213.00,182,-3.00,10.00,0.00,2.25,0.72,0.00,0.00
5,HBL,-,830.00,855.00,831.00,855.00,855.00,0.00,0.00,836.24,1154.00,830.00,965024.00,11,25.00,24.00,0.00,2.89,2.19,0.00,0.00
6,KBL,-,379.00,380.00,370.00,376.00,376.00,0.00,0.00,373.93,8713.00,379.00,3258069.00,26,-3.00,10.00,0.00,2.70,0.55,0.00,0.00
7,MBL,-,551.00,560.00,545.00,556.00,556.00,0.00,0.00,552.72,10882.00,551.00,6014705.00,18,5.00,15.00,0.00,2.75,0.59,0.00,0.00
8,NABIL,-,1875.00,1889.00,1855.00,1889.00,1889.00,0.00,0.00,1866.66,1601.00,1875.00,2988530.00,17,14.00,34.00,0.00,1.83,1.18,0.00,0.00
9,NBL,-,301.00,310.00,301.00,310.00,310.00,0.00,0.00,308.03,5296.00,301.00,1631325.00,9,9.00,9.00,0.00,2.99,0.64,0.00,0.00
10,NICA,-,643.00,655.00,646.00,654.00,654.00,0.00,0.00,651.43,800.00,643.00,521140.00,18,11.00,9.00,0.00,1.39,0.39,0.00,0.00
11,PCBL,-,438.00,443.00,434.00,434.00,434.00,0.00,0.00,436.25,8988.00,438.00,3920997.00,23,-4.00,9.00,0.00,2.07,-0.52,0.00,0.00
12,PRVU,-,328.00,336.00,328.00,331.00,331.00,0.00,0.00,331.31,82404.00,328.00,27301042.00,24,3.00,8.00,0.00,2.44,-0.09,0.00,0.00
13,SANIMA,-,540.00,550.00,538.00,538.00,538.00,0.00,0.00,542.94,3702.00,540.00,2009970.00,17,-2.00,12.00,0.00,2.23,-0.92,0.00,0.00
14,SBI,-,902.00,901.00,900.00,901.00,901.00,0.00,0.00,900.59,1029.00,902.00,926711.00,5,-1.00,1.00,0.00,0.11,0.05,0.00,0.00
15,SBL,-,655.00,662.00,655.00,662.00,662.00,0.00,0.00,658.72,3083.00,655.00,2030838.00,14,7.00,7.00,0.00,1.07,0.50,0.00,0.00
16,SCB,-,1939.00,1944.00,1917.00,1943.00,1943.00,0.00,0.00,1931.39,2030.00,1939.00,3920722.00,17,4.00,27.00,0.00,1.41,0.60,0.00,0.00
