S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,348.00,350.00,348.00,350.00,350.00,0.00,0.00,349.81,7663.00,350.00,2680602.00,30,0.00,2.00,0.00,0.57,0.05,423.00,283.00
2,CZBIL,-,216.00,219.00,215.00,218.00,218.00,0.00,0.00,216.05,11271.00,218.00,2435066.00,47,0.00,4.00,0.00,1.86,0.90,300.00,207.00
3,EBL,-,541.00,541.00,533.00,534.00,534.00,0.00,0.00,535.13,7057.00,534.00,3776389.00,38,0.00,8.00,0.00,1.50,-0.21,907.00,515.00
4,GBIME,-,270.00,272.00,269.00,269.00,269.00,0.00,0.00,269.77,6634.00,270.00,1789646.00,31,-1.00,3.00,-0.37,1.12,-0.29,344.00,266.00
5,HBL,-,450.00,465.00,450.00,460.00,460.00,0.00,0.00,459.95,1754.00,456.00,806752.00,16,4.00,15.00,0.88,3.33,0.01,682.00,449.00
6,KBL,-,257.00,257.00,253.00,255.00,255.00,0.00,0.00,254.22,20065.00,253.00,5100909.00,73,2.00,4.00,0.79,1.58,0.31,290.00,187.00
7,MBL,-,207.00,213.00,207.00,213.00,213.00,0.00,0.00,209.99,9353.00,206.00,1964021.00,30,7.00,6.00,3.40,2.90,1.41,275.00,200.00
8,NABIL,-,842.00,842.00,834.00,842.00,842.00,0.00,0.00,839.77,2708.00,836.00,2274094.00,27,6.00,8.00,0.72,0.96,0.26,1130.00,830.00
9,NBL,-,299.00,300.00,298.00,299.00,299.00,0.00,0.00,298.47,64049.00,297.00,19116762.00,160,2.00,2.00,0.67,0.67,0.18,375.00,280.00
10,NICA,-,386.00,392.00,386.00,390.00,390.00,0.00,0.00,390.75,15949.00,386.00,6232127.00,55,4.00,6.00,1.04,1.55,-0.19,459.00,285.00
11,NMB,-,329.00,329.00,325.00,325.00,325.00,0.00,0.00,327.35,8855.00,325.00,2898640.00,41,0.00,4.00,0.00,1.23,-0.72,502.00,303.00
12,PCBL,-,328.00,333.00,328.00,329.00,329.00,0.00,0.00,329.45,14981.00,328.00,4935564.00,44,1.00,5.00,0.30,1.52,-0.14,352.00,265.00
13,PRVU,-,245.00,248.00,244.00,248.00,248.00,0.00,0.00,246.04,30703.00,245.00,7554050.00,70,3.00,4.00,1.22,1.64,0.79,261.00,175.00
14,SANIMA,-,305.00,309.00,304.00,308.00,308.00,0.00,0.00,306.41,9509.00,304.00,2913667.00,24,4.00,5.00,1.32,1.64,0.52,386.00,295.00
15,SBI,-,396.00,397.00,392.00,392.00,392.00,0.00,0.00,394.60,1736.00,389.00,685022.00,14,3.00,5.00,0.77,1.28,-0.66,634.00,380.00
16,SBL,-,295.00,296.00,291.00,296.00,296.00,0.00,0.00,293.74,6704.00,293.00,1969238.00,36,3.00,5.00,1.02,1.72,0.76,380.00,276.00
17,SCB,-,590.00,592.00,587.00,592.00,592.00,0.00,0.00,589.63,1839.00,590.00,1084330.00,30,2.00,5.00,0.34,0.85,0.40,1050.00,550.00
