S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,358.00,362.00,357.00,359.00,359.00,0.00,0.00,359.62,9249.00,360.00,3326117.00,65,-1.00,5.00,-0.28,1.40,-0.17,458.00,283.00
2,CZBIL,-,257.00,257.00,252.00,256.00,256.00,0.00,0.00,253.94,13346.00,257.00,3389090.00,94,-1.00,5.00,-0.39,1.98,0.80,322.00,223.00
3,EBL,-,660.00,665.00,659.00,660.00,660.00,0.00,0.00,660.32,4712.00,660.00,3111438.00,47,0.00,6.00,0.00,0.91,-0.05,1291.00,638.00
4,GBIME,-,322.00,322.00,317.00,317.00,317.00,0.00,0.00,317.54,18324.00,319.00,5818620.00,70,-2.00,5.00,-0.63,1.58,-0.17,399.00,275.00
5,HBL,-,566.00,570.00,560.00,564.00,564.00,0.00,0.00,569.44,9873.00,566.00,5622081.00,28,-2.00,10.00,-0.35,1.79,-0.96,907.00,525.00
6,KBL,-,238.00,242.00,235.00,241.00,241.00,0.00,0.00,239.19,46312.00,239.00,11077576.00,118,2.00,7.00,0.84,2.98,0.75,320.00,187.00
7,MBL,-,231.00,231.00,225.00,225.00,225.00,0.00,0.00,226.21,6804.00,227.00,1539163.00,33,-2.00,6.00,-0.88,2.67,-0.54,335.00,200.00
8,NABIL,-,970.00,970.00,966.00,968.00,968.00,0.00,0.00,968.49,5243.00,968.00,5077774.00,54,0.00,4.00,0.00,0.41,-0.05,1291.00,888.00
9,NBL,-,305.00,311.00,305.00,307.00,307.00,0.00,0.00,308.19,16279.00,306.00,5016963.00,50,1.00,6.00,0.33,1.97,-0.39,384.00,280.00
10,NICA,-,411.00,411.00,405.00,407.00,407.00,0.00,0.00,406.48,40826.00,411.00,16595035.00,99,-4.00,6.00,-0.97,1.48,0.13,425.00,285.00
11,NMB,-,357.00,360.00,355.00,358.00,358.00,0.00,0.00,357.26,69287.00,357.00,24753340.00,243,1.00,5.00,0.28,1.41,0.21,505.00,303.00
12,PCBL,-,331.00,333.00,326.00,332.00,332.00,0.00,0.00,330.32,15928.00,333.00,5261342.00,77,-1.00,7.00,-0.30,2.15,0.51,456.00,265.00
13,PRVU,-,215.00,218.00,213.00,217.00,217.00,0.00,0.00,216.42,44654.00,215.00,9664023.00,138,2.00,5.00,0.93,2.35,0.27,392.00,175.00
14,SANIMA,-,341.00,344.00,337.00,341.00,341.00,0.00,0.00,339.74,12654.00,341.00,4299126.00,64,0.00,7.00,0.00,2.08,0.37,406.00,305.00
15,SBI,-,501.00,510.00,496.00,507.00,507.00,0.00,0.00,503.09,4763.00,506.00,2396218.00,25,1.00,14.00,0.20,2.82,0.77,862.00,481.00
16,SBL,-,332.00,335.00,330.00,330.00,330.00,0.00,0.00,332.10,22039.00,333.00,7319131.00,86,-3.00,5.00,-0.90,1.52,-0.64,434.00,276.00
17,SCB,-,730.00,730.00,716.00,720.00,720.00,0.00,0.00,717.91,3859.00,716.00,2770422.00,63,4.00,14.00,0.56,1.96,0.29,2299.00,700.00
