S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,36.05,413.00,414.00,408.00,408.00,408.00,0.00,0.00,410.29,23477.00,413.00,9632318.00,102,-5.00,6.00,-1.21,1.47,-0.56,451.00,290.00
2,CZBIL,34.40,219.00,219.00,216.00,217.00,217.00,0.00,0.00,216.85,68915.00,218.00,14944195.00,207,-1.00,3.00,-0.46,1.39,0.07,273.00,199.00
3,EBL,37.50,555.00,558.00,546.00,550.00,550.00,0.00,0.00,550.63,13354.00,560.00,7353070.00,90,-10.00,12.00,-1.79,2.20,-0.11,707.00,501.00
4,HBL,34.22,507.00,507.00,495.00,496.00,496.00,0.00,0.00,499.40,3121.00,507.00,1558625.00,29,-11.00,12.00,-2.17,2.42,-0.69,644.00,418.00
5,KBL,28.95,181.00,181.00,177.00,178.00,178.00,0.00,0.00,178.71,34022.00,180.00,6080037.00,107,-2.00,4.00,-1.11,2.26,-0.40,269.00,177.00
6,MBL,32.22,245.00,248.00,242.00,245.00,245.00,0.00,0.00,244.49,18061.00,248.00,4415820.00,72,-3.00,6.00,-1.21,2.48,0.21,295.00,202.00
7,NABIL,31.69,756.00,756.00,742.00,742.00,742.00,0.00,0.00,749.78,10591.00,759.00,7940938.00,130,-17.00,14.00,-2.24,1.89,-1.05,974.00,678.00
8,NBL,37.32,310.00,312.00,307.00,310.00,310.00,0.00,0.00,309.01,58196.00,310.00,17983316.00,139,0.00,5.00,0.00,1.63,0.32,355.00,281.00
9,NICA,30.20,390.00,391.00,377.00,380.00,380.00,0.00,0.00,382.74,31341.00,391.00,11995455.00,153,-11.00,14.00,-2.81,3.71,-0.72,515.00,351.00
10,PCBL,35.50,260.00,261.00,256.00,257.00,257.00,0.00,0.00,258.80,13505.00,261.00,3495083.00,57,-4.00,5.00,-1.53,1.95,-0.70,397.00,256.00
11,PRVU,36.44,255.00,258.00,255.00,256.00,256.00,0.00,0.00,255.77,37882.00,257.00,9689175.00,138,-1.00,3.00,-0.39,1.18,0.09,304.00,205.00
12,SANIMA,32.11,350.00,350.00,345.00,347.00,347.00,0.00,0.00,347.07,24165.00,349.00,8386890.00,89,-2.00,5.00,-0.57,1.45,-0.02,371.00,286.00
13,SBI,36.76,413.00,419.00,410.00,410.00,410.00,0.00,0.00,415.69,6157.00,417.00,2559401.00,42,-7.00,9.00,-1.68,2.20,-1.39,530.00,366.00
14,SBL,37.55,311.00,312.00,304.00,305.00,305.00,0.00,0.00,307.31,38814.00,312.00,11927795.00,120,-7.00,8.00,-2.24,2.63,-0.76,361.00,272.00
15,SCB,36.05,551.00,560.00,545.00,558.00,558.00,0.00,0.00,551.39,5491.00,557.00,3027680.00,65,1.00,15.00,0.18,2.75,1.18,755.00,520.00
