S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,338.00,344.00,337.00,341.00,341.00,0.00,0.00,340.49,3039.00,339.00,1034751.00,29,2.00,7.00,0.59,2.08,0.15,472.00,283.00
2,CZBIL,-,264.00,266.00,263.00,266.00,266.00,0.00,0.00,265.31,5640.00,262.00,1496325.00,38,4.00,3.00,1.53,1.14,0.26,412.00,236.00
3,EBL,-,753.00,755.00,748.00,750.00,750.00,0.00,0.00,750.69,9741.00,756.00,7312441.00,109,-6.00,7.00,-0.79,0.94,-0.09,1800.00,650.00
4,GBIME,-,312.00,313.00,310.00,312.00,312.00,0.00,0.00,311.02,25182.00,313.00,7832051.00,26,-1.00,3.00,-0.32,0.97,0.31,411.00,285.00
5,HBL,-,590.00,600.00,590.00,600.00,600.00,0.00,0.00,597.51,377.00,596.00,225260.00,4,4.00,10.00,0.67,1.69,0.42,960.00,560.00
6,KBL,-,241.00,242.00,240.00,242.00,242.00,0.00,0.00,241.63,5567.00,240.00,1345131.00,21,2.00,2.00,0.83,0.83,0.15,355.00,219.00
7,MBL,-,228.00,234.00,228.00,234.00,234.00,0.00,0.00,232.63,4974.00,229.00,1157115.00,17,5.00,6.00,2.18,2.63,0.58,425.00,201.00
8,NABIL,-,1002.00,1002.00,999.00,1000.00,1000.00,0.00,0.00,1000.25,6058.00,1002.00,6059488.00,48,-2.00,3.00,-0.20,0.30,-0.02,1810.00,888.00
9,NBL,-,351.00,355.00,350.00,355.00,355.00,0.00,0.00,351.29,8391.00,354.00,2947673.00,40,1.00,5.00,0.28,1.43,1.05,393.00,285.00
10,NICA,-,340.00,340.00,337.00,340.00,340.00,0.00,0.00,338.93,4606.00,340.00,1561126.00,28,0.00,3.00,0.00,0.89,0.31,483.00,285.00
11,NMB,-,464.00,464.00,459.00,460.00,460.00,0.00,0.00,460.00,10975.00,461.00,5048465.00,20,-1.00,5.00,-0.22,1.09,0.00,608.00,384.00
12,PCBL,-,315.00,320.00,315.00,318.00,318.00,0.00,0.00,317.87,7699.00,315.00,2447303.00,30,3.00,5.00,0.95,1.59,0.04,464.00,265.00
13,PRVU,-,215.00,217.00,213.00,214.00,214.00,0.00,0.00,213.95,4857.00,215.00,1039157.00,29,-1.00,4.00,-0.47,1.88,0.02,430.00,196.00
14,SANIMA,-,355.00,356.00,351.00,351.00,351.00,0.00,0.00,352.48,11233.00,355.00,3959358.00,38,-4.00,5.00,-1.13,1.42,-0.42,473.00,299.20
15,SBI,-,561.00,561.00,541.00,550.00,550.00,0.00,0.00,547.52,2475.00,550.00,1355116.00,28,0.00,20.00,0.00,3.70,0.45,1055.00,495.00
16,SBL,-,333.00,335.00,333.00,335.00,335.00,0.00,0.00,333.99,5010.00,334.00,1673285.00,30,1.00,2.00,0.30,0.60,0.30,698.00,275.00
17,SCB,-,816.00,825.00,815.00,817.00,817.00,0.00,0.00,818.32,9163.00,822.00,7498280.00,95,-5.00,10.00,-0.61,1.23,-0.16,2399.00,776.00
