S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,440.00,434.00,430.00,432.00,432.00,0.00,0.00,431.49,1563.00,440.00,674415.00,13,-8.00,4.00,0.00,0.93,0.12,0.00,0.00
2,CZBIL,-,460.00,461.00,454.00,456.00,456.00,0.00,0.00,457.12,4267.00,460.00,1950512.00,19,-4.00,7.00,0.00,1.54,-0.24,0.00,0.00
3,EBL,-,2131.00,2140.00,2120.00,2133.00,2133.00,0.00,0.00,2127.09,4219.00,2131.00,8974173.00,24,2.00,20.00,0.00,0.94,0.28,0.00,0.00
4,GBIME,-,464.00,460.00,460.00,460.00,460.00,0.00,0.00,460.00,166.00,464.00,76360.00,1,-4.00,0.00,0.00,0.00,0.00,0.00,0.00
5,HBL,-,838.00,838.00,822.00,830.00,830.00,0.00,0.00,826.11,974.00,838.00,804630.00,6,-8.00,16.00,0.00,1.95,0.47,0.00,0.00
6,KBL,-,380.00,385.00,377.00,380.00,380.00,0.00,0.00,380.51,5164.00,380.00,1964962.00,19,0.00,8.00,0.00,2.12,-0.13,0.00,0.00
7,MBL,-,561.00,564.00,560.00,562.00,562.00,0.00,0.00,561.68,2905.00,561.00,1631670.00,12,1.00,4.00,0.00,0.71,0.06,0.00,0.00
8,NABIL,-,1900.00,1905.00,1870.00,1902.00,1902.00,0.00,0.00,1881.29,2509.00,1900.00,4720157.00,14,2.00,35.00,0.00,1.87,1.09,0.00,0.00
9,NBL,-,300.00,297.00,292.00,292.00,292.00,0.00,0.00,294.48,8051.00,300.00,2370869.00,16,-8.00,5.00,0.00,1.71,-0.85,0.00,0.00
10,NICA,-,645.00,650.00,646.00,650.00,650.00,0.00,0.00,648.30,565.00,645.00,366292.00,8,5.00,4.00,0.00,0.62,0.26,0.00,0.00
11,PCBL,-,444.00,446.00,442.00,445.00,445.00,0.00,0.00,443.83,4556.00,444.00,2022109.00,27,1.00,4.00,0.00,0.90,0.26,0.00,0.00
12,PRVU,-,352.00,355.00,345.00,345.00,345.00,0.00,0.00,349.71,15828.00,352.00,5535152.00,71,-7.00,10.00,0.00,2.90,-1.36,0.00,0.00
13,SANIMA,-,560.00,560.00,556.00,559.00,559.00,0.00,0.00,556.93,4491.00,560.00,2501171.00,13,-1.00,4.00,0.00,0.72,0.37,0.00,0.00
14,SBI,-,890.00,907.00,890.00,890.00,890.00,0.00,0.00,891.82,560.00,890.00,499420.00,2,0.00,17.00,0.00,1.91,-0.20,0.00,0.00
15,SBL,-,691.00,691.00,682.00,690.00,690.00,0.00,0.00,685.94,4222.00,691.00,2896045.00,23,-1.00,9.00,0.00,1.32,0.59,0.00,0.00
16,SCB,-,1969.00,1969.00,1941.00,1965.00,1965.00,0.00,0.00,1949.24,903.00,1969.00,1760168.00,10,-4.00,28.00,0.00,1.44,0.80,0.00,0.00
