S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,335.00,340.00,326.00,340.00,340.00,0.00,0.00,331.89,7648.00,337.00,2538264.00,27,3.00,14.00,0.89,4.29,2.39,511.00,283.00
2,CZBIL,-,256.00,262.00,253.00,262.00,262.00,0.00,0.00,256.81,9909.00,260.00,2544694.00,59,2.00,9.00,0.77,3.56,1.98,451.00,236.00
3,EBL,-,805.00,805.00,785.00,798.00,798.00,0.00,0.00,794.79,5928.00,797.00,4711491.00,66,1.00,20.00,0.13,2.55,0.40,2009.00,650.00
4,GBIME,-,317.00,317.00,306.00,309.00,309.00,0.00,0.00,308.52,8128.00,311.00,2507672.00,58,-2.00,11.00,-0.64,3.59,0.15,445.00,285.00
5,HBL,-,600.00,610.00,598.00,601.00,601.00,0.00,0.00,602.85,1019.00,610.00,614308.00,14,-9.00,12.00,-1.48,2.01,-0.31,1035.00,560.00
6,KBL,-,255.00,255.00,248.00,253.00,253.00,0.00,0.00,250.80,26943.00,250.00,6757273.00,114,3.00,7.00,1.20,2.82,0.87,380.00,219.00
7,MBL,-,226.00,230.00,224.00,227.00,227.00,0.00,0.00,227.31,9775.00,226.00,2221990.00,34,1.00,6.00,0.44,2.68,-0.14,454.00,201.00
8,NABIL,-,995.00,999.00,979.00,990.00,990.00,0.00,0.00,986.63,13102.00,989.00,12926814.00,105,1.00,20.00,0.10,2.04,0.34,1810.00,888.00
9,NBL,-,317.00,323.00,317.00,322.00,322.00,0.00,0.00,320.48,10986.00,321.00,3520822.00,46,1.00,6.00,0.31,1.89,0.47,430.00,285.00
10,NICA,-,320.00,322.00,314.00,318.00,318.00,0.00,0.00,317.76,13360.00,323.00,4245252.00,52,-5.00,8.00,-1.55,2.55,0.08,530.00,285.00
11,NMB,-,440.00,445.00,434.00,440.00,440.00,0.00,0.00,436.56,4663.00,445.00,2035689.00,37,-5.00,11.00,-1.12,2.53,0.78,655.00,384.00
12,PCBL,-,290.00,295.00,286.00,292.00,292.00,0.00,0.00,291.97,15412.00,295.00,4499798.00,38,-3.00,9.00,-1.02,3.15,0.01,497.00,265.00
13,PRVU,-,216.00,219.00,215.00,216.00,216.00,0.00,0.00,216.19,8969.00,220.00,1938975.00,21,-4.00,4.00,-1.82,1.86,-0.09,460.00,196.00
14,SANIMA,-,358.00,358.00,348.00,354.00,354.00,0.00,0.00,352.66,21396.00,358.00,7545423.00,96,-4.00,10.00,-1.12,2.87,0.38,507.00,299.20
15,SBI,-,550.00,550.00,545.00,549.00,549.00,0.00,0.00,547.42,3558.00,550.00,1947735.00,34,-1.00,5.00,-0.18,0.92,0.29,1510.00,495.00
16,SBL,-,302.00,310.00,301.00,306.00,306.00,0.00,0.00,304.31,2343.00,305.00,712992.00,21,1.00,9.00,0.33,2.99,0.55,800.00,275.00
17,SCB,-,856.00,859.00,830.00,850.00,850.00,0.00,0.00,846.75,8569.00,855.00,7255767.00,142,-5.00,29.00,-0.58,3.49,0.38,2399.00,776.00
