S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,31.93,412.00,415.00,411.00,412.00,412.00,0.00,0.00,412.58,13609.00,413.00,5614798.00,76,-1.00,4.00,-0.24,0.97,-0.14,451.00,290.00
2,CZBIL,40.61,192.00,193.00,191.00,192.00,192.00,0.00,0.00,191.72,4744.00,193.00,909537.00,53,-1.00,2.00,-0.52,1.05,0.14,252.00,190.00
3,EBL,32.99,555.00,555.00,545.00,545.00,545.00,0.00,0.00,546.64,7786.00,549.00,4256113.00,62,-4.00,10.00,-0.73,1.83,-0.30,707.00,501.00
4,HBL,45.38,500.00,501.00,483.00,490.00,490.00,0.00,0.00,490.74,3366.00,500.00,1651823.00,34,-10.00,18.00,-2.00,3.73,-0.15,644.00,418.00
5,KBL,32.20,178.00,182.00,178.00,181.00,181.00,0.00,0.00,180.66,13163.00,178.00,2378019.00,40,3.00,4.00,1.69,2.25,0.19,269.00,174.00
6,MBL,44.47,221.00,225.00,221.00,224.00,224.00,0.00,0.00,222.11,9736.00,222.00,2162497.00,26,2.00,4.00,0.90,1.81,0.84,295.00,202.00
7,NABIL,32.48,757.00,764.00,755.00,758.00,758.00,0.00,0.00,757.07,6056.00,757.00,4584792.00,65,1.00,9.00,0.13,1.19,0.12,970.00,678.00
8,NBL,37.36,315.00,318.00,315.00,318.00,318.00,0.00,0.00,316.26,24090.00,317.00,7618771.00,52,1.00,3.00,0.32,0.95,0.55,355.00,281.00
9,NICA,29.50,382.00,389.00,382.00,384.00,384.00,0.00,0.00,383.94,6069.00,382.00,2330121.00,32,2.00,7.00,0.52,1.83,0.02,515.00,351.00
10,PCBL,35.70,263.00,267.00,262.00,265.00,265.00,0.00,0.00,264.40,3958.00,264.00,1046500.00,28,1.00,5.00,0.38,1.91,0.23,397.00,256.00
11,PRVU,34.21,267.00,267.00,263.00,263.00,263.00,0.00,0.00,264.42,71618.00,265.00,18937368.00,180,-2.00,4.00,-0.75,1.52,-0.54,304.00,205.00
12,SANIMA,42.75,305.00,322.00,304.00,305.00,305.00,0.00,0.00,306.24,13021.00,304.00,3987520.00,53,1.00,18.00,0.33,5.92,-0.41,371.00,286.00
13,SBI,40.16,400.00,405.00,400.00,403.00,403.00,0.00,0.00,402.37,394.00,399.00,158533.00,11,4.00,5.00,1.00,1.25,0.16,530.00,366.00
14,SBL,27.64,294.00,295.00,290.00,291.00,291.00,0.00,0.00,291.70,8405.00,291.00,2451704.00,35,0.00,5.00,0.00,1.72,-0.24,361.00,272.00
15,SCB,33.97,565.00,565.00,541.00,550.00,550.00,0.00,0.00,553.79,7033.00,565.00,3894815.00,111,-15.00,24.00,-2.65,4.44,-0.69,755.00,520.00
