S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,38.00,321.00,323.00,319.00,320.00,320.00,0.00,0.00,320.41,11949.00,322.90,3828524.90,178,-2.90,4.00,-0.90,1.25,-0.13,600.00,298.00
2,CZBIL,38.59,202.00,202.00,200.00,201.50,201.50,0.00,0.00,200.63,23912.00,200.70,4797532.90,141,0.80,2.00,0.40,1.00,0.43,427.30,194.00
3,EBL,31.40,501.00,508.00,501.00,506.00,506.00,0.00,0.00,504.50,18929.00,503.00,9549717.60,103,3.00,7.00,0.60,1.40,0.30,774.00,411.00
4,HBL,29.53,326.00,326.00,319.50,321.00,321.00,0.00,0.00,321.10,8356.00,321.50,2683088.30,79,-0.50,6.50,-0.16,2.03,-0.03,505.00,290.00
5,KBL,35.04,200.00,203.00,200.00,201.90,201.90,0.00,0.00,200.54,31962.00,201.10,6409564.00,183,0.80,3.00,0.40,1.50,0.68,394.00,187.20
6,MBL,37.06,233.00,233.90,230.00,230.10,230.10,0.00,0.00,230.76,28118.00,231.00,6488400.30,144,-0.90,3.90,-0.39,1.70,-0.29,455.00,220.00
7,NABIL,39.77,799.00,801.00,793.00,794.50,794.50,0.00,0.00,795.66,53622.00,799.00,42665079.00,572,-4.50,8.00,-0.56,1.01,-0.15,1740.00,726.00
8,NBL,36.08,283.29,290.00,283.29,286.00,286.00,0.00,0.00,287.16,26409.00,286.00,7583606.40,171,0.00,6.71,0.00,2.37,-0.41,575.00,265.50
9,NICA,36.00,665.00,665.00,657.00,660.00,660.00,0.00,0.00,660.20,39009.00,664.10,25753896.00,297,-4.10,8.00,-0.62,1.22,-0.03,1004.00,634.00
10,NMB,37.44,254.00,258.90,251.50,253.00,253.00,0.00,0.00,253.88,28085.00,254.00,7130286.00,176,-1.00,7.40,-0.39,2.94,-0.35,482.00,240.00
11,PCBL,35.59,240.00,240.00,237.00,238.00,238.00,0.00,0.00,237.83,37708.00,238.00,8968220.10,247,0.00,3.00,0.00,1.27,0.07,540.00,235.00
12,PRVU,39.50,205.00,210.00,205.00,207.50,207.50,0.00,0.00,207.36,49644.00,207.00,10294034.70,230,0.50,5.00,0.24,2.44,0.07,482.00,200.50
13,SANIMA,41.86,258.00,263.00,257.00,257.00,257.00,0.00,0.00,259.66,23473.00,260.00,6094883.30,157,-3.00,6.00,-1.15,2.33,-1.03,549.00,248.00
14,SBI,30.83,290.00,290.00,284.30,289.00,289.00,0.00,0.00,288.26,5672.00,289.00,1635009.90,42,0.00,5.70,0.00,2.00,0.26,422.00,251.10
15,SBL,40.28,310.00,313.00,308.00,310.90,310.90,0.00,0.00,310.24,15042.00,310.00,4666687.30,133,0.90,5.00,0.29,1.62,0.21,584.00,288.20
16,SCB,28.86,443.00,443.00,426.30,430.00,430.00,0.00,0.00,430.10,13134.00,439.10,5648904.80,110,-9.10,16.70,-2.07,3.92,-0.02,589.90,375.00
