S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,74.68,555.00,599.50,550.10,588.00,588.00,0.00,0.00,578.03,800592.00,545.00,462764640.70,3553,43.00,49.40,7.89,8.98,1.70,599.50,398.00
2,CZBIL,72.24,410.00,424.90,410.00,421.10,421.10,0.00,0.00,418.85,359456.00,409.50,150556894.10,1528,11.60,14.90,2.83,3.63,0.54,424.90,190.00
3,EBL,71.84,768.00,789.00,761.00,770.00,770.00,0.00,0.00,771.09,84973.00,761.00,65521924.70,478,9.00,28.00,1.18,3.68,-0.14,864.00,638.00
4,GBIME,73.49,477.00,478.00,467.10,476.00,476.00,0.00,0.00,473.72,395044.00,470.00,187141855.70,2377,6.00,10.90,1.28,2.33,0.48,522.00,243.00
5,KBL,71.97,387.00,396.90,386.00,392.70,392.70,0.00,0.00,391.99,335516.00,387.00,131519501.50,1431,5.70,10.90,1.47,2.82,0.18,405.00,180.00
6,MBL,73.54,416.00,430.00,411.00,424.00,424.00,0.00,0.00,422.42,381368.00,413.00,161095858.30,1182,11.00,19.00,2.66,4.62,0.37,430.00,219.00
7,NABIL,68.09,1454.00,1463.00,1449.00,1459.00,1459.00,0.00,0.00,1455.43,147151.00,1454.00,214167352.90,1394,5.00,14.00,0.34,0.97,0.24,1550.00,800.00
8,NBL,74.33,466.00,500.00,466.00,490.00,490.00,0.00,0.00,483.63,745566.00,466.00,360580728.20,3016,24.00,34.00,5.15,7.30,1.30,500.00,244.00
9,NICA,63.86,1032.00,1045.00,1011.00,1034.00,1034.00,0.00,0.00,1029.94,349971.00,1031.60,360448446.40,1984,2.40,34.00,0.23,3.36,0.39,1083.00,537.00
10,NMB,72.84,482.00,495.00,478.00,492.00,492.00,0.00,0.00,488.07,397006.00,480.00,193765825.40,1997,12.00,17.00,2.50,3.56,0.80,505.00,379.00
11,PCBL,71.32,504.00,517.00,500.30,509.50,509.50,0.00,0.00,508.90,254024.00,504.00,129273391.90,1265,5.50,16.70,1.09,3.34,0.12,521.00,257.00
12,PRVU,73.96,489.00,499.70,485.00,496.00,496.00,0.00,0.00,494.22,365627.00,485.00,180699226.80,1831,11.00,14.70,2.27,3.03,0.36,514.00,222.00
13,SANIMA,72.81,529.00,550.80,526.10,544.00,544.00,0.00,0.00,540.02,367137.00,527.10,198261411.30,1501,16.90,24.70,3.21,4.69,0.73,550.80,300.00
14,SBI,74.55,424.00,427.00,415.00,424.00,424.00,0.00,0.00,423.31,103383.00,419.00,43762866.60,395,5.00,12.00,1.19,2.89,0.16,491.00,385.00
15,SBL,74.55,561.00,582.00,553.00,572.00,572.00,0.00,0.00,570.14,562764.00,553.50,320852728.30,1946,18.50,29.00,3.34,5.24,0.33,582.00,287.00
16,SCB,73.89,600.00,610.00,599.20,605.00,605.00,0.00,0.00,604.10,75851.00,601.00,45821735.20,450,4.00,10.80,0.67,1.80,0.15,730.00,552.00
