S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,CZBIL,-,760.00,763.00,747.00,755.00,755.00,0.00,0.00,751.17,28513.00,760.00,21418240.00,134,-5.00,16.00,0.00,2.14,0.51,0.00,0.00
2,EBL,-,3482.00,3483.00,3445.00,3450.00,3450.00,0.00,0.00,3457.53,10784.00,3482.00,37285964.00,75,-32.00,38.00,0.00,1.10,-0.22,0.00,0.00
3,GBIME,-,590.00,593.00,571.00,577.00,577.00,0.00,0.00,578.44,41501.00,590.00,24006000.00,194,-13.00,22.00,0.00,3.85,-0.25,0.00,0.00
4,HBL,-,1673.00,1688.00,1645.00,1645.00,1645.00,0.00,0.00,1676.87,11870.00,1673.00,19904474.00,53,-28.00,43.00,0.00,2.61,-1.94,0.00,0.00
5,MBL,-,900.00,900.00,880.00,881.00,881.00,0.00,0.00,887.10,29647.00,900.00,26299856.00,117,-19.00,20.00,0.00,2.27,-0.69,0.00,0.00
6,NABIL,-,2465.00,2495.00,2368.00,2463.00,2463.00,0.00,0.00,2477.14,9411.00,2465.00,23312388.00,65,-2.00,127.00,0.00,5.36,-0.57,0.00,0.00
7,NBL,-,617.00,640.00,615.00,620.00,620.00,0.00,0.00,621.62,238835.00,617.00,148464704.00,500,3.00,25.00,0.00,4.07,-0.26,0.00,0.00
8,NICA,-,910.00,910.00,895.00,896.00,896.00,0.00,0.00,898.94,22432.00,910.00,20164916.00,88,-14.00,15.00,0.00,1.68,-0.33,0.00,0.00
9,NMB,-,890.00,907.00,873.00,879.00,879.00,0.00,0.00,882.94,53303.00,890.00,47063456.00,157,-11.00,34.00,0.00,3.89,-0.45,0.00,0.00
10,PCBL,-,905.00,910.00,880.00,882.00,882.00,0.00,0.00,887.79,69801.00,905.00,61968828.00,289,-23.00,30.00,0.00,3.41,-0.66,0.00,0.00
11,SANIMA,-,810.00,810.00,786.00,793.00,793.00,0.00,0.00,797.17,22010.00,810.00,17545816.00,110,-17.00,24.00,0.00,3.05,-0.53,0.00,0.00
12,SBI,-,2085.00,2152.00,1965.00,2078.00,2078.00,0.00,0.00,2074.80,11375.00,2085.00,23600836.00,69,-7.00,187.00,0.00,9.52,0.15,0.00,0.00
13,SBL,-,1380.00,1393.00,1363.00,1368.00,1368.00,0.00,0.00,1372.70,47932.00,1380.00,65796268.00,193,-12.00,30.00,0.00,2.20,-0.34,0.00,0.00
14,SCB,-,3825.00,3805.00,3780.00,3780.00,3780.00,0.00,0.00,3788.90,4994.00,3825.00,18921784.00,51,-45.00,25.00,0.00,0.66,-0.24,0.00,0.00
