S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,46.54,371.00,377.00,367.00,376.60,376.60,0.00,0.00,372.91,22222.00,370.00,8286882.20,280,6.60,10.00,1.78,2.72,0.98,620.00,358.70
2,CZBIL,48.07,256.00,262.00,250.90,260.00,260.00,0.00,0.00,255.17,35274.00,251.00,9000696.40,182,9.00,11.10,3.59,4.42,1.86,444.00,217.31
3,EBL,43.91,509.00,519.90,504.00,510.00,510.00,0.00,0.00,514.00,13619.00,500.00,7000177.00,114,10.00,15.90,2.00,3.15,-0.78,811.00,498.00
4,GBIME,45.41,304.90,310.10,300.00,309.90,309.90,0.00,0.00,303.91,59408.00,299.00,18054949.10,609,10.90,10.10,3.65,3.37,1.93,510.00,275.00
5,KBL,47.66,220.30,226.50,216.00,226.00,226.00,0.00,0.00,221.94,51798.00,216.00,11496116.30,318,10.00,10.50,4.63,4.86,1.80,413.00,212.70
6,MBL,46.69,279.00,291.00,273.50,283.90,283.90,0.00,0.00,280.44,44485.00,274.00,12475479.10,291,9.90,17.50,3.61,6.40,1.22,455.00,265.00
7,NABIL,40.64,941.00,951.50,930.00,951.50,951.50,0.00,0.00,940.45,47975.00,935.00,45117903.20,927,16.50,21.50,1.76,2.31,1.16,1740.00,918.20
8,NBL,46.72,315.30,325.00,315.30,323.10,323.10,0.00,0.00,320.53,61924.00,315.00,19848711.60,455,8.10,9.70,2.57,3.08,0.79,575.00,310.00
9,NICA,47.62,780.00,800.00,765.00,796.00,796.00,0.00,0.00,782.11,62866.00,765.00,49168270.50,703,31.00,35.00,4.05,4.58,1.74,1085.00,701.00
10,NMB,45.47,293.90,301.00,290.50,299.90,299.90,0.00,0.00,296.31,35293.00,289.00,10457617.80,302,10.90,10.50,3.77,3.61,1.20,517.00,286.00
11,PCBL,47.96,296.80,302.00,289.10,301.00,301.00,0.00,0.00,294.11,71487.00,291.00,21024735.70,508,10.00,12.90,3.44,4.46,2.29,540.00,286.00
12,PRVU,39.61,270.30,275.00,265.10,274.00,274.00,0.00,0.00,270.44,30884.00,265.00,8352141.30,288,9.00,9.90,3.40,3.73,1.30,525.00,259.50
13,SANIMA,41.14,307.50,315.00,307.50,314.00,314.00,0.00,0.00,312.32,46301.00,307.00,14460763.50,286,7.00,7.50,2.28,2.44,0.53,564.90,306.00
14,SBI,47.64,336.00,345.00,330.00,344.00,344.00,0.00,0.00,339.23,15928.00,330.00,5403322.30,69,14.00,15.00,4.24,4.55,1.39,453.90,272.00
15,SBL,44.21,399.00,402.00,395.20,402.00,402.00,0.00,0.00,398.66,27519.00,392.00,10970802.20,227,10.00,6.80,2.55,1.72,0.83,605.00,385.00
16,SCB,47.16,445.80,451.00,443.00,450.10,450.10,0.00,0.00,445.95,11729.00,437.10,5230497.40,92,13.00,8.00,2.97,1.81,0.92,640.00,430.00
