S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,42.68,418.00,422.00,417.00,418.00,418.00,0.00,0.00,418.54,33404.00,420.60,13980967.80,307,-2.60,5.00,-0.62,1.20,-0.13,620.00,398.00
2,CZBIL,46.22,299.00,299.00,291.60,293.00,293.00,0.00,0.00,294.19,52818.00,299.00,15538321.00,310,-6.00,7.40,-2.01,2.54,-0.40,444.00,217.31
3,EBL,44.13,583.00,585.00,578.00,580.00,580.00,0.00,0.00,580.86,9840.00,585.00,5715693.90,80,-5.00,7.00,-0.85,1.21,-0.15,864.00,515.00
4,GBIME,44.00,359.00,361.00,355.00,359.00,359.00,0.00,0.00,358.85,107445.00,363.00,38556760.50,551,-4.00,6.00,-1.10,1.69,0.04,522.00,275.00
5,KBL,46.61,261.00,262.00,257.00,259.50,259.50,0.00,0.00,259.24,86540.00,263.00,22434556.00,439,-3.50,5.00,-1.33,1.95,0.10,413.00,223.00
6,MBL,43.18,324.10,327.00,318.10,320.10,320.10,0.00,0.00,321.18,48184.00,325.00,15475530.70,290,-4.90,8.90,-1.51,2.80,-0.34,455.00,279.00
7,NABIL,44.04,1130.00,1130.00,1108.50,1109.00,1109.00,0.00,0.00,1112.17,71516.00,1122.00,79537958.10,1256,-13.00,21.50,-1.16,1.94,-0.29,1740.00,1086.00
8,NBL,41.63,377.90,377.90,363.50,366.00,366.00,0.00,0.00,366.05,71088.00,370.50,26021851.50,543,-4.50,14.40,-1.21,3.96,-0.01,575.00,317.00
9,NICA,41.25,856.00,860.00,845.00,853.00,853.00,0.00,0.00,852.15,72123.00,860.40,61459588.40,465,-7.40,15.00,-0.86,1.78,0.10,1085.00,701.00
10,NMB,43.36,345.00,350.00,340.00,342.00,342.00,0.00,0.00,344.36,52586.00,347.00,18108772.10,358,-5.00,10.00,-1.44,2.94,-0.69,517.00,326.00
11,PCBL,41.84,360.00,366.10,354.10,357.00,357.00,0.00,0.00,355.88,35819.00,359.00,12747371.20,293,-2.00,12.00,-0.56,3.39,0.31,540.00,310.00
12,PRVU,39.45,331.90,333.00,327.00,328.00,328.00,0.00,0.00,328.68,46551.00,333.00,15300271.90,293,-5.00,6.00,-1.50,1.83,-0.21,525.00,285.00
13,SANIMA,46.95,368.00,368.00,362.60,363.00,363.00,0.00,0.00,364.21,53066.00,369.00,19327105.20,344,-6.00,5.40,-1.63,1.49,-0.33,564.90,319.00
14,SBI,38.58,392.00,394.00,383.20,394.00,394.00,0.00,0.00,389.47,10655.00,398.00,4149803.30,48,-4.00,10.80,-1.01,2.82,1.15,465.00,272.00
15,SBL,40.24,456.10,456.10,448.20,448.40,448.40,0.00,0.00,450.59,37059.00,455.00,16698386.10,251,-6.60,7.90,-1.45,1.76,-0.49,605.00,370.00
16,SCB,45.07,510.00,510.00,500.00,501.00,501.00,0.00,0.00,502.11,25412.00,508.10,12759636.10,110,-7.10,10.00,-1.40,2.00,-0.22,678.00,430.00
