S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,34.12,305.50,306.00,294.60,296.78,296.00,0.78,0.00,298.48,"56,718.00",299.60,"16,928,950.10",326,-2.82,11.40,-0.94,3.87,-0.57,428.40,249.90
2,CZBIL,38.72,226.00,226.90,219.10,220.21,220.00,0.21,0.00,222.15,"177,315.00",222.55,"39,389,693.30",362,-2.34,7.80,-1.05,3.56,-0.88,296.00,160.10
3,EBL,40.32,676.00,676.00,666.00,668.89,671.00,-2.11,0.00,669.61,"214,147.00",663.48,"143,395,190.50",463,5.41,10.00,0.82,1.50,-0.11,790.00,511.00
4,GBIME,38.92,250.00,257.00,243.00,246.70,245.00,1.70,0.01,248.94,"513,720.00",249.27,"127,883,159.50","1,371",-2.57,14.00,-1.03,5.76,-0.91,302.00,170.00
5,HBL,34.95,237.00,237.70,226.20,230.77,234.80,-4.03,-0.02,232.89,"105,438.00",236.25,"24,555,576.80",294,-5.48,11.50,-2.32,5.08,-0.92,312.10,172.10
6,KBL,36.75,226.50,231.00,219.70,221.50,221.90,-0.40,0.00,223.96,"800,057.00",222.07,"179,183,465.60","1,689",-0.57,11.30,-0.26,5.14,-1.11,272.90,133.20
7,LSL,37.41,235.00,235.60,227.00,228.15,227.60,0.55,0.00,229.56,"274,233.00",232.63,"62,952,432.80",464,-4.48,8.60,-1.93,3.79,-0.62,300.00,147.70
8,MBL,35.14,239.00,239.50,229.00,230.33,231.00,-0.67,0.00,233.41,"138,797.00",234.82,"32,396,749.40",353,-4.49,10.50,-1.91,4.59,-1.34,295.00,164.20
9,NABIL,34.34,510.40,510.40,500.10,500.78,502.00,-1.22,0.00,502.93,"73,634.00",500.42,"37,032,517.50",664,0.36,10.30,0.07,2.06,-0.43,700.00,450.00
10,NBL,34.77,266.50,266.50,258.00,259.35,259.00,0.35,0.00,260.75,"136,484.00",261.34,"35,587,678.40",411,-1.99,8.50,-0.76,3.29,-0.54,337.50,202.00
11,NICA,37.19,376.00,382.50,366.00,369.69,368.00,1.69,0.00,373.55,"151,086.00",371.62,"56,438,137.60",584,-1.93,16.50,-0.52,4.51,-1.04,573.00,335.50
12,NIMB,34.58,226.80,228.00,218.10,218.79,220.00,-1.21,-0.01,222.02,"204,636.00",222.41,"45,433,416.70",675,-3.62,9.90,-1.63,4.54,-1.48,295.00,149.20
13,NMB,32.82,259.00,259.10,249.40,250.52,250.00,0.52,0.00,253.95,"64,906.00",254.05,"16,482,641.80",269,-3.53,9.70,-1.39,3.89,-1.37,300.00,179.30
14,PCBL,42.13,261.00,262.00,252.00,254.38,256.00,-1.62,-0.01,255.39,"121,478.00",257.84,"31,024,094.60",303,-3.46,10.00,-1.34,3.97,-0.40,329.00,190.10
15,PRVU,36.76,223.60,227.00,217.10,217.72,218.00,-0.28,0.00,220.11,"330,022.00",219.27,"72,640,065.80",796,-1.55,9.90,-0.71,4.56,-1.10,297.00,137.00
16,SANIMA,33.36,329.90,332.00,320.50,322.94,324.00,-1.06,0.00,325.59,"155,647.00",323.52,"50,676,360.40",481,-0.58,11.50,-0.18,3.59,-0.82,382.00,240.00
17,SBI,41.37,412.00,417.60,410.00,414.19,417.00,-2.81,-0.01,412.83,"167,278.00",409.49,"69,057,161.80",264,4.70,7.60,1.15,1.85,0.33,549.00,282.30
18,SBL,35.88,308.00,311.00,305.10,306.14,306.10,0.04,0.00,307.42,"113,892.00",304.72,"35,012,493.60",261,1.42,5.90,0.47,1.93,-0.42,380.00,237.00
19,SCB,34.87,640.00,642.00,630.00,630.36,630.20,0.16,0.00,635.22,"22,770.00",628.67,"14,464,056.20",172,1.69,12.00,0.27,1.90,-0.77,790.00,549.00
