S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",40.16,333.30,344.90,333.00,334.44,335.00,-0.56,0.00,336.37,"377,771.00",326.85,"127,070,981.70","1,246",7.59,11.90,2.32,3.57,-0.58,428.40,272.30
2,"CZBIL
",26.17,228.00,228.00,217.60,218.53,219.00,-0.47,0.00,220.18,"100,856.00",224.80,"22,206,213.70",337,-6.27,10.40,-2.79,4.78,-0.75,296.00,196.00
3,"EBL
",29.77,721.00,735.50,708.00,709.53,710.00,-0.47,0.00,715.77,"196,948.00",707.57,"140,969,023.30",887,1.96,27.50,0.28,3.88,-0.88,790.00,567.00
4,"GBIME
",25.77,250.40,261.00,250.40,255.68,257.90,-2.22,-0.01,257.64,"260,511.00",255.42,"67,119,287.50",686,0.26,10.60,0.10,4.23,-0.77,302.00,210.70
5,"HBL
",23.37,225.00,237.20,225.00,226.10,226.70,-0.60,0.00,227.27,"41,959.00",228.44,"9,536,084.10",277,-2.34,12.20,-1.02,5.42,-0.52,312.10,210.00
6,"KBL
",25.31,218.00,219.90,210.10,211.39,211.00,0.39,0.00,214.56,"352,633.00",216.09,"75,660,945.90","1,182",-4.70,9.80,-2.18,4.66,-1.50,272.90,192.10
7,"LSL
",27.00,241.40,241.40,235.50,236.27,235.50,0.77,0.00,236.58,"162,799.00",236.74,"38,515,743.50",252,-0.47,5.90,-0.20,2.51,-0.13,300.00,201.00
8,"MBL
",27.74,261.00,263.90,255.30,255.86,255.40,0.46,0.00,258.69,"136,733.00",257.62,"35,370,878.50",383,-1.76,8.60,-0.68,3.37,-1.10,295.00,208.60
9,"NABIL
",27.79,533.00,534.00,525.00,526.30,526.20,0.10,0.00,527.84,"69,423.00",527.36,"36,644,323.00",634,-1.06,9.00,-0.20,1.71,-0.29,682.00,474.10
10,"NBL
",27.36,295.00,297.00,285.00,286.36,288.00,-1.64,-0.01,291.17,"170,746.00",291.08,"49,715,615.50",454,-4.72,12.00,-1.62,4.21,-1.68,337.50,239.20
11,"NICA
",23.54,389.00,392.00,381.10,381.26,382.00,-0.74,0.00,384.53,"101,169.00",384.68,"38,902,186.40",436,-3.42,10.90,-0.89,2.86,-0.86,564.00,333.00
12,"NIMB
",25.17,229.00,232.00,222.00,222.18,222.20,-0.02,0.00,224.72,"147,981.00",225.35,"33,254,137.00",592,-3.17,10.00,-1.41,4.50,-1.14,295.00,201.00
13,"NMB
",28.61,265.50,268.50,260.50,260.95,263.00,-2.05,-0.01,263.55,"132,566.00",263.24,"34,937,287.80",316,-2.29,8.00,-0.87,3.07,-0.99,300.00,230.00
14,"PCBL
",29.32,262.00,263.50,254.80,255.66,254.80,0.86,0.00,258.47,"89,338.00",258.37,"23,090,938.90",257,-2.71,8.70,-1.05,3.41,-1.10,329.00,229.50
15,"PRVU
",25.23,232.00,233.90,225.00,225.56,225.00,0.56,0.00,228.98,"241,140.00",231.40,"55,217,133.30",604,-5.84,8.90,-2.52,3.96,-1.52,297.00,194.10
16,"SANIMA
",36.37,376.90,380.00,371.00,371.67,371.30,0.37,0.00,373.33,"351,117.00",369.57,"131,081,251.60",849,2.10,9.00,0.57,2.43,-0.45,391.00,285.00
17,"SBI
",30.73,423.00,424.00,415.00,415.79,415.60,0.19,0.00,417.04,"40,729.00",417.07,"16,985,709.70",148,-1.28,9.00,-0.31,2.17,-0.30,549.00,372.20
18,"SBL
",36.80,379.00,383.00,376.00,380.32,379.00,1.32,0.00,378.60,"259,072.00",371.58,"98,085,152.80",507,8.74,7.00,2.35,1.86,0.45,408.00,261.00
19,"SCB
",25.29,656.70,669.70,645.50,647.13,647.00,0.13,0.00,648.39,"21,700.00",643.93,"14,070,005.90",182,3.20,24.20,0.50,3.75,-0.19,790.00,597.10
