S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",37.27,329.90,339.00,329.90,332.03,331.00,1.03,0.00,334.60,"129,779.00",336.59,"43,423,538.00",627,-4.56,9.10,-1.35,2.76,-0.77,428.40,272.30
2,"CZBIL
",39.92,233.50,234.90,229.00,230.68,229.50,1.18,0.01,231.93,"224,525.00",232.07,"52,075,177.00",523,-1.39,5.90,-0.60,2.58,-0.54,296.00,196.00
3,"EBL
",41.59,756.00,760.00,742.00,744.89,743.00,1.89,0.00,748.96,"366,891.00",756.72,"274,786,215.70","1,061",-11.83,18.00,-1.56,2.43,-0.55,790.00,567.00
4,"GBIME
",41.67,260.00,267.70,260.00,263.14,263.00,0.14,0.00,264.57,"871,338.00",261.43,"230,528,004.60","1,477",1.71,7.70,0.65,2.96,-0.54,302.00,210.70
5,"HBL
",33.94,248.20,248.30,238.50,238.95,238.50,0.45,0.00,243.50,"200,360.00",245.72,"48,788,138.70",637,-6.77,9.80,-2.76,4.11,-1.91,312.10,210.00
6,"KBL
",41.55,227.00,230.00,221.50,222.25,221.60,0.65,0.00,224.94,"697,754.00",226.01,"156,949,846.70","1,462",-3.76,8.50,-1.66,3.84,-1.21,272.90,192.10
7,"LSL
",38.89,242.00,246.00,238.00,239.65,239.00,0.65,0.00,242.08,"325,368.00",244.37,"78,766,209.30",720,-4.72,8.00,-1.93,3.36,-1.02,300.00,201.00
8,"MBL
",38.25,261.20,267.50,258.50,260.59,259.00,1.59,0.01,263.76,"282,448.00",264.08,"74,498,190.40",591,-3.49,9.00,-1.32,3.48,-1.22,295.00,208.60
9,"NABIL
",36.77,550.00,554.00,545.10,547.84,547.90,-0.06,0.00,550.17,"147,629.00",548.08,"81,220,703.60","1,148",-0.24,8.90,-0.04,1.63,-0.42,700.00,474.10
10,"NBL
",38.82,307.00,313.00,301.00,301.81,301.10,0.71,0.00,305.87,"356,925.00",306.87,"109,171,996.40",963,-5.06,12.00,-1.65,3.99,-1.34,337.50,239.20
11,"NICA
",35.63,407.00,412.00,398.90,400.35,399.00,1.35,0.00,404.60,"357,867.00",404.97,"144,792,585.50","1,242",-4.62,13.10,-1.14,3.28,-1.06,573.00,333.00
12,"NIMB
",42.40,239.00,241.50,233.70,235.09,233.70,1.39,0.01,238.23,"490,176.00",234.83,"116,776,781.90","1,467",0.26,7.80,0.11,3.34,-1.34,295.00,201.00
13,"NMB
",39.05,273.00,278.00,272.00,272.51,272.00,0.51,0.00,275.18,"152,544.00",274.48,"41,977,624.00",545,-1.97,6.00,-0.72,2.21,-0.98,300.00,225.00
14,"PCBL
",36.07,281.00,283.00,276.00,278.16,276.00,2.16,0.01,279.50,"162,297.00",279.85,"45,362,224.90",470,-1.69,7.00,-0.60,2.54,-0.48,329.00,229.50
15,"PRVU
",44.15,225.20,238.00,225.20,230.81,230.60,0.21,0.00,233.31,"625,254.00",229.79,"145,879,145.90","1,549",1.02,12.80,0.44,5.68,-1.08,297.00,194.10
16,"SANIMA
",39.29,386.30,386.30,379.00,381.53,381.00,0.53,0.00,382.21,"366,520.00",378.76,"140,085,964.20","1,015",2.77,7.30,0.73,1.93,-0.18,386.30,285.00
17,"SBI
",36.62,445.00,445.00,431.00,431.36,431.00,0.36,0.00,434.41,"139,379.00",439.05,"60,547,884.40",262,-7.69,14.00,-1.75,3.25,-0.71,549.00,372.20
18,"SBL
",34.90,392.50,392.50,385.00,387.32,389.90,-2.58,-0.01,387.97,"177,687.00",388.29,"68,936,455.20",482,-0.97,7.50,-0.25,1.95,-0.17,408.00,261.00
19,"SCB
",34.85,670.00,674.80,665.00,666.72,666.70,0.02,0.00,669.29,"34,558.00",670.91,"23,129,366.30",304,-4.19,9.80,-0.62,1.47,-0.39,790.00,597.10
