S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",42.81,285.00,287.40,280.00,286.67,286.50,0.17,0.00,284.03,"37,928.00",281.85,"10,772,527.80",186,4.82,7.40,1.71,2.64,0.92,428.40,256.00
2,"CZBIL
",40.64,202.00,208.90,200.10,207.98,208.10,-0.12,0.00,204.90,"58,635.00",201.99,"12,014,539.10",204,5.99,8.80,2.97,4.40,1.48,296.00,160.10
3,"EBL
",36.47,640.00,645.00,636.10,643.87,645.00,-1.13,0.00,640.25,"22,263.00",635.17,"14,253,815.90",199,8.70,8.90,1.37,1.40,0.56,790.00,511.00
4,"GBIME
",37.16,229.30,241.00,227.50,237.37,237.00,0.37,0.00,233.37,"318,193.00",229.07,"74,256,279.30",637,8.30,13.50,3.62,5.93,1.69,302.00,171.00
5,"HBL
",41.20,215.00,219.30,213.00,218.69,219.00,-0.31,0.00,216.15,"64,547.00",213.05,"13,951,622.20",184,5.64,6.30,2.65,2.96,1.16,312.10,172.10
6,"KBL
",40.15,200.10,207.30,200.00,206.26,206.10,0.16,0.00,203.85,"254,031.00",200.40,"51,784,147.50",693,5.86,7.30,2.92,3.65,1.17,272.90,133.20
7,"LSL
",42.23,208.00,216.00,208.00,213.02,216.00,-2.98,-0.01,211.45,"132,930.00",208.89,"28,107,746.60",275,4.13,8.00,1.98,3.85,0.74,300.00,147.70
8,"MBL
",39.77,215.10,222.70,215.00,221.61,222.70,-1.09,0.00,219.09,"59,849.00",217.12,"13,112,320.10",179,4.49,7.70,2.07,3.58,1.14,295.00,164.20
9,"NABIL
",37.52,482.00,490.00,482.00,489.82,490.00,-0.18,0.00,486.77,"40,790.00",485.95,"19,855,309.40",424,3.87,8.00,0.80,1.66,0.62,700.00,450.00
10,"NBL
",39.50,254.00,254.50,249.30,253.68,253.90,-0.22,0.00,251.54,"53,614.00",251.24,"13,486,063.10",256,2.44,5.20,0.97,2.09,0.84,337.50,202.00
11,"NICA
",39.12,340.00,345.00,335.00,343.92,344.00,-0.08,0.00,339.21,"64,107.00",337.42,"21,745,989.10",441,6.50,10.00,1.93,2.99,1.37,573.00,333.00
12,"NIMB
",42.27,206.80,214.00,205.10,212.92,214.00,-1.08,-0.01,209.16,"122,808.00",206.87,"25,686,743.00",381,6.05,8.90,2.92,4.34,1.77,295.00,149.20
13,"NMB
",40.97,233.10,258.00,233.10,243.23,243.50,-0.27,0.00,238.38,"45,056.00",235.39,"10,740,407.90",247,7.84,24.90,3.33,10.68,1.99,300.00,179.30
14,"PCBL
",42.67,236.20,245.00,235.10,244.20,244.50,-0.30,0.00,240.73,"67,110.00",237.82,"16,155,299.60",227,6.38,9.90,2.68,4.21,1.42,329.00,190.10
15,"PRVU
",40.31,200.10,206.40,200.00,205.98,205.50,0.48,0.00,202.85,"134,879.00",200.79,"27,360,558.50",458,5.19,6.40,2.58,3.20,1.52,297.00,137.00
16,"SANIMA
",43.49,319.90,324.30,315.50,322.24,324.00,-1.76,-0.01,320.12,"145,817.00",317.81,"46,679,361.20",415,4.43,8.80,1.39,2.79,0.66,382.00,240.00
17,"SBI
",38.09,383.50,394.00,383.50,392.47,392.00,0.47,0.00,389.22,"16,253.00",386.57,"6,325,987.30",98,5.90,10.50,1.53,2.74,0.83,549.00,282.30
18,"SBL
",40.80,305.00,311.50,305.00,310.72,311.00,-0.28,0.00,308.18,"82,774.00",305.59,"25,509,367.40",226,5.13,6.50,1.68,2.13,0.82,380.00,237.00
19,"SCB
",39.53,619.00,619.00,612.00,615.12,616.00,-0.88,0.00,614.12,"9,551.00",612.87,"5,865,477.70",112,2.25,7.00,0.37,1.14,0.16,790.00,552.20
