S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",34.39,292.00,300.90,289.50,295.00,295.00,0.00,0.00,294.48,"70,893.00",291.40,"20,876,768.90",351,3.60,11.40,1.24,3.94,0.18,428.40,223.00
2,"CZBIL
",46.80,210.50,216.80,210.00,215.50,215.50,0.00,0.00,213.95,"78,977.00",209.50,"16,897,512.60",327,6.00,6.80,2.86,3.24,0.72,296.00,152.50
3,"EBL
",36.14,622.20,622.20,612.00,615.20,615.20,0.00,0.00,615.90,"49,733.00",610.00,"30,630,347.10",287,5.20,10.20,0.85,1.67,-0.11,790.00,487.30
4,"GBIME
",47.42,220.00,225.00,219.50,224.90,224.90,0.00,0.00,223.09,"182,178.00",219.30,"40,641,966.40",775,5.60,5.50,2.55,2.51,0.81,302.00,170.00
5,"HBL
",46.72,231.00,239.00,230.90,237.50,237.50,0.00,0.00,236.00,"63,404.00",231.00,"14,963,042.10",330,6.50,8.10,2.81,3.51,0.63,312.10,167.10
6,"KBL
",47.03,201.00,210.50,201.00,207.20,207.20,0.00,0.00,205.75,"416,349.00",200.80,"85,663,795.50","1,178",6.40,9.50,3.19,4.73,0.70,272.90,129.60
7,"LSL
",44.56,221.50,228.60,219.00,225.60,225.60,0.00,0.00,225.14,"266,980.00",219.50,"60,106,820.90",535,6.10,9.60,2.78,4.38,0.21,300.00,143.60
8,"MBL
",49.24,227.70,236.50,227.70,234.00,234.00,0.00,0.00,231.91,"253,204.00",227.60,"58,720,213.70",437,6.40,8.80,2.81,3.86,0.89,295.00,157.80
9,"NABIL
",45.75,487.00,495.90,485.30,494.00,494.00,0.00,0.00,490.79,"70,310.00",487.00,"34,507,660.80",616,7.00,10.60,1.44,2.18,0.65,700.00,419.00
10,"NBL
",46.11,255.70,260.00,251.60,258.00,258.00,0.00,0.00,256.38,"104,068.00",254.80,"26,680,602.60",367,3.20,8.40,1.26,3.34,0.63,337.50,195.10
11,"NICA
",46.13,371.00,386.90,370.70,382.00,382.00,0.00,0.00,378.44,"108,899.00",370.70,"41,212,054.50",638,11.30,16.20,3.05,4.37,0.93,573.00,341.60
12,"NIMB
",45.93,214.00,220.30,211.10,218.00,218.00,0.00,0.00,217.46,"230,318.00",212.00,"50,084,035.10",738,6.00,9.20,2.83,4.36,0.25,295.00,147.40
13,"NMB
",44.80,248.00,251.90,242.40,250.20,250.20,0.00,0.00,247.58,"106,444.00",245.00,"26,353,062.60",406,5.20,9.50,2.12,3.92,1.05,300.00,162.00
14,"PCBL
",47.84,246.20,255.00,245.00,253.00,253.00,0.00,0.00,249.72,"100,293.00",245.90,"25,045,557.20",428,7.10,10.00,2.89,4.08,1.29,329.00,186.00
15,"PRVU
",46.80,221.30,225.90,218.00,224.00,224.00,0.00,0.00,223.26,"235,079.00",217.60,"52,484,000.20",778,6.40,7.90,2.94,3.62,0.33,297.00,132.00
16,"SANIMA
",47.64,302.90,304.00,294.10,303.30,303.30,0.00,0.00,300.04,"137,788.00",297.00,"41,341,714.80",419,6.30,9.90,2.12,3.37,1.08,382.00,228.00
17,"SBI
",43.35,412.00,425.50,412.00,424.80,424.80,0.00,0.00,420.36,"45,270.00",415.00,"19,029,662.10",170,9.80,13.50,2.36,3.28,1.05,549.00,268.60
18,"SBL
",44.68,277.00,289.60,277.00,288.40,288.40,0.00,0.00,284.41,"48,450.00",280.80,"13,779,498.60",186,7.60,12.60,2.71,4.55,1.38,380.00,212.20
19,"SCB
",32.81,665.00,670.90,655.20,666.00,666.00,0.00,0.00,665.70,"42,904.00",663.00,"28,561,103.70",194,3.00,15.70,0.45,2.40,0.05,790.00,497.40
