S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",25.77,289.00,289.00,284.50,286.05,286.90,-0.85,0.00,285.65,"25,471.00",284.25,"7,275,801.70",193,1.80,4.50,0.63,1.58,0.14,428.40,256.00
2,"CZBIL
",25.90,205.50,211.00,204.20,208.28,209.90,-1.62,-0.01,208.43,"38,151.00",205.39,"7,951,836.50",167,2.89,6.80,1.41,3.33,-0.07,296.00,160.10
3,"EBL
",25.51,632.10,640.50,632.10,636.26,639.00,-2.74,0.00,636.83,"63,380.00",635.54,"40,362,170.70",209,0.72,8.40,0.11,1.33,-0.09,790.00,511.00
4,"GBIME
",39.87,236.00,240.20,233.50,237.42,236.90,0.52,0.00,235.85,"443,097.00",235.49,"104,503,382.10",644,1.93,6.70,0.82,2.87,0.66,302.00,170.00
5,"HBL
",31.55,217.10,221.00,217.10,219.58,220.00,-0.42,0.00,218.66,"29,582.00",219.43,"6,468,332.50",184,0.15,3.90,0.07,1.80,0.42,312.10,172.10
6,"KBL
",28.97,202.00,208.00,202.00,206.21,206.00,0.21,0.00,206.22,"258,987.00",204.17,"53,407,876.20",631,2.04,6.00,1.00,2.97,0.00,272.90,133.20
7,"LSL
",27.88,210.10,216.50,210.10,213.23,213.40,-0.17,0.00,213.62,"69,304.00",211.63,"14,804,399.40",189,1.60,6.40,0.76,3.05,-0.18,300.00,147.70
8,"MBL
",32.05,219.00,219.00,216.00,218.26,219.00,-0.74,0.00,217.22,"65,567.00",216.81,"14,242,602.50",160,1.45,3.00,0.67,1.39,0.48,295.00,164.20
9,"NABIL
",30.09,497.00,497.00,489.00,490.59,490.70,-0.11,0.00,491.02,"48,455.00",490.73,"23,792,554.90",477,-0.14,8.00,-0.03,1.64,-0.09,700.00,450.00
10,"NBL
",31.13,253.00,254.50,248.10,253.88,254.00,-0.12,0.00,252.74,"82,514.00",251.25,"20,854,991.30",256,2.63,6.40,1.05,2.58,0.45,337.50,202.00
11,"NICA
",24.25,342.20,347.90,342.00,344.81,344.00,0.81,0.00,344.96,"66,024.00",344.15,"22,775,700.90",347,0.66,5.90,0.19,1.73,-0.04,573.00,335.50
12,"NIMB
",30.26,210.00,212.00,208.40,210.37,210.30,0.07,0.00,210.67,"102,091.00",209.22,"21,507,813.20",344,1.15,3.60,0.55,1.73,-0.14,295.00,149.20
13,"NMB
",26.77,238.10,243.40,237.10,240.26,240.00,0.26,0.00,240.18,"52,527.00",240.67,"12,615,877.10",165,-0.41,6.30,-0.17,2.66,0.03,300.00,179.30
14,"PCBL
",22.61,238.00,243.70,238.00,240.50,242.50,-2.00,-0.01,240.82,"64,529.00",238.95,"15,539,659.40",174,1.55,5.70,0.65,2.39,-0.13,329.00,190.10
15,"PRVU
",32.20,204.20,208.00,204.20,206.21,206.00,0.21,0.00,205.91,"188,334.00",204.00,"38,780,074.30",426,2.21,3.80,1.08,1.86,0.14,297.00,137.00
16,"SANIMA
",38.43,315.00,319.00,313.00,316.81,317.00,-0.19,0.00,316.04,"91,828.00",315.15,"29,021,166.30",235,1.66,6.00,0.53,1.92,0.24,382.00,240.00
17,"SBI
",26.74,389.00,395.00,387.90,391.76,394.90,-3.14,-0.01,391.03,"28,643.00",390.35,"11,200,381.40",119,1.41,7.10,0.36,1.83,0.19,549.00,282.30
18,"SBL
",37.20,301.00,310.00,301.00,306.78,307.00,-0.22,0.00,307.65,"125,348.00",304.95,"38,563,089.30",179,1.83,9.00,0.60,2.99,-0.28,380.00,237.00
19,"SCB
",29.14,610.50,615.00,610.00,612.56,612.00,0.56,0.00,612.52,"11,266.00",610.33,"6,900,641.60",106,2.23,5.00,0.37,0.82,0.01,790.00,549.00
