S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",40.31,295.00,296.00,290.00,294.44,294.80,-0.36,0.00,293.41,"37,980.00",297.05,"11,143,808.20",165,-2.61,6.00,-0.88,2.07,0.35,428.40,249.90
2,"CZBIL
",45.44,212.10,217.00,210.30,216.09,216.00,0.09,0.00,215.13,"96,882.00",213.94,"20,841,817.50",188,2.15,6.70,1.00,3.19,0.45,296.00,160.10
3,"EBL
",46.03,650.00,658.00,645.00,654.30,657.00,-2.70,0.00,651.32,"98,118.00",650.47,"63,906,085.40",303,3.83,13.00,0.59,2.02,0.46,790.00,511.00
4,"GBIME
",48.79,238.00,253.40,229.30,241.43,240.30,1.13,0.00,240.64,"601,439.00",235.07,"144,731,360.40","1,477",6.36,24.10,2.71,10.51,0.33,302.00,170.00
5,"HBL
",44.56,225.00,232.40,224.00,231.09,232.40,-1.31,-0.01,229.28,"47,755.00",228.30,"10,949,283.60",142,2.79,8.40,1.22,3.75,0.78,312.10,172.10
6,"KBL
",44.76,215.00,219.00,212.10,215.57,215.00,0.57,0.00,216.27,"428,901.00",216.21,"92,758,774.40",803,-0.64,6.90,-0.30,3.25,-0.33,272.90,133.20
7,"LSL
",46.63,223.00,227.20,218.80,226.37,227.20,-0.83,0.00,222.38,"210,967.00",223.26,"46,914,876.10",307,3.11,8.40,1.39,3.84,1.76,300.00,147.70
8,"MBL
",43.57,223.50,231.20,223.50,228.27,229.00,-0.73,0.00,227.75,"57,541.00",226.85,"13,105,244.50",132,1.42,7.70,0.63,3.45,0.23,295.00,164.20
9,"NABIL
",43.99,498.00,498.10,493.60,496.48,496.50,-0.02,0.00,495.66,"33,750.00",498.07,"16,728,470.20",325,-1.59,4.50,-0.32,0.91,0.17,700.00,450.00
10,"NBL
",43.58,255.10,258.90,255.00,257.87,258.70,-0.83,0.00,257.17,"42,778.00",258.85,"11,001,132.70",206,-0.98,3.90,-0.38,1.53,0.27,337.50,202.00
11,"NICA
",43.54,357.10,364.00,355.00,361.45,362.00,-0.55,0.00,359.91,"43,915.00",362.83,"15,805,395.00",282,-1.38,9.00,-0.38,2.54,0.43,573.00,335.50
12,"NIMB
",43.65,216.00,219.00,212.40,217.17,217.70,-0.53,0.00,216.27,"113,562.00",216.70,"24,559,628.20",351,0.47,6.60,0.22,3.11,0.42,295.00,149.20
13,"NMB
",42.10,246.00,252.00,244.00,251.39,252.00,-0.61,0.00,249.37,"49,823.00",249.87,"12,424,265.70",164,1.52,8.00,0.61,3.28,0.80,300.00,179.30
14,"PCBL
",35.82,247.90,253.00,245.30,251.40,253.00,-1.60,-0.01,248.99,"136,483.00",249.89,"33,982,487.50",168,1.51,7.70,0.60,3.14,0.96,329.00,190.10
15,"PRVU
",44.94,209.90,216.00,209.90,214.14,213.40,0.74,0.00,213.23,"156,260.00",214.13,"33,319,846.20",443,0.01,6.10,0.00,2.91,0.42,297.00,137.00
16,"SANIMA
",41.56,318.00,322.00,317.70,320.36,321.00,-0.64,0.00,320.13,"75,832.00",322.24,"24,276,305.40",231,-1.88,4.30,-0.58,1.35,0.07,382.00,240.00
17,"SBI
",42.80,400.00,405.90,399.10,403.23,401.00,2.23,0.01,402.34,"19,040.00",403.77,"7,660,544.90",90,-0.54,6.80,-0.13,1.70,0.22,549.00,282.30
18,"SBL
",45.46,295.00,304.00,295.00,302.83,303.90,-1.07,0.00,298.83,"166,265.00",299.98,"49,685,282.10",206,2.85,9.00,0.95,3.05,1.32,380.00,237.00
19,"SCB
",42.73,630.00,632.90,621.00,627.36,628.00,-0.64,0.00,627.67,"9,510.00",627.09,"5,969,119.00",117,0.27,11.90,0.04,1.92,-0.05,790.00,549.00
