S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,22.94,290.00,291.80,289.00,290.00,290.00,0.00,0.00,290.03,"20,075.00",290.00,"5,822,417.90",153,0.00,2.80,0.00,0.97,-0.01,428.40,223.00
2,CZBIL,24.83,210.30,215.20,210.20,212.00,212.00,0.00,0.00,212.47,"37,372.00",211.00,"7,940,474.90",150,1.00,5.00,0.47,2.38,-0.22,296.00,152.50
3,EBL,27.72,613.00,615.00,605.20,614.20,614.20,0.00,0.00,609.42,"52,962.00",616.00,"32,276,149.70",188,-1.80,9.80,-0.29,1.62,0.78,790.00,487.30
4,GBIME,24.53,223.00,227.90,221.00,221.90,221.90,0.00,0.00,223.68,"102,032.00",222.90,"22,822,800.20",400,-1.00,6.90,-0.45,3.12,-0.80,302.00,170.00
5,HBL,22.56,235.00,243.60,235.00,237.00,237.00,0.00,0.00,237.14,"29,255.00",239.00,"6,937,667.80",146,-2.00,8.60,-0.84,3.66,-0.06,312.10,167.10
6,KBL,26.45,208.00,210.00,206.00,207.80,207.80,0.00,0.00,207.53,"268,263.00",207.00,"55,671,939.10",384,0.80,4.00,0.39,1.94,0.13,272.90,129.60
7,LSL,23.73,222.00,232.00,220.50,224.00,224.00,0.00,0.00,226.53,"75,564.00",223.00,"17,117,613.50",156,1.00,11.50,0.45,5.22,-1.13,300.00,143.60
8,MBL,23.32,227.20,231.80,227.10,228.90,228.90,0.00,0.00,229.90,"31,095.00",227.20,"7,148,624.30",118,1.70,4.70,0.75,2.07,-0.44,295.00,157.80
9,NABIL,32.78,491.10,498.00,486.00,490.00,490.00,0.00,0.00,491.63,"41,530.00",491.10,"20,417,432.30",421,-1.10,12.00,-0.22,2.47,-0.33,700.00,419.00
10,NBL,22.49,258.80,258.80,250.40,253.50,253.50,0.00,0.00,253.67,"27,777.00",254.00,"7,046,327.40",173,-0.50,8.40,-0.20,3.35,-0.07,337.50,195.10
11,NICA,25.22,379.00,382.00,374.00,376.00,376.00,0.00,0.00,375.81,"52,266.00",378.00,"19,641,950.20",321,-2.00,8.00,-0.53,2.14,0.05,573.00,341.60
12,NIMB,23.14,217.70,221.00,215.10,216.10,216.10,0.00,0.00,217.22,"74,714.00",217.70,"16,229,530.00",247,-1.60,5.90,-0.73,2.74,-0.52,295.00,147.40
13,NMB,21.78,250.10,255.00,250.10,254.00,254.00,0.00,0.00,253.60,"31,215.00",254.00,"7,916,196.60",143,0.00,4.90,0.00,1.96,0.16,300.00,162.00
14,PCBL,22.37,257.00,258.40,254.30,255.10,255.10,0.00,0.00,256.85,"33,183.00",257.00,"8,523,030.30",114,-1.90,4.10,-0.74,1.61,-0.69,329.00,186.00
15,PRVU,30.45,216.40,219.30,215.50,216.10,216.10,0.00,0.00,217.17,"104,466.00",218.00,"22,686,932.00",408,-1.90,3.80,-0.87,1.76,-0.50,297.00,132.00
16,SANIMA,21.38,301.20,308.00,301.20,305.00,305.00,0.00,0.00,305.61,"25,458.00",304.00,"7,780,278.90",137,1.00,6.80,0.33,2.26,-0.20,382.00,228.00
17,SBI,35.28,412.10,417.00,412.00,417.00,417.00,0.00,0.00,413.91,"19,215.00",417.00,"7,953,297.30",62,0.00,5.00,0.00,1.21,0.74,549.00,268.60
18,SBL,21.27,294.80,294.80,284.30,289.00,289.00,0.00,0.00,288.38,"13,819.00",290.00,"3,985,133.40",78,-1.00,10.50,-0.34,3.69,0.21,380.00,214.00
19,SCB,30.60,662.00,662.00,653.00,653.00,653.00,0.00,0.00,655.80,"11,963.00",653.00,"7,845,334.70",183,0.00,9.00,0.00,1.38,-0.43,790.00,508.00
