S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,27.31,290.00,290.00,282.00,282.36,283.00,-0.64,0.00,283.29,"55,957.00",285.66,"15,852,138.40",283,-3.30,8.00,-1.16,2.84,-0.33,428.40,223.00
2,CZBIL,25.37,209.00,210.00,205.70,206.18,206.00,0.18,0.00,206.56,"63,001.00",208.39,"13,013,321.10",180,-2.21,4.30,-1.06,2.09,-0.18,296.00,152.50
3,EBL,23.89,616.00,616.00,600.00,600.37,600.20,0.17,0.00,603.93,"31,931.00",609.36,"19,283,962.40",221,-8.99,16.00,-1.48,2.67,-0.59,790.00,487.30
4,GBIME,24.75,220.00,221.00,215.30,216.08,216.70,-0.62,0.00,217.12,"122,155.00",220.08,"26,521,924.40",677,-4.00,5.70,-1.82,2.65,-0.48,302.00,170.00
5,HBL,24.36,235.50,236.50,230.00,232.94,232.00,0.94,0.00,232.33,"57,240.00",235.79,"13,298,744.70",243,-2.85,6.50,-1.21,2.83,0.26,312.10,167.10
6,KBL,25.75,206.00,206.00,200.00,200.99,201.80,-0.81,0.00,201.11,"273,583.00",205.03,"55,019,613.50",768,-4.04,6.00,-1.97,3.00,-0.06,272.90,129.60
7,LSL,31.74,218.10,220.00,215.00,215.67,215.20,0.47,0.00,217.48,"174,636.00",219.75,"37,980,175.90",350,-4.08,5.00,-1.86,2.33,-0.84,300.00,143.60
8,MBL,29.63,227.20,228.80,223.30,223.87,223.80,0.07,0.00,225.76,"64,747.00",228.19,"14,617,056.20",196,-4.32,5.50,-1.89,2.46,-0.84,295.00,157.80
9,NABIL,24.38,488.00,488.00,482.00,482.62,482.70,-0.08,0.00,484.13,"48,632.00",487.31,"23,544,363.10",639,-4.69,6.00,-0.96,1.24,-0.31,700.00,419.00
10,NBL,25.81,255.00,255.00,247.00,247.11,247.00,0.11,0.00,248.06,"68,774.00",250.34,"17,060,294.70",261,-3.23,8.00,-1.29,3.24,-0.39,337.50,195.10
11,NICA,25.29,371.00,375.00,364.00,365.00,365.00,0.00,0.00,366.46,"58,246.00",371.31,"21,344,955.90",432,-6.31,11.00,-1.70,3.02,-0.40,573.00,341.60
12,NIMB,24.81,209.40,212.00,207.50,207.91,208.50,-0.59,0.00,208.77,"94,214.00",211.61,"19,669,266.70",483,-3.70,4.50,-1.75,2.17,-0.41,295.00,147.40
13,NMB,24.67,247.10,248.00,241.90,243.09,244.80,-1.71,-0.01,245.01,"79,586.00",249.72,"19,499,724.90",321,-6.63,6.10,-2.65,2.52,-0.79,300.00,162.00
14,PCBL,23.94,250.00,253.00,248.70,249.00,249.00,0.00,0.00,249.95,"71,599.00",252.49,"17,896,503.00",208,-3.49,4.30,-1.38,1.73,-0.38,329.00,186.00
15,PRVU,27.71,213.00,214.90,209.20,209.83,210.00,-0.17,0.00,210.96,"140,428.00",213.47,"29,624,683.20",616,-3.64,5.70,-1.71,2.72,-0.54,297.00,132.00
16,SANIMA,25.21,307.80,307.80,297.10,298.22,298.00,0.22,0.00,299.76,"69,542.00",302.05,"20,846,131.30",269,-3.83,10.70,-1.27,3.60,-0.52,382.00,228.00
17,SBI,25.26,412.00,413.00,406.70,407.80,407.00,0.80,0.00,408.26,"24,099.00",414.00,"9,838,680.10",118,-6.20,6.30,-1.50,1.55,-0.11,549.00,268.60
18,SBL,24.78,282.00,283.50,278.00,278.38,280.00,-1.62,-0.01,278.98,"35,525.00",283.31,"9,910,829.11",146,-4.93,5.50,-1.74,1.98,-0.22,380.00,214.00
19,SCB,24.62,650.00,650.00,630.00,630.22,631.00,-0.78,0.00,636.57,"24,034.00",641.41,"15,299,417.10",245,-11.19,20.00,-1.74,3.17,-1.01,790.00,508.00
