S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",27.58,285.00,285.90,280.30,281.27,281.00,0.27,0.00,281.77,"26,308.00",283.45,"7,412,711.00",222,-2.18,5.60,-0.77,2.00,-0.18,428.40,226.10
2,"CZBIL
",26.71,206.00,206.00,202.00,202.86,202.40,0.46,0.00,203.14,"42,212.00",202.34,"8,574,984.20",202,0.52,4.00,0.26,1.98,-0.14,296.00,152.50
3,"EBL
",30.05,618.10,633.00,617.00,620.26,621.00,-0.74,0.00,619.57,"56,202.00",620.63,"34,820,918.60",193,-0.37,16.00,-0.06,2.59,0.11,790.00,492.10
4,"GBIME
",27.58,217.10,219.70,217.00,217.59,217.30,0.29,0.00,217.96,"100,069.00",216.72,"21,811,172.20",400,0.87,2.70,0.40,1.24,-0.17,302.00,170.00
5,"HBL
",31.68,225.04,228.20,220.00,225.25,228.20,-2.95,-0.01,223.78,"104,862.00",225.04,"23,466,397.40",264,0.21,8.20,0.09,3.73,0.65,312.10,167.10
6,"KBL
",30.89,203.90,205.00,199.80,200.12,200.90,-0.78,0.00,201.55,"481,197.00",203.81,"96,987,355.10",659,-3.69,5.20,-1.81,2.60,-0.72,272.90,129.60
7,"LSL
",44.95,210.00,222.30,208.10,216.32,217.00,-0.68,0.00,215.50,"472,700.00",209.24,"101,868,671.30",412,7.08,14.20,3.38,6.82,0.38,300.00,143.60
8,"MBL
",29.59,221.60,224.00,218.50,219.51,219.10,0.41,0.00,220.37,"112,359.00",223.47,"24,760,683.20",282,-3.96,5.50,-1.77,2.52,-0.39,295.00,157.80
9,"NABIL
",28.13,490.00,490.00,483.20,485.01,484.60,0.41,0.00,485.96,"50,578.00",485.87,"24,578,874.70",439,-0.86,6.80,-0.18,1.41,-0.20,700.00,419.00
10,"NBL
",25.64,252.00,255.00,250.30,251.07,251.00,0.07,0.00,252.13,"60,676.00",251.92,"15,298,057.60",279,-0.85,4.70,-0.34,1.88,-0.42,337.50,195.10
11,"NICA
",29.31,355.50,361.00,353.00,354.09,354.90,-0.81,0.00,354.71,"67,402.00",357.67,"23,908,041.70",432,-3.58,8.00,-1.00,2.27,-0.17,573.00,341.60
12,"NIMB
",28.04,210.00,210.00,206.20,207.01,207.00,0.01,0.00,207.48,"103,414.00",209.48,"21,456,060.70",392,-2.47,3.80,-1.18,1.84,-0.23,295.00,147.40
13,"NMB
",30.03,239.00,242.60,238.00,239.36,240.00,-0.64,0.00,239.81,"97,195.00",242.06,"23,308,170.20",363,-2.70,4.60,-1.12,1.93,-0.19,300.00,162.00
14,"PCBL
",29.24,242.10,246.30,241.00,241.31,242.00,-0.69,0.00,243.13,"87,866.00",244.98,"21,363,297.70",233,-3.67,5.30,-1.50,2.20,-0.76,329.00,188.30
15,"PRVU
",28.43,203.00,205.00,201.10,201.82,202.00,-0.18,0.00,202.58,"178,640.00",202.08,"36,189,119.40",485,-0.26,3.90,-0.13,1.94,-0.38,297.00,132.00
16,"SANIMA
",29.74,308.60,314.00,305.80,306.45,307.50,-1.05,0.00,308.18,"83,669.00",306.89,"25,785,020.70",273,-0.44,8.20,-0.14,2.68,-0.56,382.00,228.00
17,"SBI
",29.80,404.00,413.90,403.00,403.82,403.10,0.72,0.00,405.94,"85,712.00",409.58,"34,794,250.70",218,-5.76,10.90,-1.41,2.70,-0.53,549.00,270.00
18,"SBL
",32.57,277.90,277.90,270.00,270.23,272.90,-2.67,-0.01,270.92,"69,775.00",272.84,"18,903,246.20",163,-2.61,7.90,-0.96,2.93,-0.25,380.00,214.00
19,"SCB
",32.57,617.21,630.00,610.00,613.30,611.00,2.30,0.00,612.33,"62,465.00",617.21,"38,249,091.40",255,-3.91,20.00,-0.63,3.28,0.16,790.00,511.00
