S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",33.41,342.00,342.00,331.50,332.08,332.00,0.08,0.00,335.50,"109,653.00",335.35,"36,788,785.70",442,-3.27,10.50,-0.98,3.17,-1.03,428.40,272.30
2,"CZBIL
",35.30,240.10,240.10,231.00,232.31,231.00,1.31,0.01,235.21,"178,390.00",235.44,"41,958,954.50",400,-3.13,9.10,-1.33,3.94,-1.25,296.00,196.00
3,"EBL
",31.20,749.90,749.90,719.00,722.16,721.00,1.16,0.00,727.86,"125,621.00",736.48,"91,433,913.20",679,-14.32,30.90,-1.94,4.30,-0.79,790.00,567.00
4,"GBIME
",40.33,276.00,276.00,266.00,266.87,266.10,0.77,0.00,268.37,"549,076.00",270.86,"147,353,056.70","1,013",-3.99,10.00,-1.47,3.76,-0.56,302.00,210.70
5,"HBL
",30.63,246.00,246.00,237.70,238.13,239.00,-0.87,0.00,240.10,"127,551.00",241.78,"30,624,770.50",489,-3.65,8.30,-1.51,3.49,-0.83,312.10,210.00
6,"KBL
",32.81,226.90,231.00,223.00,223.24,223.40,-0.16,0.00,225.46,"656,795.00",226.87,"148,080,364.80","1,246",-3.63,8.00,-1.60,3.59,-0.99,272.90,192.10
7,"LSL
",32.55,250.00,251.90,242.10,242.31,242.40,-0.09,0.00,245.12,"177,331.00",245.40,"43,467,296.70",430,-3.09,9.80,-1.26,4.05,-1.16,300.00,201.00
8,"MBL
",34.66,268.00,269.00,260.00,260.17,261.00,-0.83,0.00,263.08,"226,286.00",265.35,"59,532,183.80",418,-5.18,9.00,-1.95,3.46,-1.12,295.00,208.60
9,"NABIL
",34.07,550.70,555.00,545.00,545.18,545.00,0.18,0.00,549.21,"115,662.00",548.55,"63,522,477.00",819,-3.37,10.00,-0.61,1.83,-0.74,700.00,474.10
10,"NBL
",31.32,306.00,306.00,296.00,297.35,297.00,0.35,0.00,299.63,"203,460.00",300.97,"60,962,704.90",666,-3.62,10.00,-1.20,3.38,-0.77,337.50,239.20
11,"NICA
",29.64,405.00,406.70,388.00,390.20,389.90,0.30,0.00,394.88,"189,372.00",400.89,"74,779,345.50",811,-10.69,18.70,-2.67,4.82,-1.20,564.00,333.00
12,"NIMB
",37.58,247.00,247.00,236.00,236.58,236.50,0.08,0.00,239.64,"307,591.00",242.64,"73,711,159.10",857,-6.06,11.00,-2.50,4.66,-1.29,295.00,201.00
13,"NMB
",32.45,273.00,274.90,268.00,268.30,268.10,0.20,0.00,270.32,"150,660.00",272.50,"40,726,795.50",411,-4.20,6.90,-1.54,2.57,-0.75,300.00,225.00
14,"PCBL
",30.58,284.00,284.00,271.30,272.96,272.00,0.96,0.00,275.54,"111,218.00",278.71,"30,644,945.70",351,-5.75,12.70,-2.06,4.68,-0.94,329.00,229.50
15,"PRVU
",43.50,245.00,250.00,240.10,241.83,240.10,1.73,0.01,245.34,"740,122.00",245.34,"181,580,247.70","1,824",-3.51,9.90,-1.43,4.12,-1.45,297.00,194.10
16,"SANIMA
",37.17,391.00,391.00,382.00,383.86,385.80,-1.94,-0.01,385.75,"337,152.00",389.28,"130,056,193.10",843,-5.42,9.00,-1.39,2.36,-0.49,391.00,285.00
17,"SBI
",29.75,451.40,451.40,432.00,432.85,432.00,0.85,0.00,437.99,"62,428.00",442.63,"27,342,773.30",257,-9.78,19.40,-2.21,4.49,-1.19,549.00,372.20
18,"SBL
",31.09,397.00,397.00,382.00,384.42,384.50,-0.08,0.00,387.68,"130,827.00",392.25,"50,719,418.50",309,-7.83,15.00,-2.00,3.93,-0.85,408.00,261.00
19,"SCB
",30.81,673.00,679.00,659.00,660.12,660.00,0.12,0.00,661.76,"26,079.00",665.98,"17,258,091.90",276,-5.86,20.00,-0.88,3.03,-0.25,790.00,597.10
