S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",27.89,282.10,284.80,280.50,283.45,282.80,0.65,0.00,281.89,"20,455.00",282.91,"5,766,008.10",189,0.54,4.30,0.19,1.53,0.55,428.40,226.10
2,"CZBIL
",29.16,200.00,203.00,200.00,202.34,203.00,-0.66,0.00,201.54,"52,729.00",201.75,"10,627,015.40",183,0.59,3.00,0.29,1.50,0.40,296.00,152.50
3,"EBL
",36.36,617.50,624.00,613.00,620.63,624.00,-3.37,-0.01,616.80,"46,983.00",622.59,"28,979,129.60",256,-1.96,11.00,-0.31,1.79,0.62,790.00,492.10
4,"GBIME
",27.88,216.00,217.90,215.40,216.72,217.00,-0.28,0.00,216.32,"74,907.00",216.91,"16,203,823.30",383,-0.19,2.50,-0.09,1.16,0.18,302.00,170.00
5,"HBL
",31.38,222.00,236.50,219.50,225.04,223.00,2.04,0.01,223.87,"74,528.00",221.43,"16,684,599.10",236,3.61,17.00,1.63,7.74,0.52,312.10,167.10
6,"KBL
",30.47,202.80,210.90,197.00,203.81,201.10,2.71,0.01,199.72,"328,146.00",198.86,"65,537,949.10",802,4.95,13.90,2.49,7.06,2.01,272.90,129.60
7,"LSL
",30.66,210.10,213.00,205.80,209.24,209.00,0.24,0.00,207.44,"137,774.00",210.10,"28,579,844.00",307,-0.86,7.20,-0.41,3.50,0.86,300.00,143.60
8,"MBL
",28.31,221.50,223.90,221.00,223.47,223.20,0.27,0.00,222.42,"68,501.00",222.55,"15,235,775.50",137,0.92,2.90,0.41,1.31,0.47,295.00,157.80
9,"NABIL
",27.57,483.00,489.90,483.00,485.87,485.00,0.87,0.00,485.78,"30,597.00",486.77,"14,863,308.90",359,-0.90,6.90,-0.18,1.43,0.02,700.00,419.00
10,"NBL
",28.68,255.00,255.00,251.00,251.92,251.50,0.42,0.00,252.02,"81,177.00",252.94,"20,458,468.50",275,-1.02,4.00,-0.40,1.59,-0.04,337.50,195.10
11,"NICA
",29.53,351.10,363.00,351.10,357.67,357.00,0.67,0.00,357.11,"47,357.00",358.22,"16,911,588.30",324,-0.55,11.90,-0.15,3.39,0.16,573.00,341.60
12,"NIMB
",31.89,208.00,219.50,204.90,209.48,208.00,1.48,0.01,207.92,"177,721.00",208.28,"36,951,221.10",454,1.20,14.60,0.58,7.13,0.75,295.00,147.40
13,"NMB
",28.91,245.00,245.00,239.00,242.06,242.20,-0.14,0.00,240.80,"62,000.00",243.82,"14,929,802.70",340,-1.76,6.00,-0.72,2.51,0.52,300.00,162.00
14,"PCBL
",29.59,245.30,249.00,242.30,244.98,245.00,-0.02,0.00,244.14,"72,775.00",246.01,"17,766,958.60",199,-1.03,6.70,-0.42,2.77,0.34,329.00,188.30
15,"PRVU
",30.14,203.00,205.00,200.10,202.08,202.00,0.08,0.00,201.88,"178,909.00",203.16,"36,118,638.10",601,-1.08,4.90,-0.53,2.45,0.10,297.00,132.00
16,"SANIMA
",34.27,310.50,310.50,306.20,306.89,307.00,-0.11,0.00,307.45,"36,881.00",309.29,"11,339,061.30",188,-2.40,4.30,-0.78,1.40,-0.18,382.00,228.00
17,"SBI
",25.85,416.00,416.00,407.00,409.58,408.00,1.58,0.00,409.28,"15,376.00",409.59,"6,293,015.40",145,-0.01,9.00,0.00,2.21,0.07,549.00,269.00
18,"SBL
",29.60,273.00,279.90,271.00,272.84,273.00,-0.16,0.00,273.17,"24,886.00",272.79,"6,798,083.40",111,0.05,8.90,0.02,3.28,-0.12,380.00,214.00
19,"SCB
",29.58,615.00,624.00,612.00,617.21,617.10,0.11,0.00,615.97,"18,940.00",620.10,"11,666,480.60",130,-2.89,12.00,-0.47,1.96,0.20,790.00,511.00
