S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,27.12,280.40,282.80,280.00,282.06,282.00,0.06,0.00,281.76,"22,512.00",281.27,"6,342,921.20",167,0.79,2.80,0.28,1.00,0.11,428.40,226.10
2,CZBIL,25.41,200.20,204.00,200.20,201.39,202.00,-0.61,0.00,201.75,"26,664.00",202.86,"5,379,415.20",138,-1.47,3.80,-0.72,1.90,-0.18,296.00,152.50
3,EBL,27.00,617.10,623.80,617.00,618.16,619.00,-0.84,0.00,619.39,"19,785.00",620.26,"12,254,537.50",130,-2.10,6.80,-0.34,1.10,-0.20,790.00,492.10
4,GBIME,31.34,218.90,220.00,216.50,216.64,216.60,0.04,0.00,217.64,"184,178.00",217.59,"40,085,034.80",437,-0.95,3.50,-0.44,1.62,-0.46,302.00,170.00
5,HBL,28.32,228.90,229.00,218.00,219.38,219.90,-0.52,0.00,220.62,"40,629.00",225.25,"8,963,620.30",206,-5.87,11.00,-2.61,5.05,-0.57,312.10,167.10
6,KBL,27.27,204.10,204.10,198.00,198.44,199.00,-0.56,0.00,198.99,"226,346.00",200.12,"45,039,984.90",616,-1.68,6.10,-0.84,3.08,-0.28,272.90,129.60
7,LSL,31.83,218.00,218.00,207.80,208.91,210.00,-1.09,-0.01,211.12,"149,774.00",216.32,"31,620,371.20",270,-7.41,10.20,-3.43,4.91,-1.06,300.00,143.60
8,MBL,27.18,219.60,220.00,217.00,217.43,218.00,-0.57,0.00,218.10,"72,931.00",219.51,"15,906,156.70",239,-2.08,3.00,-0.95,1.38,-0.31,295.00,157.80
9,NABIL,28.09,485.30,487.90,480.60,481.30,481.90,-0.60,0.00,481.97,"45,746.00",485.01,"22,048,192.70",523,-3.71,7.30,-0.76,1.52,-0.14,700.00,419.00
10,NBL,28.63,255.00,255.00,246.00,250.35,250.50,-0.15,0.00,249.83,"96,333.00",251.07,"24,066,764.70",305,-0.72,9.00,-0.29,3.66,0.21,337.50,195.10
11,NICA,30.63,358.00,358.00,350.20,352.89,354.00,-1.11,0.00,352.14,"64,893.00",354.09,"22,851,180.00",354,-1.20,7.80,-0.34,2.23,0.21,573.00,341.60
12,NIMB,29.14,207.00,208.00,204.00,204.99,205.00,-0.01,0.00,205.60,"122,811.00",207.01,"25,249,693.50",426,-2.02,4.00,-0.98,1.96,-0.30,295.00,147.40
13,NMB,28.06,236.30,239.90,236.20,237.95,237.60,0.35,0.00,238.47,"68,965.00",239.36,"16,446,167.10",207,-1.41,3.70,-0.59,1.57,-0.22,300.00,162.00
14,PCBL,26.82,240.00,246.00,240.00,244.30,246.00,-1.70,-0.01,242.08,"56,368.00",241.31,"13,645,800.20",195,2.99,6.00,1.24,2.50,0.91,329.00,188.30
15,PRVU,32.06,203.00,203.00,200.00,200.05,200.10,-0.05,0.00,200.97,"182,792.00",201.82,"36,736,464.30",554,-1.77,3.00,-0.88,1.50,-0.46,297.00,132.00
16,SANIMA,28.60,304.00,307.50,304.00,304.99,305.00,-0.01,0.00,305.87,"65,185.00",306.45,"19,938,017.60",229,-1.46,3.50,-0.48,1.15,-0.29,382.00,228.00
17,SBI,27.45,411.80,411.80,403.00,404.48,404.20,0.28,0.00,407.37,"43,988.00",403.82,"17,919,262.30",157,0.66,8.80,0.16,2.18,-0.71,549.00,270.00
18,SBL,32.45,270.00,275.00,270.00,270.03,271.80,-1.77,-0.01,270.51,"33,158.00",270.23,"8,969,705.60",134,-0.20,5.00,-0.07,1.85,-0.18,380.00,214.00
19,SCB,26.76,610.20,615.00,610.20,613.53,615.00,-1.47,0.00,612.49,"11,379.00",613.30,"6,969,469.00",99,0.23,4.80,0.04,0.79,0.17,790.00,511.00
