S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",31.20,302.00,305.00,300.20,301.00,301.00,0.00,0.00,301.48,"29,555.00",301.50,"8,910,185.30",227,-0.50,4.80,-0.17,1.60,-0.16,428.40,223.00
2,"CZBIL
",36.50,219.60,227.00,218.00,220.00,220.00,0.00,0.00,220.60,"68,257.00",219.40,"15,057,324.20",255,0.60,9.00,0.27,4.13,-0.27,296.00,152.50
3,"EBL
",29.12,620.20,629.80,620.20,628.00,628.00,0.00,0.00,626.47,"17,938.00",628.00,"11,237,641.90",119,0.00,9.60,0.00,1.55,0.24,790.00,487.30
4,"GBIME
",40.23,228.40,234.00,228.40,233.80,233.80,0.00,0.00,231.24,"141,645.00",233.00,"32,754,621.00",559,0.80,5.60,0.34,2.45,1.09,302.00,170.00
5,"HBL
",31.23,248.00,248.00,241.20,244.90,244.90,0.00,0.00,243.01,"50,984.00",243.20,"12,389,708.20",206,1.70,6.80,0.70,2.82,0.77,312.10,167.10
6,"KBL
",30.48,216.00,217.00,214.10,215.10,215.10,0.00,0.00,215.25,"178,603.00",215.10,"38,444,558.80",620,0.00,2.90,0.00,1.35,-0.07,272.90,129.60
7,"LSL
",33.21,234.90,235.10,231.50,233.00,233.00,0.00,0.00,233.19,"63,490.00",235.00,"14,804,985.20",204,-2.00,3.60,-0.85,1.56,-0.08,300.00,143.60
8,"MBL
",30.77,237.00,238.80,234.10,237.00,237.00,0.00,0.00,236.17,"93,838.00",236.20,"22,161,989.50",222,0.80,4.70,0.34,2.01,0.35,295.00,157.80
9,"NABIL
",33.03,502.00,502.00,498.10,498.10,498.10,0.00,0.00,499.54,"76,130.00",499.00,"38,030,227.30",453,-0.90,3.90,-0.18,0.78,-0.29,700.00,419.00
10,"NBL
",31.10,267.00,267.00,256.90,261.20,261.20,0.00,0.00,260.37,"59,370.00",262.00,"15,458,313.30",220,-0.80,10.10,-0.31,3.93,0.32,337.50,195.10
11,"NICA
",33.14,391.00,397.00,390.10,395.00,395.00,0.00,0.00,392.97,"57,950.00",391.00,"22,772,391.10",354,4.00,6.90,1.02,1.77,0.51,573.00,341.60
12,"NIMB
",31.76,224.00,224.90,221.00,222.00,222.00,0.00,0.00,222.14,"127,070.00",221.20,"28,227,707.10",362,0.80,3.90,0.36,1.76,-0.06,295.00,147.40
13,"NMB
",32.99,266.90,266.90,260.50,261.00,261.00,0.00,0.00,262.38,"50,326.00",262.20,"13,204,320.60",229,-1.20,6.40,-0.46,2.46,-0.53,300.00,162.00
14,"PCBL
",43.69,266.00,266.00,262.00,265.90,265.90,0.00,0.00,264.26,"60,151.00",266.50,"15,895,551.50",228,-0.60,4.00,-0.23,1.53,0.62,329.00,186.00
15,"PRVU
",32.10,228.80,228.80,222.50,223.90,223.90,0.00,0.00,224.14,"172,198.00",224.40,"38,596,881.90",442,-0.50,6.30,-0.22,2.83,-0.11,297.00,132.00
16,"SANIMA
",31.93,310.00,312.50,307.20,309.30,309.30,0.00,0.00,309.43,"94,166.00",309.40,"29,137,816.20",267,-0.10,5.30,-0.03,1.73,-0.04,382.00,228.00
17,"SBI
",28.23,421.00,434.00,421.00,423.50,423.50,0.00,0.00,423.21,"11,507.00",421.20,"4,869,878.00",79,2.30,13.00,0.55,3.09,0.07,549.00,268.60
18,"SBL
",30.16,303.50,303.50,295.70,296.90,296.90,0.00,0.00,297.27,"26,390.00",298.00,"7,844,849.60",119,-1.10,7.80,-0.37,2.64,-0.12,380.00,214.00
19,"SCB
",34.74,660.00,665.90,655.00,662.00,662.00,0.00,0.00,658.32,"37,987.00",663.00,"25,007,729.90",321,-1.00,10.90,-0.15,1.66,0.56,790.00,508.00
