S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,45.86,300.00,306.00,297.00,299.94,301.20,-1.26,0.00,300.76,"72,632.00",300.74,"21,844,890.70",301,-0.80,9.00,-0.27,3.03,-0.27,428.40,271.00
2,CZBIL,45.18,209.10,215.50,209.10,213.16,214.00,-0.84,0.00,213.64,"81,753.00",212.36,"17,465,976.90",212,0.80,6.40,0.38,3.06,-0.23,296.00,174.00
3,EBL,46.07,655.00,662.80,648.00,659.61,659.00,0.61,0.00,657.22,"73,221.00",656.82,"48,122,376.90",234,2.79,14.80,0.42,2.28,0.36,790.00,534.20
4,GBIME,47.19,245.40,246.40,238.00,242.75,243.00,-0.25,0.00,242.55,"337,466.00",240.63,"81,853,729.40",758,2.12,8.40,0.88,3.53,0.08,302.00,179.10
5,HBL,42.43,226.00,227.50,220.00,222.04,223.00,-0.96,0.00,222.58,"43,206.00",223.04,"9,616,854.00",219,-1.00,7.50,-0.45,3.41,-0.24,312.10,184.10
6,KBL,44.42,208.00,212.50,208.00,209.98,210.10,-0.12,0.00,210.57,"319,123.00",210.65,"67,199,196.80",723,-0.67,4.50,-0.32,2.16,-0.28,272.90,140.00
7,LSL,43.06,218.10,224.30,218.10,220.73,221.00,-0.27,0.00,221.84,"72,146.00",222.49,"16,004,797.50",205,-1.76,6.20,-0.79,2.84,-0.50,300.00,158.20
8,MBL,41.13,226.00,230.00,225.00,228.04,228.00,0.04,0.00,228.66,"80,259.00",226.76,"18,351,746.80",207,1.28,5.00,0.56,2.22,-0.27,295.00,178.00
9,NABIL,45.68,506.00,506.80,499.10,500.89,501.00,-0.11,0.00,501.48,"64,130.00",498.22,"32,160,033.70",598,2.67,7.70,0.54,1.54,-0.12,700.00,474.10
10,NBL,45.66,263.00,265.90,261.00,263.61,264.10,-0.49,0.00,263.58,"98,430.00",264.19,"25,943,884.60",329,-0.58,4.90,-0.22,1.88,0.01,337.50,213.10
11,NICA,44.27,360.00,360.50,353.50,355.23,355.10,0.13,0.00,356.11,"87,837.00",360.53,"31,279,564.30",443,-5.30,7.00,-1.47,1.98,-0.25,573.00,333.00
12,NIMB,42.07,216.00,218.50,214.50,215.24,216.10,-0.86,0.00,215.84,"85,090.00",215.87,"18,365,765.30",363,-0.63,4.00,-0.29,1.86,-0.28,295.00,157.50
13,NMB,45.60,252.00,255.70,250.00,253.27,253.20,0.07,0.00,253.23,"62,281.00",253.30,"15,771,668.80",241,-0.03,5.70,-0.01,2.28,0.01,300.00,196.50
14,PCBL,48.35,255.10,258.90,252.00,256.96,258.00,-1.04,0.00,256.62,"143,362.00",254.49,"36,789,153.40",309,2.47,6.90,0.97,2.74,0.13,329.00,198.10
15,PRVU,44.76,214.60,214.60,208.00,209.99,209.60,0.39,0.00,210.45,"155,343.00",210.40,"32,692,298.80",455,-0.41,6.60,-0.19,3.17,-0.22,297.00,145.30
16,SANIMA,46.25,339.80,342.00,335.00,339.43,340.50,-1.07,0.00,339.03,"333,919.00",337.75,"113,209,205.30",663,1.68,7.00,0.50,2.09,0.12,382.00,255.50
17,SBI,47.93,410.00,418.00,405.20,413.05,415.00,-1.95,0.00,412.34,"52,980.00",410.28,"21,845,533.50",140,2.77,12.80,0.68,3.16,0.17,549.00,299.10
18,SBL,43.56,337.00,343.00,335.10,339.85,340.00,-0.15,0.00,339.26,"176,466.00",338.06,"59,868,411.20",321,1.79,7.90,0.53,2.36,0.17,380.00,257.60
19,SCB,47.99,643.10,645.00,633.00,642.75,643.00,-0.25,0.00,638.23,"25,931.00",643.10,"16,549,883.70",185,-0.35,12.00,-0.05,1.90,0.70,790.00,578.00
