S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,41.74,290.00,292.70,283.30,287.60,287.60,0.00,0.00,287.77,"43,687.00",289.00,"12,571,731.80",277,-1.40,9.40,-0.48,3.32,-0.06,428.40,223.00
2,CZBIL,37.09,203.20,209.00,203.10,206.00,206.00,0.00,0.00,204.76,"24,768.00",207.00,"5,071,483.80",128,-1.00,5.90,-0.48,2.90,0.60,296.00,152.50
3,EBL,44.61,610.00,610.00,595.00,597.90,597.90,0.00,0.00,598.10,"30,725.00",598.50,"18,376,481.60",217,-0.60,15.00,-0.10,2.52,-0.03,790.00,487.30
4,GBIME,43.51,215.20,223.50,215.20,220.60,220.60,0.00,0.00,220.82,"66,588.00",219.50,"14,704,136.10",370,1.10,8.30,0.50,3.86,-0.10,302.00,170.00
5,HBL,35.16,227.70,227.70,221.00,224.00,224.00,0.00,0.00,223.97,"28,132.00",229.00,"6,300,755.50",209,-5.00,6.70,-2.18,3.03,0.01,312.10,167.10
6,KBL,32.48,197.20,201.90,195.10,196.40,196.40,0.00,0.00,197.22,"173,539.00",198.20,"34,225,590.80",672,-1.80,6.80,-0.91,3.49,-0.42,272.90,129.60
7,LSL,37.69,205.00,210.80,205.00,207.70,207.70,0.00,0.00,207.83,"55,559.00",209.10,"11,546,743.00",193,-1.40,5.80,-0.67,2.83,-0.06,300.00,143.60
8,MBL,32.16,221.50,224.90,221.00,222.90,222.90,0.00,0.00,222.62,"36,493.00",224.00,"8,124,109.40",149,-1.10,3.90,-0.49,1.76,0.13,295.00,157.80
9,NABIL,34.12,492.00,492.00,482.10,482.20,482.20,0.00,0.00,484.82,"54,531.00",488.00,"26,437,625.30",667,-5.80,9.90,-1.19,2.05,-0.54,700.00,419.00
10,NBL,33.21,246.00,251.40,246.00,248.00,248.00,0.00,0.00,248.21,"40,372.00",250.00,"10,020,682.40",242,-2.00,5.40,-0.80,2.20,-0.08,337.50,195.10
11,NICA,37.72,362.10,364.90,356.00,356.50,356.50,0.00,0.00,359.45,"87,702.00",366.00,"31,524,673.60",517,-9.50,8.90,-2.60,2.50,-0.83,573.00,341.60
12,NIMB,41.49,207.00,214.30,207.00,208.00,208.00,0.00,0.00,208.54,"81,668.00",211.00,"17,030,796.10",382,-3.00,7.30,-1.42,3.53,-0.26,295.00,147.40
13,NMB,45.30,240.00,242.90,237.00,240.00,240.00,0.00,0.00,239.25,"57,261.00",240.10,"13,699,422.80",234,-0.10,5.90,-0.04,2.49,0.31,300.00,162.00
14,PCBL,39.94,240.10,242.00,238.00,239.50,239.50,0.00,0.00,239.93,"48,189.00",242.00,"11,561,747.00",192,-2.50,4.00,-1.03,1.68,-0.18,329.00,186.00
15,PRVU,37.12,223.00,223.00,216.10,218.10,218.10,0.00,0.00,218.61,"145,890.00",221.40,"31,892,477.00",507,-3.30,6.90,-1.49,3.19,-0.23,297.00,132.00
16,SANIMA,33.41,294.00,299.00,293.10,293.20,293.20,0.00,0.00,294.51,"62,843.00",299.00,"18,507,693.10",238,-5.80,5.90,-1.94,2.01,-0.45,382.00,228.00
17,SBI,26.71,414.30,424.00,414.30,418.90,418.90,0.00,0.00,418.53,"28,459.00",422.70,"11,911,008.60",160,-3.80,9.70,-0.90,2.34,0.09,549.00,268.60
18,SBL,35.38,277.00,284.00,275.10,277.00,277.00,0.00,0.00,276.20,"45,539.00",282.00,"12,577,934.70",170,-5.00,8.90,-1.77,3.24,0.29,380.00,212.20
19,SCB,45.37,668.00,685.00,668.00,677.30,677.30,0.00,0.00,676.94,"16,798.00",675.00,"11,371,303.40",99,2.30,17.00,0.34,2.54,0.05,790.00,497.40
