S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",32.77,285.00,286.00,280.00,283.80,283.80,0.00,0.00,282.20,"46,231.00",285.50,"13,046,285.40",256,-1.70,6.00,-0.60,2.14,0.56,428.40,223.00
2,"CZBIL
",28.43,210.00,211.80,206.00,207.50,207.50,0.00,0.00,207.41,"51,699.00",210.00,"10,722,909.30",201,-2.50,5.80,-1.19,2.82,0.04,296.00,152.50
3,"EBL
",28.94,580.00,580.00,573.00,575.00,575.00,0.00,0.00,573.94,"24,867.00",579.80,"14,272,236.20",126,-4.80,7.00,-0.83,1.22,0.18,790.00,480.00
4,"GBIME
",30.35,219.00,222.00,216.50,217.50,217.50,0.00,0.00,218.71,"117,005.00",220.70,"25,589,940.80",569,-3.20,5.50,-1.45,2.54,-0.56,302.00,170.00
5,"HBL
",30.69,236.00,236.00,224.70,229.60,229.60,0.00,0.00,226.34,"67,113.00",232.70,"15,190,495.00",261,-3.10,11.30,-1.33,5.03,1.42,312.10,167.10
6,"KBL
",30.76,211.60,211.60,205.00,205.90,205.90,0.00,0.00,206.16,"174,065.00",207.50,"35,885,107.40",597,-1.60,6.60,-0.77,3.22,-0.13,272.90,129.60
7,"LSL
",31.17,210.00,213.00,209.10,209.90,209.90,0.00,0.00,209.65,"43,950.00",209.90,"9,214,145.60",157,0.00,3.90,0.00,1.87,0.12,300.00,143.60
8,"MBL
",26.36,225.00,225.90,219.60,225.00,225.00,0.00,0.00,221.60,"59,827.00",223.00,"13,257,715.90",185,2.00,6.30,0.90,2.87,1.51,295.00,157.80
9,"NABIL
",35.25,490.00,495.00,487.00,489.10,489.10,0.00,0.00,488.56,"51,859.00",489.50,"25,336,426.10",497,-0.40,8.00,-0.08,1.64,0.11,700.00,419.00
10,"NBL
",30.71,259.00,259.00,252.00,252.00,252.00,0.00,0.00,254.21,"80,820.00",257.00,"20,545,556.40",309,-5.00,7.00,-1.95,2.78,-0.88,337.50,195.10
11,"NICA
",32.17,375.20,377.80,368.00,368.90,368.90,0.00,0.00,371.51,"67,591.00",377.80,"25,110,905.70",651,-8.90,9.80,-2.36,2.66,-0.71,573.00,341.60
12,"NIMB
",30.63,213.50,213.50,205.00,206.00,206.00,0.00,0.00,206.76,"139,566.00",210.50,"28,856,751.80",527,-4.50,8.50,-2.14,4.15,-0.37,295.00,147.40
13,"NMB
",27.70,236.00,236.00,233.00,234.50,234.50,0.00,0.00,234.29,"41,457.00",237.10,"9,712,791.90",157,-2.60,3.00,-1.10,1.29,0.09,300.00,162.00
14,"PCBL
",33.95,243.70,247.00,238.10,241.00,241.00,0.00,0.00,240.30,"95,192.00",243.90,"22,874,852.20",259,-2.90,8.90,-1.19,3.74,0.29,329.00,186.00
15,"PRVU
",25.20,220.00,221.00,216.80,218.90,218.90,0.00,0.00,217.77,"132,947.00",219.10,"28,951,482.50",431,-0.20,4.20,-0.09,1.94,0.52,297.00,132.00
16,"SANIMA
",38.44,290.00,294.00,288.00,291.50,291.50,0.00,0.00,290.97,"52,439.00",290.00,"15,258,253.70",151,1.50,6.00,0.52,2.08,0.18,382.00,228.00
17,"SBI
",43.19,434.00,440.00,430.10,440.00,440.00,0.00,0.00,435.47,"32,984.00",434.00,"14,363,634.20",106,6.00,9.90,1.38,2.30,1.03,549.00,268.60
18,"SBL
",36.11,291.10,295.00,287.50,290.00,290.00,0.00,0.00,290.22,"55,630.00",293.00,"16,145,061.60",141,-3.00,7.50,-1.02,2.61,-0.08,380.00,212.20
19,"SCB
",26.13,667.00,672.00,666.70,667.50,667.50,0.00,0.00,667.74,"11,342.00",669.40,"7,573,560.20",105,-1.90,5.30,-0.28,0.79,-0.04,790.00,497.40
