S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",27.81,295.00,298.00,291.10,291.42,292.00,-0.58,0.00,292.67,"37,267.00",296.78,"10,906,849.00",183,-5.36,6.90,-1.81,2.37,-0.43,428.40,249.90
2,"CZBIL
",29.00,224.60,224.60,214.00,214.07,214.00,0.07,0.00,216.13,"94,770.00",220.21,"20,482,453.70",203,-6.14,10.60,-2.79,4.95,-0.96,296.00,160.10
3,"EBL
",33.55,666.00,668.90,655.10,655.30,655.20,0.10,0.00,659.37,"163,337.00",668.89,"107,698,922.80",403,-13.59,13.80,-2.03,2.11,-0.62,790.00,511.00
4,"GBIME
",30.06,244.00,245.90,237.50,238.76,239.00,-0.24,0.00,240.39,"345,696.00",246.70,"83,101,897.00",828,-7.94,8.40,-3.22,3.54,-0.68,302.00,170.00
5,"HBL
",27.43,234.90,234.90,222.60,224.22,225.00,-0.78,0.00,224.87,"91,110.00",230.77,"20,487,967.40",276,-6.55,12.30,-2.84,5.53,-0.29,312.10,172.10
6,"KBL
",33.90,225.90,225.90,212.30,213.56,213.00,0.56,0.00,216.04,"513,600.00",221.50,"110,955,675.00","1,093",-7.94,13.60,-3.58,6.41,-1.16,272.90,133.20
7,"LSL
",26.99,231.00,231.00,218.60,219.29,220.00,-0.71,0.00,221.78,"153,478.00",228.15,"34,038,182.20",325,-8.86,12.40,-3.88,5.67,-1.13,300.00,147.70
8,"MBL
",27.03,230.00,230.00,222.00,222.45,222.00,0.45,0.00,224.24,"124,969.00",230.33,"28,022,531.00",252,-7.88,8.00,-3.42,3.60,-0.80,295.00,164.20
9,"NABIL
",31.40,505.90,505.90,495.00,497.45,498.90,-1.45,0.00,498.47,"54,808.00",500.78,"27,320,373.90",492,-3.33,10.90,-0.66,2.20,-0.21,700.00,450.00
10,"NBL
",26.40,261.00,261.00,251.90,252.91,252.10,0.81,0.00,254.70,"78,403.00",259.35,"19,969,186.20",333,-6.44,9.10,-2.48,3.61,-0.71,337.50,202.00
11,"NICA
",29.80,370.00,370.00,354.00,360.12,359.00,1.12,0.00,359.96,"127,629.00",369.69,"45,940,798.50",530,-9.57,16.00,-2.59,4.52,0.05,573.00,335.50
12,"NIMB
",26.57,219.00,221.00,213.20,213.72,214.00,-0.28,0.00,215.85,"143,122.00",218.79,"30,892,653.50",453,-5.07,7.80,-2.32,3.66,-1.00,295.00,149.20
13,"NMB
",28.62,251.90,251.90,246.00,246.26,246.00,0.26,0.00,248.14,"78,525.00",250.52,"19,485,117.70",151,-4.26,5.90,-1.70,2.40,-0.76,300.00,179.30
14,"PCBL
",23.92,258.90,258.90,244.00,244.33,244.00,0.33,0.00,246.27,"102,642.00",254.38,"25,277,840.20",294,-10.05,14.90,-3.95,6.11,-0.79,329.00,190.10
15,"PRVU
",32.76,215.40,217.50,210.00,210.48,210.00,0.48,0.00,212.81,"261,440.00",217.72,"55,637,185.20",627,-7.24,7.50,-3.33,3.57,-1.11,297.00,137.00
16,"SANIMA
",31.31,324.00,324.00,314.90,315.60,315.00,0.60,0.00,319.13,"241,564.00",322.94,"77,089,380.50",459,-7.34,9.10,-2.27,2.89,-1.12,382.00,240.00
17,"SBI
",39.68,410.00,418.00,403.20,407.98,415.10,-7.12,-0.02,409.55,"100,089.00",414.19,"40,991,238.80",165,-6.21,14.80,-1.50,3.67,-0.38,549.00,282.30
18,"SBL
",31.10,303.00,306.00,299.00,300.13,301.40,-1.27,0.00,302.19,"90,287.00",306.14,"27,283,771.00",157,-6.01,7.00,-1.96,2.34,-0.69,380.00,237.00
19,"SCB
",30.48,638.00,638.00,624.00,624.57,624.10,0.47,0.00,627.80,"20,833.00",630.36,"13,078,979.90",169,-5.79,14.00,-0.92,2.24,-0.52,790.00,549.00
