S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",40.25,295.20,299.00,294.00,297.08,294.10,2.98,0.01,295.78,"76,334.00",296.51,"22,577,732.40",211,0.57,5.00,0.19,1.70,0.44,428.40,272.30
2,"CZBIL
",42.02,212.00,212.00,208.40,210.44,211.80,-1.36,-0.01,210.09,"46,665.00",211.66,"9,803,985.30",120,-1.22,3.60,-0.58,1.73,0.16,296.00,174.00
3,"EBL
",47.58,667.90,667.90,652.00,657.54,659.00,-1.46,0.00,657.15,"78,838.00",655.14,"51,808,586.80",219,2.40,15.90,0.37,2.44,0.06,790.00,534.20
4,"GBIME
",25.78,239.00,241.00,236.30,237.78,238.00,-0.22,0.00,238.64,"95,182.00",238.38,"22,713,895.30",426,-0.60,4.70,-0.25,1.99,-0.36,302.00,179.10
5,"HBL
",29.83,220.00,222.00,215.90,220.64,221.00,-0.36,0.00,218.33,"72,379.00",219.93,"15,802,706.80",302,0.71,6.10,0.32,2.83,1.05,312.10,184.20
6,"KBL
",24.60,209.90,209.90,206.20,207.78,208.00,-0.22,0.00,207.70,"103,472.00",208.84,"21,491,376.50",366,-1.06,3.70,-0.51,1.79,0.04,272.90,140.00
7,"LSL
",25.50,216.50,220.00,216.50,217.20,217.40,-0.20,0.00,217.98,"33,553.00",219.51,"7,313,827.20",125,-2.31,3.50,-1.05,1.62,-0.36,300.00,158.20
8,"MBL
",41.43,224.20,228.00,222.10,226.32,228.00,-1.68,-0.01,225.58,"66,284.00",225.79,"14,952,342.60",208,0.53,5.90,0.23,2.66,0.33,295.00,180.10
9,"NABIL
",41.99,500.00,500.00,493.00,495.46,496.00,-0.54,0.00,496.06,"33,006.00",497.07,"16,372,932.90",333,-1.61,7.00,-0.32,1.42,-0.12,700.00,474.10
10,"NBL
",38.62,265.00,265.00,258.00,260.80,262.00,-1.20,0.00,261.05,"132,874.00",262.60,"34,686,215.50",259,-1.80,7.00,-0.69,2.71,-0.09,337.50,217.00
11,"NICA
",43.32,349.50,351.00,342.40,346.83,347.70,-0.87,0.00,347.40,"48,932.00",347.77,"16,998,783.00",207,-0.94,8.60,-0.27,2.51,-0.16,573.00,333.00
12,"NIMB
",28.15,212.80,215.00,211.50,213.18,213.50,-0.32,0.00,213.06,"41,974.00",214.60,"8,942,961.10",224,-1.42,3.50,-0.66,1.65,0.06,295.00,158.00
13,"NMB
",34.51,245.10,249.80,245.10,247.27,247.00,0.27,0.00,247.85,"46,876.00",249.22,"11,618,385.30",177,-1.95,4.70,-0.78,1.92,-0.24,300.00,197.10
14,"PCBL
",42.26,259.90,259.90,255.00,257.22,256.20,1.02,0.00,257.05,"80,545.00",256.43,"20,704,220.70",188,0.79,4.90,0.31,1.92,0.07,329.00,200.00
15,"PRVU
",33.21,205.00,209.10,205.00,207.17,207.10,0.07,0.00,207.55,"76,890.00",208.60,"15,958,159.40",318,-1.43,4.10,-0.69,2.00,-0.18,297.00,145.30
16,"SANIMA
",34.27,340.00,343.00,334.30,334.92,334.60,0.32,0.00,336.44,"186,306.00",339.10,"62,680,293.90",378,-4.18,8.70,-1.23,2.60,-0.45,382.00,255.50
17,"SBI
",42.93,410.00,410.00,404.00,407.66,409.00,-1.34,0.00,405.96,"35,451.00",409.05,"14,391,691.60",71,-1.39,6.00,-0.34,1.49,0.42,549.00,303.00
18,"SBL
",37.78,346.00,348.80,337.00,338.15,338.00,0.15,0.00,339.13,"227,962.00",342.00,"77,309,799.80",278,-3.85,11.80,-1.13,3.50,-0.29,380.00,260.70
19,"SCB
",44.30,635.10,640.00,631.00,635.82,635.10,0.72,0.00,635.90,"18,997.00",638.26,"12,080,161.10",123,-2.44,9.00,-0.38,1.43,-0.01,790.00,578.00
