S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",29.03,331.00,331.00,322.50,323.22,324.00,-0.78,0.00,324.98,"42,198.00",327.55,"13,713,519.10",317,-4.33,8.50,-1.32,2.64,-0.54,400.00,272.30
2,"CZBIL
",37.77,206.20,210.30,205.10,206.15,207.00,-0.85,0.00,206.64,"70,488.00",209.24,"14,565,834.00",218,-3.09,5.20,-1.48,2.54,-0.24,265.30,196.00
3,"EBL
",40.93,746.10,754.00,740.10,751.71,754.00,-2.29,0.00,749.22,"169,668.00",747.67,"127,118,094.40",600,4.04,13.90,0.54,1.88,0.33,775.00,567.00
4,"GBIME
",33.29,250.00,253.90,248.20,249.06,249.10,-0.04,0.00,249.77,"126,213.00",251.62,"31,523,996.70",429,-2.56,5.70,-1.02,2.30,-0.28,278.90,210.70
5,"HBL
",37.11,209.59,210.80,203.50,205.24,206.80,-1.56,-0.01,205.69,"98,290.00",209.59,"20,217,447.00",430,-4.35,7.30,-2.08,3.59,-0.22,286.00,203.50
6,"KBL
",36.09,200.00,202.00,196.00,196.83,197.00,-0.17,0.00,198.26,"423,341.00",200.22,"83,933,401.10","1,190",-3.39,6.00,-1.69,3.06,-0.73,253.50,192.10
7,"LSL
",33.74,236.90,237.00,232.00,232.35,233.00,-0.65,0.00,234.29,"104,250.00",234.75,"24,424,784.70",224,-2.40,5.00,-1.02,2.16,-0.84,274.90,201.00
8,"MBL
",41.42,250.00,251.30,247.40,248.64,249.90,-1.26,-0.01,249.41,"124,581.00",250.50,"31,072,251.20",302,-1.86,3.90,-0.74,1.58,-0.31,290.00,208.60
9,"NABIL
",41.31,535.00,536.90,520.00,520.84,521.00,-0.16,0.00,526.93,"66,938.00",528.86,"35,271,776.50",483,-8.02,16.90,-1.52,3.25,-1.17,623.00,474.10
10,"NBL
",32.60,255.00,255.00,250.00,250.33,250.80,-0.47,0.00,250.67,"68,942.00",253.10,"17,281,786.90",367,-2.77,5.00,-1.09,2.00,-0.14,313.00,239.20
11,"NICA
",33.84,352.00,353.00,345.00,346.46,347.00,-0.54,0.00,346.64,"31,039.00",351.32,"10,759,272.70",252,-4.86,8.00,-1.38,2.32,-0.05,512.00,333.00
12,"NIMB
",36.10,214.00,214.00,207.00,207.35,207.50,-0.15,0.00,208.12,"131,791.00",209.83,"27,428,574.70",436,-2.48,7.00,-1.18,3.38,-0.37,264.90,201.00
13,"NMB
",36.83,252.00,252.00,249.00,249.32,249.10,0.22,0.00,250.06,"54,946.00",250.61,"13,739,947.90",188,-1.29,3.00,-0.51,1.20,-0.30,288.00,230.00
14,"PCBL
",30.52,258.00,258.00,251.00,251.38,251.40,-0.02,0.00,253.35,"51,024.00",255.10,"12,926,846.50",205,-3.72,7.00,-1.46,2.79,-0.78,305.70,229.50
15,"PRVU
",35.54,212.33,213.00,209.00,209.70,209.50,0.20,0.00,210.04,"112,838.00",212.33,"23,700,081.00",411,-2.63,4.00,-1.24,1.91,-0.16,273.00,194.10
16,"SANIMA
",38.37,373.90,373.90,364.00,366.06,366.00,0.06,0.00,366.04,"134,049.00",369.20,"49,066,989.00",377,-3.14,9.90,-0.85,2.72,0.01,391.00,285.00
17,"SBI
",38.76,385.00,394.50,384.60,391.09,390.00,1.09,0.00,389.78,"14,170.00",390.82,"5,523,243.00",88,0.27,9.90,0.07,2.57,0.33,549.00,372.20
18,"SBL
",43.09,379.00,380.00,372.00,376.42,377.80,-1.38,0.00,377.48,"140,397.00",376.27,"52,996,967.40",199,0.15,8.00,0.04,2.15,-0.28,408.00,261.00
19,"SCB
",41.86,628.00,635.00,619.00,634.10,635.00,-0.90,0.00,628.31,"21,876.00",630.26,"13,744,858.30",196,3.84,16.00,0.61,2.58,0.91,779.20,597.10
