S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,36.43,285.00,285.00,279.00,280.11,280.50,-0.39,0.00,280.74,"19,617.00",280.63,"5,507,240.80",199,-0.52,6.00,-0.19,2.15,-0.22,428.40,228.00
2,CZBIL,36.19,202.00,203.00,198.50,199.00,198.90,0.10,0.00,200.49,"70,254.00",201.07,"14,085,471.00",228,-2.07,4.50,-1.03,2.27,-0.75,296.00,152.50
3,EBL,28.73,612.00,620.00,610.00,615.22,616.20,-0.98,0.00,614.20,"50,212.00",612.63,"30,840,349.00",180,2.59,10.00,0.42,1.64,0.17,790.00,492.10
4,GBIME,38.73,215.10,218.00,215.10,217.08,217.60,-0.52,0.00,216.54,"127,236.00",215.07,"27,551,467.50",486,2.01,2.90,0.93,1.35,0.25,302.00,170.00
5,HBL,31.75,215.50,220.30,211.30,216.26,217.10,-0.84,0.00,217.49,"53,522.00",215.05,"11,640,403.70",202,1.21,9.00,0.56,4.26,-0.57,312.10,167.10
6,KBL,34.03,200.00,200.00,195.00,195.39,197.00,-1.61,-0.01,196.70,"280,301.00",197.98,"55,135,165.20",727,-2.59,5.00,-1.31,2.56,-0.67,272.90,129.60
7,LSL,28.99,209.00,210.00,204.10,205.17,206.00,-0.83,0.00,206.27,"96,315.00",207.01,"19,866,778.90",281,-1.84,5.90,-0.89,2.89,-0.54,300.00,143.60
8,MBL,31.71,216.60,216.60,213.00,213.99,214.00,-0.01,0.00,214.39,"59,959.00",212.43,"12,854,589.20",212,1.56,3.60,0.73,1.69,-0.19,295.00,157.80
9,NABIL,28.31,480.00,487.40,477.00,478.32,478.40,-0.08,0.00,479.41,"44,594.00",478.18,"21,378,606.20",535,0.14,10.40,0.03,2.18,-0.23,700.00,419.00
10,NBL,25.76,249.80,250.10,245.20,245.75,246.00,-0.25,0.00,247.43,"76,335.00",246.78,"18,887,621.20",309,-1.03,4.90,-0.42,2.00,-0.68,337.50,195.10
11,NICA,35.23,350.00,352.50,346.00,349.46,350.00,-0.54,0.00,349.37,"42,458.00",346.84,"14,833,415.40",306,2.62,6.50,0.76,1.88,0.03,573.00,341.60
12,NIMB,33.46,201.00,206.00,201.00,204.10,204.50,-0.40,0.00,203.81,"86,657.00",201.61,"17,661,715.30",313,2.49,5.00,1.24,2.49,0.14,295.00,147.40
13,NMB,34.51,232.00,236.50,232.00,233.10,233.10,0.00,0.00,234.05,"68,133.00",235.06,"15,946,861.32",263,-1.96,4.50,-0.83,1.94,-0.41,300.00,162.00
14,PCBL,36.50,240.10,243.00,238.30,238.82,238.60,0.22,0.00,240.34,"65,896.00",239.42,"15,837,427.60",182,-0.60,4.70,-0.25,1.97,-0.64,329.00,188.30
15,PRVU,33.13,198.10,201.00,197.00,198.26,198.10,0.16,0.00,198.80,"99,718.00",197.93,"19,823,777.40",473,0.33,4.00,0.17,2.03,-0.27,297.00,132.00
16,SANIMA,30.54,301.00,307.00,301.00,302.59,303.00,-0.41,0.00,301.93,"119,322.00",300.22,"36,027,487.30",269,2.37,6.00,0.79,1.99,0.22,382.00,228.00
17,SBI,33.01,397.00,397.00,385.50,386.41,385.50,0.91,0.00,389.37,"96,577.00",389.41,"37,603,823.50",203,-3.00,11.50,-0.77,2.98,-0.77,549.00,270.00
18,SBL,42.12,272.00,272.00,266.40,267.95,269.90,-1.95,-0.01,268.66,"71,483.00",267.08,"19,204,416.20",189,0.87,5.60,0.33,2.10,-0.26,380.00,214.00
19,SCB,33.90,603.20,606.80,603.00,603.63,604.00,-0.37,0.00,603.84,"17,590.00",601.42,"10,621,574.00",160,2.21,3.80,0.37,0.63,-0.04,790.00,511.00
