S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,44.16,298.90,310.00,297.00,303.00,303.00,0.00,0.00,302.70,"72,598.00",293.10,"21,975,153.20",489,9.90,13.00,3.38,4.38,0.10,428.40,223.00
2,CZBIL,45.33,217.00,231.00,217.00,219.70,219.70,0.00,0.00,220.32,"173,732.00",213.00,"38,277,153.90",511,6.70,14.00,3.15,6.45,-0.28,296.00,152.50
3,EBL,46.84,632.90,650.00,626.60,632.50,632.50,0.00,0.00,631.20,"109,188.00",620.50,"68,919,529.80",477,12.00,23.40,1.93,3.73,0.21,790.00,487.30
4,GBIME,51.04,225.40,236.60,225.40,230.00,230.00,0.00,0.00,228.68,"277,981.00",221.00,"63,570,071.80","1,216",9.00,11.20,4.07,4.97,0.57,302.00,170.00
5,HBL,52.56,240.70,250.80,240.70,250.00,250.00,0.00,0.00,245.80,"217,800.00",236.00,"53,534,594.10",704,14.00,10.10,5.93,4.20,1.68,312.10,167.10
6,KBL,48.33,213.50,224.40,213.50,219.00,219.00,0.00,0.00,218.69,"931,755.00",209.40,"203,761,021.00","2,461",9.60,10.90,4.58,5.11,0.14,272.90,129.60
7,LSL,40.21,235.60,244.80,232.50,232.50,232.50,0.00,0.00,236.10,"265,931.00",231.00,"62,785,368.60",575,1.50,12.30,0.65,5.29,-1.55,300.00,143.60
8,MBL,45.07,234.90,246.90,234.90,240.60,240.60,0.00,0.00,238.94,"367,356.00",230.30,"87,776,989.10",909,10.30,12.00,4.47,5.11,0.69,295.00,157.80
9,NABIL,42.61,498.70,518.00,498.00,501.80,501.80,0.00,0.00,502.17,"123,140.00",489.00,"61,837,235.80","1,015",12.80,20.00,2.62,4.02,-0.07,700.00,419.00
10,NBL,46.41,261.50,269.90,258.90,263.00,263.00,0.00,0.00,262.14,"136,760.00",256.50,"35,850,823.60",583,6.50,11.00,2.53,4.25,0.33,337.50,195.10
11,NICA,46.50,381.00,404.00,381.00,399.00,399.00,0.00,0.00,393.26,"180,854.00",374.50,"71,123,148.40","1,151",24.50,23.00,6.54,6.04,1.44,573.00,341.60
12,NIMB,47.30,226.50,238.00,226.00,229.00,229.00,0.00,0.00,228.69,"266,254.00",222.10,"60,888,635.20",932,6.90,12.00,3.11,5.31,0.14,295.00,147.40
13,NMB,48.44,258.00,273.00,258.00,263.00,263.00,0.00,0.00,262.25,"179,624.00",253.00,"47,105,609.80",726,10.00,15.00,3.95,5.81,0.29,300.00,162.00
14,PCBL,42.86,255.80,270.00,255.80,260.00,260.00,0.00,0.00,259.80,"108,508.00",250.80,"28,189,976.20",466,9.20,14.20,3.67,5.55,0.08,329.00,186.00
15,PRVU,48.58,226.50,241.00,226.50,231.10,231.10,0.00,0.00,231.79,"346,108.00",222.10,"80,224,752.60","1,228",9.00,14.50,4.05,6.40,-0.30,297.00,132.00
16,SANIMA,47.35,313.10,323.00,311.00,317.50,317.50,0.00,0.00,315.97,"230,178.00",307.00,"72,728,739.50",715,10.50,12.00,3.42,3.86,0.48,382.00,228.00
17,SBI,51.68,428.10,436.00,423.20,430.00,430.00,0.00,0.00,426.83,"124,481.00",420.00,"53,132,055.00",247,10.00,12.80,2.38,3.02,0.74,549.00,268.60
18,SBL,47.18,295.00,304.00,293.50,300.90,300.90,0.00,0.00,297.53,"177,270.00",290.00,"52,743,918.80",461,10.90,10.50,3.76,3.58,1.12,380.00,212.20
19,SCB,48.81,677.10,689.00,670.00,672.30,672.30,0.00,0.00,673.30,"34,706.00",663.90,"23,367,540.20",233,8.40,19.00,1.27,2.84,-0.15,790.00,497.40
