S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",29.36,297.00,300.00,294.20,294.20,294.20,0.00,0.00,296.04,"30,724.00",297.00,"9,095,409.50",227,-2.80,5.80,-0.94,1.97,-0.62,428.40,223.00
2,"CZBIL
",28.84,217.00,218.40,213.60,214.30,214.30,0.00,0.00,215.23,"45,612.00",216.10,"9,817,137.10",186,-1.80,4.80,-0.83,2.25,-0.43,296.00,152.50
3,"EBL
",28.94,629.90,630.00,615.30,621.80,621.80,0.00,0.00,619.57,"28,345.00",618.00,"17,561,733.50",147,3.80,14.70,0.61,2.39,0.36,790.00,487.30
4,"GBIME
",33.86,230.00,230.00,226.50,230.00,230.00,0.00,0.00,228.35,"153,284.00",228.30,"35,002,953.40",569,1.70,3.50,0.74,1.55,0.72,302.00,170.00
5,"HBL
",29.55,245.00,245.00,237.70,238.80,238.80,0.00,0.00,240.51,"34,471.00",242.40,"8,290,724.90",163,-3.60,7.30,-1.49,3.07,-0.72,312.10,167.10
6,"KBL
",29.06,210.00,215.00,210.00,211.00,211.00,0.00,0.00,211.81,"195,478.00",211.40,"41,403,265.20",572,-0.40,5.00,-0.19,2.38,-0.38,272.90,129.60
7,"LSL
",28.34,225.20,232.00,225.20,227.00,227.00,0.00,0.00,228.24,"84,266.00",228.90,"19,232,957.40",210,-1.90,6.80,-0.83,3.02,-0.55,300.00,143.60
8,"MBL
",27.75,234.00,235.80,230.00,232.00,232.00,0.00,0.00,232.19,"68,335.00",234.00,"15,866,485.10",215,-2.00,5.80,-0.85,2.52,-0.08,295.00,157.80
9,"NABIL
",29.67,496.00,500.00,490.00,491.00,491.00,0.00,0.00,492.53,"44,625.00",495.00,"21,979,031.80",550,-4.00,10.00,-0.81,2.04,-0.31,700.00,419.00
10,"NBL
",28.36,256.50,263.80,256.50,258.00,258.00,0.00,0.00,258.33,"37,093.00",260.00,"9,582,191.10",213,-2.00,7.30,-0.77,2.85,-0.13,337.50,195.10
11,"NICA
",29.39,379.80,393.50,379.80,382.00,382.00,0.00,0.00,384.25,"51,563.00",387.50,"19,812,899.60",353,-5.50,13.70,-1.42,3.61,-0.59,573.00,341.60
12,"NIMB
",32.87,222.00,226.00,216.20,218.00,218.00,0.00,0.00,217.76,"207,706.00",218.00,"45,230,018.40",410,0.00,9.80,0.00,4.53,0.11,295.00,147.40
13,"NMB
",28.22,257.10,260.00,254.50,259.00,259.00,0.00,0.00,256.85,"52,771.00",257.00,"13,554,039.60",260,2.00,5.50,0.78,2.16,0.83,300.00,162.00
14,"PCBL
",31.84,263.00,269.90,256.10,258.00,258.00,0.00,0.00,259.03,"95,764.00",260.40,"24,805,680.00",228,-2.40,13.80,-0.92,5.39,-0.40,329.00,186.00
15,"PRVU
",30.21,222.40,223.80,218.00,219.10,219.10,0.00,0.00,219.80,"140,665.00",220.00,"30,918,179.20",451,-0.90,5.80,-0.41,2.66,-0.32,297.00,132.00
16,"SANIMA
",29.86,311.80,312.00,307.20,308.00,308.00,0.00,0.00,309.42,"73,489.00",309.50,"22,738,893.60",250,-1.50,4.80,-0.48,1.56,-0.46,382.00,228.00
17,"SBI
",29.40,423.00,429.00,414.90,417.00,417.00,0.00,0.00,416.87,"34,422.00",423.30,"14,349,598.80",121,-6.30,14.10,-1.49,3.40,0.03,549.00,268.60
18,"SBL
",27.68,294.80,295.00,286.00,289.50,289.50,0.00,0.00,289.89,"22,408.00",292.00,"6,495,862.30",105,-2.50,9.00,-0.86,3.15,-0.13,380.00,214.00
19,"SCB
",31.87,655.00,666.00,655.00,656.00,656.00,0.00,0.00,657.52,"38,917.00",655.20,"25,588,825.90",193,0.80,11.00,0.12,1.68,-0.23,790.00,508.00
