S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,"ADBL
",30.94,295.50,297.80,292.00,293.10,293.10,0.00,0.00,294.40,"36,537.00",293.90,"10,756,621.50",259,-0.80,5.80,-0.27,1.99,-0.44,428.40,223.00
2,"CZBIL
",32.65,210.20,217.00,210.20,213.00,213.00,0.00,0.00,213.54,"75,696.00",214.40,"16,163,797.40",191,-1.40,6.80,-0.65,3.24,-0.25,296.00,152.50
3,"EBL
",39.02,614.20,622.90,614.20,620.50,620.50,0.00,0.00,619.54,"41,994.00",613.50,"26,016,878.20",260,7.00,8.70,1.14,1.42,0.16,790.00,487.30
4,"GBIME
",29.30,222.00,223.50,219.50,221.00,221.00,0.00,0.00,220.96,"76,800.00",221.40,"16,969,385.10",489,-0.40,4.00,-0.18,1.82,0.02,302.00,170.00
5,"HBL
",34.45,242.00,242.00,233.30,236.00,236.00,0.00,0.00,237.62,"44,532.00",237.90,"10,581,719.20",210,-1.90,8.70,-0.80,3.73,-0.69,312.10,167.10
6,"KBL
",38.44,212.00,213.50,208.50,209.40,209.40,0.00,0.00,210.96,"274,303.00",210.00,"57,867,148.50",740,-0.60,5.00,-0.29,2.40,-0.75,272.90,129.60
7,"LSL
",36.55,236.30,236.30,229.60,231.00,231.00,0.00,0.00,231.22,"104,773.00",234.00,"24,225,529.70",264,-3.00,6.70,-1.28,2.92,-0.09,300.00,143.60
8,"MBL
",29.96,233.40,235.00,230.00,230.30,230.30,0.00,0.00,232.58,"89,492.00",231.10,"20,813,764.70",176,-0.80,5.00,-0.35,2.17,-0.99,295.00,157.80
9,"NABIL
",28.39,490.00,490.00,488.00,489.00,489.00,0.00,0.00,488.93,"36,470.00",489.00,"17,831,334.20",406,0.00,2.00,0.00,0.41,0.01,700.00,419.00
10,"NBL
",32.23,255.00,259.40,253.50,256.50,256.50,0.00,0.00,255.22,"79,195.00",255.00,"20,212,337.10",280,1.50,5.90,0.59,2.33,0.50,337.50,195.10
11,"NICA
",30.25,375.00,379.80,373.50,374.50,374.50,0.00,0.00,375.80,"64,721.00",372.00,"24,322,008.70",313,2.50,6.30,0.67,1.69,-0.35,573.00,341.60
12,"NIMB
",39.01,222.00,225.90,219.00,222.10,222.10,0.00,0.00,220.85,"128,913.00",222.00,"28,470,049.60",420,0.10,6.90,0.05,3.15,0.56,295.00,147.40
13,"NMB
",38.26,251.00,255.80,251.00,253.00,253.00,0.00,0.00,253.53,"135,293.00",251.00,"34,300,201.80",374,2.00,4.80,0.80,1.91,-0.21,300.00,162.00
14,"PCBL
",30.69,250.00,263.00,248.00,250.80,250.80,0.00,0.00,253.47,"55,738.00",251.00,"14,127,998.70",183,-0.20,15.00,-0.08,6.05,-1.07,329.00,186.00
15,"PRVU
",29.93,224.30,225.40,220.00,222.10,222.10,0.00,0.00,222.93,"104,635.00",222.10,"23,326,157.70",390,0.00,5.40,0.00,2.45,-0.37,297.00,132.00
16,"SANIMA
",39.53,311.00,311.00,305.20,307.00,307.00,0.00,0.00,306.59,"71,756.00",305.50,"21,999,816.00",238,1.50,5.80,0.49,1.90,0.13,382.00,228.00
17,"SBI
",28.97,425.00,427.00,418.10,420.00,420.00,0.00,0.00,420.84,"27,700.00",421.00,"11,657,247.20",92,-1.00,8.90,-0.24,2.13,-0.20,549.00,268.60
18,"SBL
",35.23,282.30,293.60,281.00,290.00,290.00,0.00,0.00,288.76,"37,722.00",288.00,"10,892,689.90",131,2.00,12.60,0.69,4.48,0.43,380.00,212.20
19,"SCB
",41.97,675.00,675.00,659.10,663.90,663.90,0.00,0.00,661.65,"41,734.00",664.90,"27,613,330.40",228,-1.00,15.90,-0.15,2.41,0.34,790.00,497.40
