1,ADBL,27.71,307.00,308.00,304.00,306.00,306.00,0.00,0.00,305.52,"28,790.00",307.10,"8,795,851.90",188,-1.10,4.00,-0.36,1.32,0.16,428.40,223.00
2,CZBIL,28.26,224.40,224.40,215.60,220.00,220.00,0.00,0.00,216.80,"72,493.00",220.00,"15,716,530.60",233,0.00,8.80,0.00,4.08,1.45,296.00,152.50
3,EBL,34.54,584.90,584.90,578.00,578.00,578.00,0.00,0.00,579.06,"24,063.00",580.00,"13,933,825.80",133,-2.00,6.90,-0.34,1.19,-0.18,790.00,480.00
4,GBIME,24.78,229.60,229.60,223.10,223.70,223.70,0.00,0.00,224.10,"63,412.00",225.10,"14,210,844.00",300,-1.40,6.50,-0.62,2.91,-0.18,302.00,170.00
5,HBL,38.27,235.00,242.00,234.10,242.00,242.00,0.00,0.00,236.64,"32,859.00",238.00,"7,775,828.50",143,4.00,7.90,1.68,3.37,2.21,312.10,167.10
6,KBL,26.16,217.90,217.90,212.00,212.60,212.60,0.00,0.00,212.71,"102,194.00",213.70,"21,737,791.60",395,-1.10,5.90,-0.51,2.78,-0.05,272.90,129.60
7,LSL,29.56,221.50,221.50,218.80,220.00,220.00,0.00,0.00,219.67,"103,435.00",221.50,"22,721,943.80",244,-1.50,2.70,-0.68,1.23,0.15,300.00,143.60
8,MBL,38.99,229.10,234.20,224.80,230.00,230.00,0.00,0.00,229.20,"157,678.00",232.00,"36,140,428.90",292,-2.00,9.40,-0.86,4.18,0.35,295.00,157.80
9,NABIL,36.76,502.00,502.00,499.00,499.30,499.30,0.00,0.00,499.90,"43,634.00",501.40,"21,812,724.40",461,-2.10,3.00,-0.42,0.60,-0.12,700.00,419.00
10,NBL,30.22,267.00,269.00,265.20,267.70,267.70,0.00,0.00,266.43,"34,854.00",267.10,"9,286,069.80",144,0.60,3.80,0.22,1.43,0.48,337.50,195.10
11,NICA,29.89,390.00,390.00,377.40,386.90,386.90,0.00,0.00,384.64,"58,340.00",383.60,"22,439,781.80",321,3.30,12.60,0.86,3.34,0.58,573.00,341.60
12,NIMB,26.78,220.00,220.90,215.30,217.00,217.00,0.00,0.00,216.65,"87,635.00",217.10,"18,986,196.10",272,-0.10,5.60,-0.05,2.60,0.16,295.00,147.40
13,NMB,30.00,242.00,247.00,241.00,246.00,246.00,0.00,0.00,244.28,"30,400.00",243.20,"7,426,154.60",115,2.80,6.00,1.15,2.49,0.70,300.00,162.00
14,PCBL,25.26,256.00,257.00,253.00,255.00,255.00,0.00,0.00,254.33,"46,266.00",257.00,"11,766,767.90",139,-2.00,4.00,-0.78,1.58,0.26,329.00,186.00
15,PRVU,25.83,230.00,230.60,223.00,226.00,226.00,0.00,0.00,225.18,"216,238.00",230.00,"48,692,823.80",724,-4.00,7.60,-1.74,3.41,0.36,297.00,132.00
16,SANIMA,30.23,300.00,300.00,294.00,299.00,299.00,0.00,0.00,297.15,"36,139.00",297.90,"10,738,783.80",139,1.10,6.00,0.37,2.04,0.62,382.00,228.00
17,SBI,30.62,427.00,428.00,421.00,421.00,421.00,0.00,0.00,423.75,"22,032.00",420.10,"9,336,030.40",83,0.90,7.00,0.21,1.66,-0.65,549.00,268.60
18,SBL,27.69,300.00,300.00,295.50,297.00,297.00,0.00,0.00,297.55,"18,216.00",298.00,"5,420,125.10",79,-1.00,4.50,-0.34,1.52,-0.18,380.00,212.20
19,SCB,23.91,666.00,674.00,666.00,671.00,671.00,0.00,0.00,670.46,"12,591.00",669.90,"8,441,782.80",97,1.10,8.00,0.16,1.20,0.08,790.00,497.40
