1,ADBL,28.47,280.00,282.00,278.20,281.11,281.20,-0.09,0.00,280.63,"26,415.00",281.08,"7,412,963.80",158,0.03,3.80,0.01,1.37,0.17,428.40,239.00
2,CZBIL,31.33,200.00,200.00,197.00,197.86,198.50,-0.64,0.00,198.34,"27,432.00",197.81,"5,440,824.40",133,0.05,3.00,0.03,1.52,-0.24,296.00,158.00
3,EBL,26.22,614.10,616.00,610.10,612.40,612.90,-0.50,0.00,612.35,"27,168.00",613.82,"16,636,243.80",149,-1.42,5.90,-0.23,0.97,0.01,790.00,502.50
4,GBIME,26.97,216.00,217.00,214.30,215.32,215.70,-0.38,0.00,215.27,"89,466.00",215.66,"19,259,464.30",404,-0.34,2.70,-0.16,1.26,0.02,302.00,170.00
5,HBL,32.07,221.20,221.20,210.00,215.05,215.60,-0.55,0.00,215.17,"28,513.00",216.90,"6,135,092.60",178,-1.85,11.20,-0.85,5.33,-0.05,312.10,172.10
6,KBL,30.24,195.50,197.90,194.70,195.96,195.70,0.26,0.00,196.05,"170,436.00",195.96,"33,414,637.40",520,0.00,3.20,0.00,1.64,-0.05,272.90,133.20
7,LSL,31.09,204.00,207.30,202.00,205.31,206.00,-0.69,0.00,203.65,"71,921.00",204.52,"14,646,562.00",253,0.79,5.30,0.39,2.62,0.81,300.00,147.70
8,MBL,31.79,211.00,214.30,208.60,211.18,212.90,-1.72,-0.01,210.99,"50,649.00",211.55,"10,686,668.00",180,-0.37,5.70,-0.17,2.73,0.09,295.00,164.20
9,NABIL,38.45,485.00,486.00,481.50,482.11,483.00,-0.89,0.00,483.51,"47,247.00",483.85,"22,844,525.90",468,-1.74,4.50,-0.36,0.93,-0.29,700.00,428.00
10,NBL,30.52,244.00,246.80,243.00,243.95,243.30,0.65,0.00,244.10,"50,001.00",245.15,"12,205,275.70",281,-1.20,3.80,-0.49,1.56,-0.06,337.50,202.00
11,NICA,38.10,346.00,348.00,339.90,341.58,341.00,0.58,0.00,341.37,"143,396.00",346.24,"48,950,682.00",666,-4.66,8.10,-1.35,2.38,0.06,573.00,339.90
12,NIMB,30.01,204.10,206.00,203.00,203.65,204.00,-0.35,0.00,203.77,"50,873.00",204.22,"10,366,419.80",264,-0.57,3.00,-0.28,1.48,-0.06,295.00,149.20
13,NMB,36.79,236.00,237.00,233.00,234.78,234.00,0.78,0.00,234.81,"50,679.00",235.86,"11,899,721.40",173,-1.08,4.00,-0.46,1.72,-0.01,300.00,176.10
14,PCBL,32.20,234.10,238.60,233.50,234.50,237.80,-3.30,-0.01,234.97,"55,877.00",236.93,"13,129,544.10",160,-2.43,5.10,-1.03,2.18,-0.20,329.00,190.10
15,PRVU,28.83,202.20,202.20,197.50,197.92,198.00,-0.08,0.00,198.24,"88,758.00",198.24,"17,595,716.70",398,-0.32,4.70,-0.16,2.38,-0.16,297.00,137.00
16,SANIMA,24.76,303.00,306.00,302.50,305.28,305.30,-0.02,0.00,305.10,"35,608.00",305.50,"10,864,067.80",120,-0.22,3.50,-0.07,1.16,0.06,382.00,240.00
17,SBI,31.71,380.00,382.00,374.40,375.83,375.10,0.73,0.00,377.52,"19,394.00",375.49,"7,321,585.60",105,0.34,7.60,0.09,2.03,-0.45,549.00,274.40
18,SBL,42.32,276.00,276.00,271.00,272.05,271.00,1.05,0.00,272.71,"34,117.00",274.06,"9,303,944.30",106,-2.01,5.00,-0.73,1.85,-0.24,380.00,224.30
19,SCB,35.85,603.00,607.00,600.00,602.70,601.10,1.60,0.00,603.34,"13,691.00",602.14,"8,260,350.00",155,0.56,7.00,0.09,1.17,-0.11,790.00,535.00
