1,ADBL,26.65,293.00,293.00,289.00,290.00,290.00,0.00,0.00,290.50,"35,376.00",293.00,"10,276,644.40",259,-3.00,4.00,-1.02,1.38,-0.17,428.40,223.00
2,CZBIL,24.85,212.50,214.50,210.70,211.00,211.00,0.00,0.00,211.79,"45,356.00",212.30,"9,605,772.10",206,-1.30,3.80,-0.61,1.80,-0.37,296.00,152.50
3,EBL,24.48,615.00,617.80,611.00,616.00,616.00,0.00,0.00,613.66,"24,283.00",619.00,"14,901,469.30",171,-3.00,6.80,-0.48,1.11,0.38,790.00,487.30
4,GBIME,26.53,225.60,226.00,221.60,222.90,222.90,0.00,0.00,223.06,"130,034.00",225.60,"29,005,289.30",506,-2.70,4.40,-1.20,1.99,-0.07,302.00,170.00
5,HBL,25.03,245.70,245.70,236.20,239.00,239.00,0.00,0.00,237.11,"44,568.00",241.00,"10,567,618.20",175,-2.00,9.50,-0.83,4.02,0.79,312.10,167.10
6,KBL,24.70,214.10,214.10,206.20,207.00,207.00,0.00,0.00,207.40,"175,967.00",210.00,"36,495,380.10",513,-3.00,7.90,-1.43,3.83,-0.19,272.90,129.60
7,LSL,23.52,230.00,230.00,222.00,223.00,223.00,0.00,0.00,223.94,"63,139.00",228.00,"14,139,508.00",206,-5.00,8.00,-2.19,3.60,-0.42,300.00,143.60
8,MBL,23.18,232.40,232.40,226.00,227.20,227.20,0.00,0.00,227.92,"48,753.00",230.00,"11,112,006.00",174,-2.80,6.40,-1.22,2.83,-0.32,295.00,157.80
9,NABIL,28.34,494.90,494.90,485.00,491.10,491.10,0.00,0.00,486.86,"71,238.00",491.00,"34,682,594.90",656,0.10,9.90,0.02,2.04,0.86,700.00,419.00
10,NBL,26.26,257.00,259.00,252.20,254.00,254.00,0.00,0.00,253.99,"60,787.00",254.00,"15,439,568.40",275,0.00,6.80,0.00,2.70,0.00,337.50,195.10
11,NICA,25.31,381.00,389.70,375.00,378.00,378.00,0.00,0.00,379.03,"47,059.00",384.00,"17,836,859.50",378,-6.00,14.70,-1.56,3.92,-0.27,573.00,341.60
12,NIMB,27.20,224.30,224.30,215.50,217.70,217.70,0.00,0.00,216.67,"74,085.00",220.00,"16,051,988.20",327,-2.30,8.80,-1.05,4.08,0.47,295.00,147.40
13,NMB,25.02,256.00,256.00,251.00,254.00,254.00,0.00,0.00,253.08,"58,655.00",256.00,"14,844,406.70",240,-2.00,5.00,-0.78,1.99,0.36,300.00,162.00
14,PCBL,24.88,257.70,259.90,256.00,257.00,257.00,0.00,0.00,256.68,"55,250.00",259.00,"14,181,607.40",169,-2.00,3.90,-0.77,1.52,0.12,329.00,186.00
15,PRVU,25.25,221.00,221.00,216.40,218.00,218.00,0.00,0.00,217.34,"109,120.00",219.50,"23,716,419.70",473,-1.50,4.60,-0.68,2.13,0.30,297.00,132.00
16,SANIMA,25.93,305.70,310.00,301.00,304.00,304.00,0.00,0.00,304.57,"69,086.00",307.00,"21,041,436.60",217,-3.00,9.00,-0.98,2.99,-0.19,382.00,228.00
17,SBI,23.35,414.10,418.90,410.00,417.00,417.00,0.00,0.00,412.40,"19,880.00",417.00,"8,198,428.30",114,0.00,8.90,0.00,2.17,1.10,549.00,268.60
18,SBL,25.75,286.10,295.80,285.00,290.00,290.00,0.00,0.00,286.81,"31,716.00",291.90,"9,096,397.60",142,-1.90,10.80,-0.65,3.79,1.10,380.00,214.00
19,SCB,36.11,661.00,663.50,650.00,653.00,653.00,0.00,0.00,653.99,"34,978.00",657.10,"22,875,254.30",320,-4.10,13.50,-0.62,2.08,-0.15,790.00,508.00
