1,ADBL,45.89,281.60,296.00,281.60,293.70,294.00,-0.30,0.00,291.06,"65,159.00",287.28,"18,965,466.80",281,6.42,14.40,2.23,5.11,0.90,428.40,256.00
2,CZBIL,39.98,209.00,209.70,205.70,208.60,209.00,-0.40,0.00,208.02,"45,238.00",207.33,"9,410,285.40",137,1.27,4.00,0.61,1.94,0.28,296.00,160.10
3,EBL,39.17,642.50,647.90,640.10,643.42,643.70,-0.28,0.00,642.24,"29,297.00",642.50,"18,815,603.30",118,0.92,7.80,0.14,1.22,0.18,790.00,511.00
4,GBIME,42.64,245.40,245.40,237.20,243.08,245.00,-1.92,-0.01,240.67,"228,491.00",240.67,"54,990,745.90",691,2.41,8.20,1.00,3.46,0.99,302.00,171.00
5,HBL,42.75,216.00,227.40,216.00,223.46,227.40,-3.94,-0.02,221.13,"80,574.00",217.05,"17,817,333.10",264,6.41,11.40,2.95,5.28,1.04,312.10,172.10
6,KBL,39.02,209.00,211.00,206.00,209.88,210.00,-0.12,0.00,208.49,"181,826.00",208.29,"37,908,902.10",500,1.59,5.00,0.76,2.43,0.66,272.90,133.20
7,LSL,40.01,215.10,219.00,213.00,218.35,217.00,1.35,0.01,216.16,"64,150.00",216.63,"13,866,817.80",214,1.72,6.00,0.79,2.82,1.00,300.00,147.70
8,MBL,41.23,221.10,223.00,218.00,221.05,223.00,-1.95,-0.01,219.98,"65,715.00",220.75,"14,455,962.60",176,0.30,5.00,0.14,2.29,0.48,295.00,164.20
9,NABIL,40.61,496.40,496.40,491.00,491.79,492.00,-0.21,0.00,492.38,"35,495.00",491.81,"17,476,977.90",344,-0.02,5.40,0.00,1.10,-0.12,700.00,450.00
10,NBL,44.03,254.00,260.00,251.50,259.18,258.00,1.18,0.00,255.93,"136,286.00",254.01,"34,879,962.20",406,5.17,8.50,2.04,3.38,1.25,337.50,202.10
11,NICA,41.74,339.20,350.00,338.20,346.22,344.00,2.22,0.01,341.87,"75,776.00",340.78,"25,905,407.50",376,5.44,11.80,1.60,3.49,1.26,573.00,333.00
12,NIMB,42.31,210.80,214.00,210.80,213.39,213.50,-0.11,0.00,212.80,"105,974.00",212.38,"22,551,430.70",301,1.01,3.20,0.48,1.52,0.28,295.00,150.10
13,NMB,42.44,240.00,247.00,239.40,246.61,246.20,0.41,0.00,244.68,"48,863.00",243.95,"11,955,558.70",226,2.66,7.60,1.09,3.17,0.78,300.00,179.30
14,PCBL,44.51,240.10,249.00,240.10,248.37,249.00,-0.63,0.00,246.18,"82,872.00",244.58,"20,401,658.80",244,3.79,8.90,1.55,3.71,0.88,329.00,190.10
15,PRVU,40.57,205.00,208.00,204.10,206.94,207.90,-0.96,0.00,205.71,"106,393.00",205.85,"21,885,687.30",386,1.09,3.90,0.53,1.91,0.60,297.00,137.00
16,SANIMA,47.16,322.10,335.00,322.00,334.00,333.00,1.00,0.00,328.61,"276,887.00",323.87,"90,986,839.50",639,10.13,13.00,3.13,4.04,1.61,382.00,240.10
17,SBI,42.49,393.00,404.00,393.00,402.83,400.30,2.53,0.01,401.17,"26,693.00",396.42,"10,708,482.60",136,6.41,11.00,1.62,2.80,0.41,549.00,282.30
18,SBL,44.56,323.00,331.00,317.20,329.28,330.00,-0.72,0.00,324.99,"164,346.00",317.29,"53,411,137.30",523,11.99,13.80,3.78,4.35,1.30,380.00,237.00
19,SCB,39.16,618.00,620.00,615.40,618.03,618.00,0.03,0.00,617.37,"7,481.00",618.08,"4,618,543.10",106,-0.05,4.60,-0.01,0.75,0.11,790.00,553.10
