1,ADBL,43.32,305.00,305.00,291.10,291.72,292.00,-0.28,0.00,292.96,"20,209.00",299.13,"5,920,361.00",184,-7.41,13.90,-2.48,4.77,-0.42,428.40,223.00
2,CZBIL,40.77,218.00,218.00,212.50,213.17,213.00,0.17,0.00,213.63,"25,417.00",215.72,"5,429,899.80",124,-2.55,5.50,-1.18,2.59,-0.22,296.00,152.50
3,EBL,36.23,600.00,607.00,600.00,605.24,605.00,0.24,0.00,604.78,"15,546.00",605.34,"9,401,850.50",126,-0.10,7.00,-0.02,1.17,0.08,790.00,487.30
4,GBIME,36.79,223.00,223.00,218.00,218.80,218.50,0.30,0.00,219.83,"63,445.00",222.99,"13,946,853.90",375,-4.19,5.00,-1.88,2.29,-0.47,302.00,170.00
5,HBL,37.21,241.00,241.00,234.00,236.90,238.80,-1.90,-0.01,236.00,"41,007.00",238.92,"9,677,696.90",185,-2.02,7.00,-0.85,2.99,0.38,312.10,167.10
6,KBL,45.21,213.90,216.00,209.00,209.80,209.00,0.80,0.00,211.93,"208,847.00",213.24,"44,261,135.50",504,-3.44,7.00,-1.61,3.35,-1.02,272.90,129.60
7,LSL,33.47,227.00,227.00,220.40,221.15,220.40,0.75,0.00,222.92,"37,093.00",224.86,"8,268,695.20",168,-3.71,6.60,-1.65,2.99,-0.80,300.00,143.60
8,MBL,37.50,232.90,233.00,226.00,226.09,226.50,-0.41,0.00,228.52,"94,899.00",230.78,"21,685,969.00",169,-4.69,7.00,-2.03,3.10,-1.07,295.00,157.80
9,NABIL,41.66,490.00,497.00,482.00,486.97,487.00,-0.03,0.00,486.07,"46,130.00",488.73,"22,422,636.00",432,-1.76,15.00,-0.36,3.11,0.18,700.00,419.00
10,NBL,35.04,251.30,255.00,247.00,247.23,248.70,-1.47,-0.01,248.80,"59,446.00",251.30,"14,790,163.50",218,-4.07,8.00,-1.62,3.24,-0.64,337.50,195.10
11,NICA,39.83,380.00,384.00,375.00,376.82,377.30,-0.48,0.00,377.97,"39,850.00",378.09,"15,061,937.10",271,-1.27,9.00,-0.34,2.40,-0.30,573.00,341.60
12,NIMB,37.64,217.00,217.00,213.00,213.17,213.20,-0.03,0.00,214.60,"70,903.00",215.61,"15,215,780.50",296,-2.44,4.00,-1.13,1.88,-0.67,295.00,147.40
13,NMB,35.63,260.50,260.50,253.00,256.34,257.00,-0.66,0.00,255.07,"47,336.00",255.71,"12,074,015.40",175,0.63,7.50,0.25,2.96,0.50,300.00,162.00
14,PCBL,35.21,256.00,256.00,251.10,252.14,252.50,-0.36,0.00,253.11,"29,537.00",256.81,"7,476,020.60",131,-4.67,4.90,-1.82,1.95,-0.38,329.00,186.00
15,PRVU,35.08,215.00,217.00,210.00,211.54,211.00,0.54,0.00,211.96,"112,096.00",214.18,"23,759,514.20",359,-2.64,7.00,-1.23,3.33,-0.20,297.00,132.00
16,SANIMA,35.93,301.00,303.00,299.20,299.96,300.00,-0.04,0.00,300.61,"49,490.00",302.75,"14,877,101.80",156,-2.79,3.80,-0.92,1.27,-0.22,382.00,228.00
17,SBI,33.18,410.00,423.00,408.50,414.33,415.10,-0.77,0.00,413.23,"17,594.00",417.54,"7,270,382.30",82,-3.21,14.50,-0.77,3.55,0.27,549.00,268.60
18,SBL,28.62,295.00,300.00,285.00,288.29,289.90,-1.61,-0.01,287.39,"11,041.00",290.36,"3,173,047.00",73,-2.07,15.00,-0.71,5.26,0.31,380.00,214.00
19,SCB,38.33,648.40,648.40,635.00,635.34,636.00,-0.66,0.00,635.99,"13,561.00",635.70,"8,624,702.10",139,-0.36,13.40,-0.06,2.11,-0.10,790.00,510.00
