1,ADBL,25.71,301.00,305.00,300.00,305.00,305.00,0.00,0.00,302.18,"33,107.00",302.00,"10,004,250.90",245,3.00,5.00,0.99,1.67,0.92,428.40,223.00
2,CZBIL,26.09,215.00,219.30,214.00,218.00,218.00,0.00,0.00,217.23,"46,428.00",216.00,"10,085,488.10",201,2.00,5.30,0.93,2.48,0.35,296.00,152.50
3,EBL,37.92,577.00,585.90,577.00,582.40,582.40,0.00,0.00,583.00,"25,081.00",580.00,"14,622,292.50",179,2.40,8.90,0.41,1.54,-0.10,790.00,480.00
4,GBIME,26.03,226.00,226.00,222.00,225.00,225.00,0.00,0.00,224.11,"95,564.00",222.20,"21,416,757.50",437,2.80,4.00,1.26,1.80,0.40,302.00,170.00
5,HBL,42.23,236.10,243.00,236.10,242.90,242.90,0.00,0.00,239.84,"38,448.00",240.00,"9,221,447.80",168,2.90,6.90,1.21,2.92,1.26,312.10,167.10
6,KBL,26.62,214.00,217.00,209.80,215.00,215.00,0.00,0.00,213.51,"204,318.00",210.00,"43,622,933.10",580,5.00,7.20,2.38,3.43,0.70,272.90,129.60
7,LSL,26.36,215.30,221.80,215.00,220.50,220.50,0.00,0.00,219.19,"105,932.00",218.00,"23,219,753.40",233,2.50,6.80,1.15,3.16,0.59,300.00,143.60
8,MBL,42.99,228.60,237.50,228.00,237.00,237.00,0.00,0.00,231.15,"273,155.00",230.00,"63,139,218.90",263,7.00,9.50,3.04,4.17,2.47,295.00,157.80
9,NABIL,38.57,501.50,501.50,498.00,499.00,499.00,0.00,0.00,499.11,"102,420.00",499.00,"51,118,470.50",738,0.00,3.50,0.00,0.70,-0.02,700.00,419.00
10,NBL,34.73,269.00,269.00,264.70,268.00,268.00,0.00,0.00,265.85,"63,720.00",264.50,"16,939,690.10",255,3.50,4.30,1.32,1.62,0.80,337.50,195.10
11,NICA,35.54,388.00,390.00,382.10,388.00,388.00,0.00,0.00,386.01,"78,034.00",384.00,"30,121,853.60",414,4.00,7.90,1.04,2.07,0.51,573.00,341.60
12,NIMB,24.87,213.00,219.20,213.00,218.00,218.00,0.00,0.00,217.60,"48,724.00",216.00,"10,602,118.70",255,2.00,6.20,0.93,2.91,0.19,295.00,147.40
13,NMB,34.09,240.00,246.00,240.00,243.60,243.60,0.00,0.00,243.48,"76,560.00",244.00,"18,640,483.40",233,-0.40,6.00,-0.16,2.50,0.05,300.00,162.00
14,PCBL,26.03,252.50,259.90,252.00,256.10,256.10,0.00,0.00,255.34,"58,083.00",252.00,"14,830,724.50",199,4.10,7.90,1.63,3.13,0.30,329.00,186.00
15,PRVU,25.10,226.00,230.00,223.50,230.00,230.00,0.00,0.00,227.72,"184,972.00",225.00,"42,122,746.20",601,5.00,6.50,2.22,2.91,0.99,297.00,132.00
16,SANIMA,37.54,296.00,302.00,295.00,302.00,302.00,0.00,0.00,299.32,"44,537.00",296.70,"13,330,930.60",197,5.30,7.00,1.79,2.37,0.89,382.00,228.00
17,SBI,41.02,428.70,428.70,420.50,426.00,426.00,0.00,0.00,422.30,"113,733.00",420.30,"48,028,878.10",79,5.70,8.20,1.36,1.95,0.87,549.00,268.60
18,SBL,34.09,293.20,302.00,293.20,300.00,300.00,0.00,0.00,298.44,"37,603.00",297.00,"11,222,222.50",131,3.00,8.80,1.01,3.00,0.52,380.00,212.20
19,SCB,33.52,668.10,679.70,668.00,679.00,679.00,0.00,0.00,675.57,"20,096.00",671.00,"13,576,274.60",164,8.00,11.70,1.19,1.75,0.51,790.00,497.40
