1,ADBL,28.94,325.60,334.00,325.00,325.39,325.00,0.39,0.00,327.88,"52,835.00",327.91,"17,323,759.50",287,-2.52,9.00,-0.77,2.77,-0.77,428.40,272.30
2,CZBIL,29.02,227.00,227.00,222.00,222.43,222.10,0.33,0.00,224.35,"77,798.00",225.14,"17,453,713.10",239,-2.71,5.00,-1.20,2.25,-0.86,296.00,196.00
3,EBL,29.07,725.00,725.00,705.00,710.14,710.00,0.14,0.00,712.43,"81,510.00",716.91,"58,069,861.80",349,-6.77,20.00,-0.94,2.84,-0.32,790.00,567.00
4,GBIME,31.02,257.30,262.00,255.00,255.44,255.00,0.44,0.00,258.23,"349,200.00",259.37,"90,172,836.00",659,-3.93,7.00,-1.52,2.75,-1.09,302.00,210.70
5,HBL,27.37,236.00,239.80,228.20,228.55,229.00,-0.45,0.00,232.46,"49,397.00",232.99,"11,483,014.50",304,-4.44,11.60,-1.91,5.08,-1.71,312.10,210.00
6,KBL,29.03,224.80,224.80,215.00,215.89,215.90,-0.01,0.00,218.46,"286,139.00",220.45,"62,510,198.50",839,-4.56,9.80,-2.07,4.56,-1.19,272.90,192.10
7,LSL,30.29,242.00,242.00,236.00,236.53,236.00,0.53,0.00,237.60,"165,279.00",239.54,"39,269,778.80",247,-3.01,6.00,-1.26,2.54,-0.45,300.00,201.00
8,MBL,38.11,262.30,272.00,259.80,260.27,259.80,0.47,0.00,262.26,"591,770.00",257.26,"155,195,226.70","1,178",3.01,12.20,1.17,4.70,-0.76,295.00,208.60
9,NABIL,30.52,517.50,540.00,517.50,527.73,527.90,-0.17,0.00,531.28,"91,553.00",527.97,"48,640,299.20",671,-0.24,22.50,-0.05,4.35,-0.67,700.00,474.10
10,NBL,28.97,293.70,296.90,287.60,288.66,287.60,1.06,0.00,292.01,"130,957.00",290.45,"38,240,709.10",464,-1.79,9.30,-0.62,3.23,-1.16,337.50,239.20
11,NICA,29.59,403.50,403.50,385.90,386.38,386.20,0.18,0.00,392.06,"168,482.00",395.76,"66,054,248.80",676,-9.38,17.60,-2.37,4.56,-1.47,564.00,333.00
12,NIMB,29.58,234.00,234.90,225.00,225.46,226.90,-1.44,-0.01,228.31,"167,156.00",229.80,"38,162,797.20",603,-4.34,9.90,-1.89,4.40,-1.26,295.00,201.00
13,NMB,29.88,265.90,269.00,261.70,262.47,262.00,0.47,0.00,265.31,"81,419.00",263.19,"21,601,423.90",302,-0.72,7.30,-0.27,2.79,-1.08,300.00,225.00
14,PCBL,31.59,264.00,274.40,260.00,260.53,260.00,0.53,0.00,264.35,"153,765.00",262.13,"40,648,183.30",377,-1.60,14.40,-0.61,5.54,-1.47,329.00,229.50
15,PRVU,30.37,238.00,241.00,231.30,231.62,231.50,0.12,0.00,233.68,"286,678.00",234.65,"66,991,110.80",722,-3.03,9.70,-1.29,4.19,-0.89,297.00,194.10
16,SANIMA,28.70,375.00,378.00,365.20,366.80,366.50,0.30,0.00,370.04,"168,642.00",368.62,"62,404,680.50",507,-1.82,12.80,-0.49,3.50,-0.88,391.00,285.00
17,SBI,28.89,432.00,440.70,418.00,418.51,419.10,-0.59,0.00,420.74,"40,757.00",423.67,"17,148,191.00",127,-5.16,22.70,-1.22,5.43,-0.53,549.00,372.20
18,SBL,27.38,367.70,381.00,367.70,373.37,372.00,1.37,0.00,375.84,"72,672.00",373.92,"27,313,385.10",222,-0.55,13.30,-0.15,3.62,-0.66,408.00,261.00
19,SCB,35.17,670.00,680.00,644.00,645.52,645.00,0.52,0.00,651.67,"65,370.00",657.74,"42,599,851.00",314,-12.22,36.00,-1.86,5.59,-0.95,790.00,597.10
