1,ADBL,28.13,280.00,283.00,278.50,282.17,282.00,0.17,0.00,281.14,"18,208.00",280.58,"5,119,018.80",165,1.59,4.50,0.57,1.62,0.36,428.40,223.00
2,CZBIL,31.34,208.90,209.00,205.20,208.33,208.20,0.13,0.00,207.96,"36,434.00",207.15,"7,576,741.80",134,1.18,3.80,0.57,1.85,0.18,296.00,152.50
3,EBL,30.71,602.00,605.00,600.00,603.17,603.00,0.17,0.00,601.97,"24,908.00",600.38,"14,993,887.00",170,2.79,5.00,0.46,0.83,0.20,790.00,487.30
4,GBIME,23.17,215.60,217.00,213.50,216.86,217.00,-0.14,0.00,215.82,"96,828.00",213.37,"20,897,104.00",383,3.49,3.50,1.64,1.64,0.48,302.00,170.00
5,HBL,22.83,226.50,234.50,226.50,232.82,234.50,-1.68,-0.01,230.87,"39,852.00",230.25,"9,200,554.90",180,2.57,8.00,1.12,3.53,0.84,312.10,167.10
6,KBL,28.00,200.00,204.10,200.00,203.10,203.90,-0.80,0.00,202.38,"173,395.00",200.01,"35,091,276.40",442,3.09,4.10,1.54,2.05,0.36,272.90,129.60
7,LSL,31.11,218.00,219.00,213.70,216.80,217.00,-0.20,0.00,216.48,"98,613.00",215.95,"21,347,460.60",206,0.85,5.30,0.39,2.48,0.15,300.00,143.60
8,MBL,28.46,223.00,228.00,221.00,224.97,225.50,-0.53,0.00,224.17,"98,122.00",220.68,"21,995,794.00",189,4.29,7.00,1.94,3.17,0.36,295.00,157.80
9,NABIL,24.13,485.00,485.00,477.00,481.31,481.00,0.31,0.00,480.67,"49,757.00",480.13,"23,916,849.50",456,1.18,8.00,0.25,1.68,0.13,700.00,419.00
10,NBL,30.42,240.50,250.20,240.50,248.05,247.40,0.65,0.00,246.99,"31,396.00",245.28,"7,754,411.10",185,2.77,9.70,1.13,4.03,0.43,337.50,195.10
11,NICA,26.97,360.00,369.80,359.00,366.94,368.80,-1.86,-0.01,362.82,"66,232.00",362.76,"24,030,589.30",382,4.18,10.80,1.15,3.01,1.12,573.00,341.60
12,NIMB,29.42,206.00,209.90,206.00,209.51,209.70,-0.19,0.00,208.40,"97,172.00",206.99,"20,250,855.70",300,2.52,3.90,1.22,1.89,0.53,295.00,147.40
13,NMB,23.39,245.00,250.00,240.10,247.70,247.50,0.20,0.00,246.25,"64,718.00",241.20,"15,937,075.70",184,6.50,9.90,2.69,4.12,0.58,300.00,162.00
14,PCBL,24.28,251.00,253.80,247.30,251.86,250.10,1.76,0.01,249.66,"68,348.00",247.09,"17,063,641.30",164,4.77,6.50,1.93,2.63,0.87,329.00,186.00
15,PRVU,28.59,207.30,210.00,205.00,209.61,209.00,0.61,0.00,208.21,"105,923.00",205.31,"22,054,567.20",381,4.30,5.00,2.09,2.44,0.67,297.00,132.00
16,SANIMA,30.12,295.00,300.10,295.00,299.84,299.20,0.64,0.00,298.87,"48,219.00",295.64,"14,411,429.00",149,4.20,5.10,1.42,1.73,0.32,382.00,228.00
17,SBI,27.12,402.00,415.00,401.80,412.33,415.00,-2.67,-0.01,409.15,"37,901.00",402.08,"15,507,192.50",113,10.25,13.20,2.55,3.29,0.77,549.00,268.60
18,SBL,24.37,281.00,281.00,271.50,278.05,279.00,-0.95,0.00,274.79,"33,681.00",276.09,"9,255,252.20",88,1.96,9.50,0.71,3.50,1.17,380.00,214.00
19,SCB,23.78,626.00,637.50,623.10,629.44,629.00,0.44,0.00,628.17,"12,014.00",626.01,"7,546,833.90",127,3.43,14.40,0.55,2.31,0.20,790.00,508.00
