1,ADBL,36.07,280.10,284.90,280.10,282.78,283.00,-0.22,0.00,282.77,"21,693.00",280.36,"6,134,099.50",133,2.42,4.80,0.86,1.71,0.00,428.40,242.00
2,CZBIL,36.17,201.00,201.30,198.60,201.08,201.10,-0.02,0.00,200.18,"38,811.00",198.11,"7,769,136.60",164,2.97,2.70,1.50,1.36,0.45,296.00,159.00
3,EBL,43.30,623.60,625.00,618.00,623.15,624.00,-0.85,0.00,621.94,"35,072.00",615.40,"21,812,806.40",227,7.75,7.00,1.26,1.13,0.19,790.00,509.00
4,GBIME,48.10,214.00,220.00,214.00,218.72,218.00,0.72,0.00,216.90,"418,392.00",214.95,"90,747,834.00",459,3.77,6.00,1.75,2.80,0.83,302.00,170.00
5,HBL,32.04,217.00,219.80,212.00,216.69,216.00,0.69,0.00,214.38,"27,441.00",213.79,"5,882,749.00",145,2.90,7.80,1.36,3.68,1.07,312.10,172.10
6,KBL,33.91,196.00,198.80,196.00,197.55,198.00,-0.45,0.00,197.30,"110,963.00",196.06,"21,893,180.10",351,1.49,2.80,0.76,1.43,0.13,272.90,133.20
7,LSL,36.39,206.00,208.80,204.10,207.77,208.60,-0.83,0.00,206.32,"48,845.00",203.73,"10,077,620.10",227,4.04,4.70,1.98,2.30,0.70,300.00,147.70
8,MBL,41.68,212.00,216.00,211.50,213.40,212.30,1.10,0.01,213.80,"80,901.00",211.96,"17,296,400.00",179,1.44,4.50,0.68,2.13,-0.19,295.00,164.20
9,NABIL,34.18,488.00,488.00,479.90,482.58,482.00,0.58,0.00,482.73,"42,039.00",480.49,"20,293,353.50",419,2.09,8.10,0.43,1.69,-0.03,700.00,432.20
10,NBL,42.45,247.00,250.00,245.00,248.27,248.90,-0.63,0.00,247.28,"66,815.00",244.15,"16,522,175.50",254,4.12,5.00,1.69,2.04,0.40,337.50,202.00
11,NICA,34.99,338.00,344.00,336.00,340.13,340.90,-0.77,0.00,339.51,"76,308.00",337.51,"25,907,663.60",393,2.62,8.00,0.78,2.38,0.18,573.00,335.50
12,NIMB,37.61,203.20,206.90,203.00,205.69,206.90,-1.21,-0.01,204.98,"73,052.00",203.62,"14,973,998.80",317,2.07,3.90,1.02,1.92,0.35,295.00,149.20
13,NMB,38.89,232.50,239.70,232.50,238.14,239.70,-1.56,-0.01,234.90,"46,289.00",233.63,"10,873,278.70",159,4.51,7.20,1.93,3.10,1.36,300.00,179.30
14,PCBL,40.15,229.50,245.80,229.50,243.68,245.40,-1.72,-0.01,239.66,"65,099.00",234.15,"15,601,867.40",208,9.53,16.30,4.07,7.10,1.65,329.00,190.10
15,PRVU,33.71,199.00,201.20,197.00,199.61,199.60,0.01,0.00,199.51,"64,313.00",197.44,"12,831,099.10",281,2.17,4.20,1.10,2.13,0.05,297.00,137.00
16,SANIMA,28.03,307.00,308.00,304.50,306.93,306.20,0.73,0.00,306.58,"94,844.00",305.06,"29,077,363.90",188,1.87,3.50,0.61,1.15,0.11,382.00,240.00
17,SBI,34.93,381.70,381.70,374.40,378.67,378.50,0.17,0.00,378.18,"23,962.00",377.64,"9,061,964.40",114,1.03,7.30,0.27,1.95,0.13,549.00,281.00
18,SBL,46.32,278.90,279.00,273.00,277.07,279.00,-1.93,-0.01,274.10,"82,173.00",273.58,"22,523,340.30",142,3.49,6.00,1.28,2.20,1.07,380.00,224.30
19,SCB,34.89,602.09,610.00,600.10,603.24,603.00,0.24,0.00,602.53,"9,746.00",602.09,"5,872,287.90",137,1.15,9.90,0.19,1.65,0.12,790.00,545.00
