1,ADBL,37.50,331.00,335.00,325.40,332.11,334.90,-2.79,-0.01,330.55,"104,403.00",330.22,"34,510,759.50",473,1.89,9.60,0.57,2.95,0.47,428.40,272.30
2,CZBIL,42.48,227.00,232.50,225.50,229.89,232.00,-2.11,-0.01,229.70,"357,351.00",227.85,"82,081,930.40",481,2.04,7.00,0.90,3.10,0.08,296.00,196.00
3,EBL,42.76,722.00,750.00,722.00,745.19,750.00,-4.81,-0.01,740.53,"283,558.00",735.33,"209,983,681.00",690,9.86,28.00,1.34,3.88,0.63,790.00,567.00
4,GBIME,35.08,258.00,263.00,255.30,259.94,261.00,-1.06,0.00,259.85,"290,575.00",257.90,"75,506,681.80",911,2.04,7.70,0.79,3.02,0.03,302.00,210.70
5,HBL,42.30,245.00,255.00,241.10,248.10,246.00,2.10,0.01,249.12,"244,277.00",244.55,"60,855,163.20",659,3.55,13.90,1.45,5.77,-0.41,312.10,210.00
6,KBL,37.80,218.00,221.00,215.20,219.33,220.30,-0.97,0.00,217.86,"530,961.00",217.19,"115,676,892.60","1,217",2.14,5.80,0.99,2.70,0.67,272.90,176.60
7,LSL,40.31,235.00,242.90,233.00,239.31,239.90,-0.59,0.00,238.70,"318,144.00",236.28,"75,940,422.50",540,3.03,9.90,1.28,4.25,0.26,300.00,196.00
8,MBL,37.72,255.00,261.00,253.10,258.52,260.00,-1.48,-0.01,257.30,"246,725.00",257.81,"63,481,567.90",520,0.71,7.90,0.28,3.12,0.47,295.00,208.60
9,NABIL,38.75,550.00,554.00,540.00,545.21,547.00,-1.79,0.00,546.26,"126,936.00",549.77,"69,339,704.90",958,-4.56,14.00,-0.83,2.59,-0.19,700.00,474.10
10,NBL,38.03,303.40,303.40,294.40,297.57,297.00,0.57,0.00,297.37,"263,231.00",297.48,"78,276,633.30",784,0.09,9.00,0.03,3.06,0.07,337.50,239.20
11,NICA,32.62,404.50,412.00,400.30,410.35,412.00,-1.65,0.00,406.51,"314,794.00",405.83,"127,967,454.20","1,165",4.52,11.70,1.11,2.92,0.94,573.00,333.00
12,NIMB,38.24,230.50,234.00,228.00,231.21,231.50,-0.29,0.00,230.67,"352,670.00",230.46,"81,351,548.20",957,0.75,6.00,0.33,2.63,0.23,295.00,200.00
13,NMB,38.41,270.00,270.30,265.30,269.40,268.40,1.00,0.00,267.70,"186,919.00",267.89,"50,037,879.50",432,1.51,5.00,0.56,1.88,0.63,300.00,225.00
14,PCBL,36.39,279.00,280.90,275.00,276.04,276.90,-0.86,0.00,276.95,"241,586.00",276.27,"66,907,841.80",448,-0.23,5.90,-0.08,2.15,-0.33,329.00,229.50
15,PRVU,37.48,224.00,226.00,221.00,223.56,224.90,-1.34,-0.01,223.34,"298,905.00",222.98,"66,758,217.30",819,0.58,5.00,0.26,2.26,0.10,297.00,188.30
16,SANIMA,34.35,368.10,371.20,361.00,368.48,369.00,-0.52,0.00,368.19,"236,215.00",365.11,"86,970,945.10",719,3.37,10.20,0.92,2.83,0.08,382.00,285.00
17,SBI,32.71,430.30,443.40,430.30,437.90,440.00,-2.10,0.00,438.42,"60,040.00",435.58,"26,322,654.50",195,2.32,13.10,0.53,3.04,-0.12,549.00,372.00
18,SBL,37.17,376.40,390.00,376.40,385.01,387.00,-1.99,-0.01,384.77,"276,819.00",380.29,"106,512,641.80",625,4.72,13.60,1.24,3.61,0.06,408.00,261.00
19,SCB,33.85,670.20,670.20,660.00,664.39,668.00,-3.61,-0.01,665.26,"25,207.00",670.17,"16,769,083.10",224,-5.78,10.20,-0.86,1.55,-0.13,790.00,597.10
