1,ADBL,21.02,310.90,310.90,293.00,298.70,298.70,0.00,0.00,299.25,"3,170.00",317.16,"948,638.00",31,-18.46,17.90,-5.82,6.11,-0.19,400.00,272.30
2,CZBIL,19.67,200.50,200.50,196.00,197.00,197.00,0.00,0.00,197.76,"3,576.00",204.53,"707,188.00",16,-7.53,4.50,-3.68,2.30,-0.39,265.30,196.00
3,EBL,19.02,698.00,698.00,656.60,671.10,671.10,0.00,0.00,667.45,"17,943.00",711.56,"11,976,122.40",92,-40.46,41.40,-5.69,6.31,0.54,780.60,567.00
4,GBIME,17.53,240.10,240.10,223.00,229.00,229.00,0.00,0.00,227.01,"27,308.00",244.98,"6,199,178.80",80,-15.98,17.10,-6.52,7.67,0.87,278.90,210.70
5,HBL,23.41,196.60,196.60,186.30,187.00,187.00,0.00,0.00,189.83,"13,981.00",200.55,"2,654,068.80",232,-13.55,10.30,-6.76,5.53,-1.52,286.00,186.30
6,KBL,21.07,190.50,190.50,179.00,179.00,179.00,0.00,0.00,181.09,"136,694.00",194.38,"24,754,146.00",189,-15.38,11.50,-7.91,6.42,-1.17,253.50,179.00
7,LSL,18.60,226.00,226.00,213.00,219.00,219.00,0.00,0.00,216.34,"7,921.00",230.57,"1,713,613.40",36,-11.57,13.00,-5.02,6.10,1.22,274.90,201.00
8,MBL,17.71,234.10,234.10,225.00,225.00,225.00,0.00,0.00,227.92,405.00,238.82,"92,307.50",6,-13.82,9.10,-5.79,4.04,-1.30,290.00,208.60
9,NABIL,18.92,502.90,502.90,471.00,483.00,483.00,0.00,0.00,483.37,"16,660.00",513.15,"8,052,975.00",120,-30.15,31.90,-5.88,6.77,-0.08,619.00,471.00
10,NBL,17.80,242.00,244.00,225.50,230.00,230.00,0.00,0.00,235.34,"10,094.00",246.21,"2,375,472.80",51,-16.21,18.50,-6.58,8.20,-2.32,313.00,225.50
11,NICA,16.53,333.00,333.00,308.70,314.00,314.00,0.00,0.00,318.47,"7,459.00",339.78,"2,375,434.60",48,-25.78,24.30,-7.59,7.87,-1.42,505.00,308.70
12,NIMB,19.65,201.20,201.20,190.00,193.00,193.00,0.00,0.00,193.60,"18,981.00",205.25,"3,674,769.60",59,-12.25,11.20,-5.97,5.89,-0.31,264.90,190.00
13,NMB,15.78,248.00,248.00,239.00,239.00,239.00,0.00,0.00,241.35,75.00,245.86,"18,101.00",4,-6.86,9.00,-2.79,3.77,-0.98,288.00,230.00
14,PCBL,18.26,244.00,244.00,226.00,234.00,234.00,0.00,0.00,233.75,"9,387.00",248.64,"2,194,213.00",29,-14.64,18.00,-5.89,7.96,0.11,305.70,226.00
15,PRVU,18.47,201.30,201.30,186.00,188.00,188.00,0.00,0.00,191.63,"20,382.00",205.36,"3,905,836.40",60,-17.36,15.30,-8.45,8.23,-1.93,273.00,186.00
16,SANIMA,19.78,361.00,361.00,343.80,348.90,348.90,0.00,0.00,345.92,"24,501.00",365.16,"8,475,397.20",65,-16.26,17.20,-4.45,5.00,0.85,391.00,285.00
17,SBI,19.96,376.90,376.90,376.90,376.90,376.90,0.00,0.00,376.90,50.00,384.49,"18,845.00",1,-7.59,0.00,-1.97,0.00,0.00,549.00,372.20
18,SBL,18.45,365.00,365.00,344.10,364.00,364.00,0.00,0.00,355.44,"12,516.00",372.25,"4,448,728.60",26,-8.25,20.90,-2.22,6.07,2.35,408.00,261.00
19,SCB,17.15,619.10,619.10,605.00,607.00,607.00,0.00,0.00,607.83,"2,917.00",631.70,"1,773,044.00",26,-24.70,14.10,-3.91,2.33,-0.14,779.20,597.10
