1,ADBL,24.10,285.00,288.00,284.00,285.52,285.90,-0.38,0.00,285.59,"17,243.00",284.77,"4,924,385.60",132,0.75,4.00,0.26,1.41,-0.02,428.40,256.00
2,CZBIL,23.79,206.00,209.50,203.00,203.14,203.20,-0.06,0.00,204.62,"158,226.00",205.75,"32,375,516.60",306,-2.61,6.50,-1.27,3.20,-0.73,296.00,160.10
3,EBL,22.95,640.00,641.00,635.40,637.73,640.00,-2.27,0.00,638.83,"35,645.00",639.58,"22,771,114.20",181,-1.85,5.60,-0.29,0.88,-0.17,790.00,511.00
4,GBIME,27.03,233.00,236.00,230.50,231.60,232.20,-0.60,0.00,232.71,"124,174.00",233.20,"28,896,001.50",402,-1.60,5.50,-0.69,2.39,-0.48,302.00,170.00
5,HBL,26.70,215.00,219.30,214.70,216.32,217.00,-0.68,0.00,215.87,"73,499.00",218.00,"15,866,055.70",215,-1.68,4.60,-0.77,2.14,0.21,312.10,172.10
6,KBL,28.75,205.00,206.00,204.00,204.53,204.60,-0.07,0.00,204.84,"177,913.00",204.73,"36,442,821.00",413,-0.20,2.00,-0.10,0.98,-0.15,272.90,133.20
7,LSL,25.80,212.00,215.00,212.00,213.57,213.70,-0.13,0.00,213.48,"39,056.00",210.57,"8,337,498.00",141,3.00,3.00,1.42,1.42,0.04,300.00,147.70
8,MBL,25.39,218.00,220.10,216.70,217.29,216.90,0.39,0.00,217.90,"70,886.00",218.32,"15,446,277.90",150,-1.03,3.40,-0.47,1.57,-0.28,295.00,164.20
9,NABIL,29.62,490.00,492.00,488.00,489.97,490.30,-0.33,0.00,489.46,"44,689.00",488.99,"21,873,393.40",378,0.98,4.00,0.20,0.82,0.10,700.00,450.00
10,NBL,36.16,253.00,259.80,253.00,254.20,253.90,0.30,0.00,254.91,"52,122.00",256.50,"13,286,221.90",250,-2.30,6.80,-0.90,2.69,-0.28,337.50,202.00
11,NICA,25.52,340.50,348.00,340.50,341.66,342.80,-1.14,0.00,342.17,"73,017.00",342.68,"24,984,089.50",324,-1.02,7.50,-0.30,2.20,-0.15,573.00,335.50
12,NIMB,24.40,209.00,210.30,208.50,208.89,209.00,-0.11,0.00,209.26,"73,998.00",209.85,"15,484,586.70",273,-0.96,1.80,-0.46,0.86,-0.18,295.00,149.20
13,NMB,24.73,236.20,240.90,236.20,238.41,238.30,0.11,0.00,239.10,"35,036.00",240.40,"8,377,281.60",115,-1.99,4.70,-0.83,1.99,-0.29,300.00,179.30
14,PCBL,18.75,238.20,240.00,238.20,238.48,238.50,-0.02,0.00,238.70,"29,848.00",238.38,"7,124,821.40",107,0.10,1.80,0.04,0.76,-0.09,329.00,190.10
15,PRVU,22.83,205.00,207.00,203.00,204.34,204.40,-0.06,0.00,204.15,"76,524.00",205.02,"15,622,618.40",303,-0.68,4.00,-0.33,1.97,0.09,297.00,137.00
16,SANIMA,30.18,316.00,318.10,315.00,317.50,318.00,-0.50,0.00,316.99,"74,698.00",315.70,"23,678,824.10",199,1.80,3.10,0.57,0.98,0.16,382.00,240.00
17,SBI,23.07,393.10,400.50,386.20,387.96,386.20,1.76,0.00,389.69,"16,189.00",386.82,"6,308,735.80",73,1.14,14.30,0.29,3.70,-0.45,549.00,282.30
18,SBL,34.88,308.10,312.00,303.00,309.79,310.00,-0.21,0.00,308.58,"105,004.00",308.10,"32,402,127.30",184,1.69,9.00,0.55,2.97,0.39,380.00,237.00
19,SCB,27.83,613.42,618.00,609.30,614.72,613.90,0.82,0.00,612.49,"7,312.00",613.42,"4,478,513.00",93,1.30,8.70,0.21,1.43,0.36,790.00,549.00
