1,ADBL,26.40,285.70,291.00,285.70,290.21,290.00,0.21,0.00,288.98,"21,673.00",291.42,"6,263,062.50",141,-1.21,5.30,-0.42,1.86,0.42,428.40,249.90
2,CZBIL,26.57,215.00,216.90,209.20,210.80,212.00,-1.20,-0.01,211.09,"57,465.00",214.07,"12,130,057.90",158,-3.27,7.70,-1.53,3.68,-0.14,296.00,160.10
3,EBL,26.74,642.20,663.00,642.20,646.68,648.90,-2.22,0.00,647.35,"46,542.00",655.30,"30,129,177.80",244,-8.62,20.80,-1.32,3.24,-0.10,790.00,511.00
4,GBIME,26.84,241.00,248.00,234.20,238.68,239.00,-0.32,0.00,238.92,"170,799.00",238.76,"40,807,355.00",575,-0.08,13.80,-0.03,5.89,-0.10,302.00,170.00
5,HBL,28.37,219.80,246.00,219.50,224.98,228.90,-3.92,-0.02,221.80,"89,010.00",224.22,"19,742,174.40",282,0.76,26.50,0.34,12.07,1.41,312.10,172.10
6,KBL,31.39,213.50,214.90,210.00,213.57,214.00,-0.43,0.00,212.23,"380,707.00",213.56,"80,795,911.10",782,0.01,4.90,0.00,2.33,0.63,272.90,133.20
7,LSL,27.98,215.00,220.40,215.00,218.97,219.00,-0.03,0.00,217.28,"149,495.00",219.29,"32,481,894.80",234,-0.32,5.40,-0.15,2.51,0.77,300.00,147.70
8,MBL,26.87,220.10,225.00,218.00,220.16,221.60,-1.44,-0.01,221.23,"100,422.00",222.45,"22,216,613.80",249,-2.29,7.00,-1.03,3.21,-0.49,295.00,164.20
9,NABIL,26.77,499.00,499.00,490.00,491.11,491.50,-0.39,0.00,492.19,"48,051.00",497.45,"23,650,135.00",443,-6.34,9.00,-1.27,1.84,-0.22,700.00,450.00
10,NBL,26.99,251.60,258.00,250.60,256.42,256.30,0.12,0.00,254.60,"71,892.00",252.91,"18,303,386.20",279,3.51,7.40,1.39,2.95,0.71,337.50,202.00
11,NICA,26.17,355.10,359.00,352.10,353.97,355.00,-1.03,0.00,354.54,"80,718.00",360.12,"28,617,957.00",366,-6.15,6.90,-1.71,1.96,-0.16,573.00,335.50
12,NIMB,25.14,214.00,216.80,210.70,212.79,213.00,-0.21,0.00,212.69,"75,927.00",213.72,"16,148,590.50",345,-0.93,6.10,-0.44,2.90,0.05,295.00,149.20
13,NMB,27.30,246.00,246.90,240.00,241.48,243.90,-2.42,-0.01,242.75,"52,225.00",246.26,"12,677,393.10",194,-4.78,6.90,-1.94,2.88,-0.52,300.00,179.30
14,PCBL,23.98,249.20,249.20,238.70,240.06,238.90,1.16,0.00,240.61,"92,040.00",244.33,"22,145,518.60",270,-4.27,10.50,-1.75,4.40,-0.23,329.00,190.10
15,PRVU,31.03,214.00,214.00,208.00,210.55,211.00,-0.45,0.00,210.23,"141,185.00",210.48,"29,681,828.10",360,0.07,6.00,0.03,2.88,0.15,297.00,137.00
16,SANIMA,26.46,315.50,316.00,312.40,313.91,315.00,-1.09,0.00,313.76,"67,800.00",315.60,"21,273,075.60",214,-1.69,3.60,-0.54,1.15,0.05,382.00,240.00
17,SBI,33.92,408.00,415.00,400.00,414.43,415.00,-0.57,0.00,408.79,"29,558.00",407.98,"12,083,110.40",137,6.45,15.00,1.58,3.75,1.36,549.00,282.30
18,SBL,27.81,297.00,302.00,297.00,298.59,299.00,-0.41,0.00,299.15,"45,760.00",300.13,"13,689,135.50",114,-1.54,5.00,-0.51,1.68,-0.19,380.00,237.00
19,SCB,27.08,625.00,635.00,618.00,619.60,620.00,-0.40,0.00,621.02,"13,396.00",624.57,"8,319,169.10",132,-4.97,17.00,-0.80,2.75,-0.23,790.00,549.00
