1,ADBL,42.56,295.00,295.00,289.50,291.96,292.00,-0.04,0.00,291.79,"26,221.00",289.97,"7,651,074.80",162,1.99,5.50,0.69,1.90,0.06,428.40,223.00
2,CZBIL,43.02,211.90,214.00,211.00,212.68,213.00,-0.32,0.00,212.88,"49,347.00",209.73,"10,504,825.00",193,2.95,3.00,1.41,1.42,-0.09,296.00,152.50
3,EBL,45.42,617.80,622.00,612.10,619.09,620.00,-0.91,0.00,617.58,"42,936.00",613.88,"26,516,521.40",215,5.21,9.90,0.85,1.62,0.24,790.00,492.10
4,GBIME,43.08,222.00,224.00,219.50,222.62,223.00,-0.38,0.00,221.42,"104,669.00",219.83,"23,175,851.10",466,2.79,4.50,1.27,2.05,0.54,302.00,170.00
5,HBL,45.34,233.00,239.00,233.00,237.79,238.00,-0.21,0.00,236.69,"72,607.00",232.38,"17,185,321.50",229,5.41,6.00,2.33,2.58,0.46,312.10,167.10
6,KBL,42.28,209.90,213.00,208.00,211.03,211.50,-0.47,0.00,211.55,"218,232.00",208.36,"46,166,862.10",603,2.67,5.00,1.28,2.40,-0.25,272.90,129.60
7,LSL,42.68,224.90,225.00,220.30,223.65,224.00,-0.35,0.00,223.02,"88,322.00",222.49,"19,697,526.10",322,1.16,4.70,0.52,2.13,0.28,300.00,143.60
8,MBL,44.19,230.00,232.50,227.40,230.12,230.80,-0.68,0.00,230.04,"99,387.00",227.89,"22,862,535.00",242,2.23,5.10,0.98,2.24,0.04,295.00,157.80
9,NABIL,43.90,490.80,495.60,489.00,494.38,493.20,1.18,0.00,492.58,"54,656.00",489.31,"26,922,513.40",503,5.07,6.60,1.04,1.35,0.36,700.00,419.00
10,NBL,43.91,254.90,254.90,250.40,252.79,253.00,-0.21,0.00,252.78,"103,505.00",251.22,"26,163,728.40",315,1.57,4.50,0.62,1.80,0.00,337.50,195.10
11,NICA,45.08,379.00,385.00,378.00,383.07,382.50,0.57,0.00,382.10,"59,899.00",377.87,"22,887,199.60",277,5.20,7.00,1.38,1.85,0.25,573.00,341.60
12,NIMB,43.14,216.00,216.70,212.10,215.19,216.00,-0.81,0.00,214.86,"88,087.00",212.56,"18,926,645.60",411,2.63,4.60,1.24,2.17,0.15,295.00,147.40
13,NMB,41.65,259.40,259.50,254.10,258.18,257.50,0.68,0.00,257.15,"55,373.00",254.39,"14,239,407.10",232,3.79,5.40,1.49,2.13,0.40,300.00,162.00
14,PCBL,47.56,253.00,264.00,250.80,262.24,262.00,0.24,0.00,258.50,"167,898.00",252.54,"43,402,309.30",367,9.70,13.20,3.84,5.26,1.42,329.00,187.20
15,PRVU,42.89,211.00,214.50,209.30,212.86,214.00,-1.14,-0.01,212.19,"141,807.00",209.50,"30,090,265.10",525,3.36,5.20,1.60,2.48,0.31,297.00,132.00
16,SANIMA,44.81,307.50,310.00,301.00,306.23,308.00,-1.77,-0.01,306.35,"67,985.00",303.72,"20,827,383.70",253,2.51,9.00,0.83,2.99,-0.04,382.00,228.00
17,SBI,42.45,430.00,433.00,420.00,426.06,426.10,-0.04,0.00,425.43,"37,407.00",428.86,"15,914,029.60",157,-2.80,13.00,-0.65,3.10,0.15,549.00,268.60
18,SBL,43.84,290.00,295.00,286.20,291.40,292.00,-0.60,0.00,291.41,"35,560.00",288.77,"10,362,525.30",139,2.63,8.80,0.91,3.07,0.00,380.00,214.00
19,SCB,43.44,642.00,642.00,630.10,635.87,639.30,-3.43,-0.01,634.88,"20,881.00",634.32,"13,256,889.90",194,1.55,11.90,0.24,1.89,0.16,790.00,511.00
