1,ADBL,25.14,289.50,290.00,280.00,280.58,280.30,0.28,0.00,281.87,"33,659.00",285.87,"9,487,318.20",223,-5.29,10.00,-1.85,3.57,-0.46,428.40,223.00
2,CZBIL,24.52,209.10,209.10,205.10,207.15,207.20,-0.05,0.00,207.29,"46,475.00",209.12,"9,633,789.40",127,-1.97,4.00,-0.94,1.95,-0.07,296.00,152.50
3,EBL,27.54,615.10,615.10,594.00,600.38,601.00,-0.62,0.00,600.31,"40,323.00",603.09,"24,206,190.10",230,-2.71,21.10,-0.45,3.55,0.01,790.00,487.30
4,GBIME,25.27,221.60,221.60,210.70,213.37,214.00,-0.63,0.00,213.12,"145,639.00",217.28,"31,039,092.00",599,-3.91,10.90,-1.80,5.17,0.12,302.00,170.00
5,HBL,21.25,231.00,232.00,229.80,230.25,230.20,0.05,0.00,230.41,"27,566.00",234.42,"6,351,604.50",157,-4.17,2.20,-1.78,0.96,-0.07,312.10,167.10
6,KBL,22.58,208.00,208.00,199.90,200.01,200.00,0.01,0.00,200.44,"148,905.00",203.97,"29,845,900.90",573,-3.96,8.10,-1.94,4.05,-0.21,272.90,129.60
7,LSL,25.39,221.10,221.10,213.00,215.95,215.00,0.95,0.00,215.09,"103,090.00",216.81,"22,173,491.10",214,-0.86,8.10,-0.40,3.80,0.40,300.00,143.60
8,MBL,25.58,222.00,224.90,220.00,220.68,220.80,-0.12,0.00,221.49,"90,357.00",225.98,"20,013,368.60",226,-5.30,4.90,-2.35,2.23,-0.37,295.00,157.80
9,NABIL,27.14,485.00,485.00,478.00,480.13,479.00,1.13,0.00,479.81,"78,144.00",484.03,"37,494,028.20",659,-3.90,7.00,-0.81,1.46,0.07,700.00,419.00
10,NBL,27.01,250.00,250.00,244.60,245.28,245.00,0.28,0.00,245.85,"86,457.00",251.10,"21,255,663.90",347,-5.82,5.40,-2.32,2.21,-0.23,337.50,195.10
11,NICA,25.63,376.40,376.40,362.00,362.76,363.00,-0.24,0.00,364.08,"56,734.00",369.08,"20,655,964.80",331,-6.32,14.40,-1.71,3.98,-0.37,573.00,341.60
12,NIMB,25.18,214.30,214.30,206.10,206.99,207.90,-0.91,0.00,207.62,"72,619.00",210.10,"15,077,447.10",331,-3.11,8.20,-1.48,3.98,-0.31,295.00,147.40
13,NMB,23.16,250.20,250.20,240.20,241.20,240.80,0.40,0.00,243.18,"60,464.00",245.32,"14,703,521.70",197,-4.12,10.00,-1.68,4.16,-0.82,300.00,162.00
14,PCBL,24.37,256.30,256.30,247.00,247.09,247.10,-0.01,0.00,248.07,"67,977.00",251.33,"16,863,204.00",158,-4.24,9.30,-1.69,3.77,-0.40,329.00,186.00
15,PRVU,29.06,207.00,212.80,203.00,205.31,205.60,-0.29,0.00,205.01,"254,953.00",210.89,"52,267,282.90",823,-5.58,9.80,-2.65,4.83,0.15,297.00,132.00
16,SANIMA,24.80,297.00,299.00,294.30,295.64,295.00,0.64,0.00,296.34,"54,652.00",299.80,"16,195,505.70",214,-4.16,4.70,-1.39,1.60,-0.24,382.00,228.00
17,SBI,27.79,400.10,405.00,399.90,402.08,402.10,-0.02,0.00,402.05,"128,753.00",408.00,"51,765,328.60",125,-5.92,5.10,-1.45,1.28,0.01,549.00,268.60
18,SBL,23.22,279.00,279.00,275.00,276.09,278.00,-1.91,-0.01,275.52,"26,764.00",280.70,"7,374,090.30",109,-4.61,4.00,-1.64,1.45,0.21,380.00,214.00
19,SCB,22.60,630.00,631.00,622.20,626.01,625.00,1.01,0.00,625.80,"17,121.00",631.02,"10,714,284.20",200,-5.01,8.80,-0.79,1.41,0.03,790.00,508.00
