1,ADBL,47.10,295.00,301.80,294.00,300.65,299.00,1.65,0.01,298.79,"124,408.00",293.70,"37,171,581.20",459,6.95,7.80,2.37,2.65,0.62,428.40,262.00
2,CZBIL,42.88,208.60,212.00,207.00,211.38,211.00,0.38,0.00,210.19,"75,338.00",208.60,"15,835,208.70",258,2.78,5.00,1.33,2.42,0.56,296.00,166.60
3,EBL,42.05,645.10,651.00,644.10,649.79,650.10,-0.31,0.00,646.91,"43,324.00",643.42,"28,026,889.20",247,6.37,6.90,0.99,1.07,0.44,790.00,526.40
4,GBIME,41.81,247.90,247.90,239.00,243.58,244.90,-1.32,-0.01,241.62,"192,024.00",243.08,"46,396,063.70",657,0.50,8.90,0.21,3.72,0.81,302.00,171.00
5,HBL,43.15,223.00,225.60,220.60,224.86,224.60,0.26,0.00,223.47,"73,146.00",223.46,"16,346,297.50",256,1.40,5.00,0.63,2.27,0.62,312.10,179.40
6,KBL,42.36,208.00,213.10,208.00,212.67,212.00,0.67,0.00,210.69,"326,145.00",209.88,"68,714,596.00",774,2.79,5.10,1.33,2.45,0.93,272.90,137.70
7,LSL,45.26,220.00,224.00,216.70,222.72,223.80,-1.08,0.00,220.48,"196,530.00",218.35,"43,330,946.30",403,4.37,7.30,2.00,3.37,1.01,300.00,153.60
8,MBL,42.97,223.00,227.00,220.10,225.44,225.00,0.44,0.00,223.91,"95,352.00",221.05,"21,349,887.10",242,4.39,6.90,1.99,3.13,0.68,295.00,172.00
9,NABIL,43.15,494.50,495.80,491.00,494.96,495.00,-0.04,0.00,493.80,"55,089.00",491.79,"27,202,962.40",446,3.17,4.80,0.64,0.98,0.23,700.00,466.00
10,NBL,45.17,264.00,264.00,256.00,263.47,263.00,0.47,0.00,260.90,"143,208.00",259.18,"37,362,613.10",427,4.29,8.00,1.66,3.13,0.98,337.50,210.10
11,NICA,43.46,352.00,353.90,343.60,352.39,351.00,1.39,0.00,348.39,"99,579.00",346.22,"34,692,258.30",435,6.17,10.30,1.78,3.00,1.14,573.00,333.00
12,NIMB,45.30,211.60,217.90,211.60,216.84,217.90,-1.06,0.00,215.81,"169,264.00",213.39,"36,528,690.50",491,3.45,6.30,1.62,2.98,0.48,295.00,156.10
13,NMB,44.91,247.00,251.00,245.10,250.08,250.10,-0.02,0.00,249.28,"77,153.00",246.61,"19,232,741.30",275,3.47,5.90,1.41,2.41,0.32,300.00,191.50
14,PCBL,46.24,250.00,253.00,245.00,251.74,252.50,-0.76,0.00,250.49,"105,996.00",248.37,"26,550,908.20",286,3.37,8.00,1.36,3.27,0.50,329.00,197.50
15,PRVU,44.00,206.00,212.00,206.00,211.38,211.80,-0.42,0.00,209.19,"209,938.00",206.94,"43,916,943.30",557,4.44,6.00,2.15,2.91,1.04,297.00,143.00
16,SANIMA,46.31,338.00,342.00,329.10,339.53,338.00,1.53,0.00,334.50,"249,688.00",334.00,"83,521,174.30",693,5.53,12.90,1.66,3.92,1.48,382.00,250.90
17,SBI,45.13,410.80,411.00,400.00,409.36,410.00,-0.64,0.00,405.74,"60,037.00",402.83,"24,359,181.50",183,6.53,11.00,1.62,2.75,0.89,549.00,288.20
18,SBL,46.21,333.00,343.90,327.00,339.48,338.40,1.08,0.00,334.10,"293,021.00",329.28,"97,898,195.80",736,10.20,16.90,3.10,5.17,1.58,380.00,245.00
19,SCB,41.30,616.20,628.00,616.20,624.74,625.00,-0.26,0.00,624.06,"11,082.00",618.03,"6,915,842.90",103,6.71,11.80,1.09,1.91,0.11,790.00,563.00
