1,ADBL,37.49,337.00,338.80,334.00,337.68,338.80,-1.12,0.00,336.78,"81,072.00",334.66,"27,303,826.80",428,3.02,4.80,0.90,1.44,0.27,428.40,272.30
2,CZBIL,25.58,209.00,211.00,208.20,210.36,210.90,-0.54,0.00,209.89,"27,058.00",209.91,"5,679,150.10",123,0.45,2.80,0.21,1.34,0.22,296.00,196.00
3,EBL,39.82,724.90,730.00,718.30,725.71,725.30,0.41,0.00,724.67,"83,163.00",719.87,"60,266,060.40",416,5.84,11.70,0.81,1.63,0.14,790.00,567.00
4,GBIME,28.51,249.00,251.80,248.00,250.66,251.50,-0.84,0.00,249.66,"159,474.00",249.41,"39,813,905.80",449,1.25,3.80,0.50,1.53,0.40,302.00,210.70
5,HBL,28.41,213.00,216.40,212.40,213.81,213.80,0.01,0.00,213.75,"54,658.00",213.44,"11,683,263.60",250,0.37,4.00,0.17,1.88,0.03,312.10,210.00
6,KBL,28.87,202.00,204.50,201.00,201.65,202.80,-1.15,-0.01,202.10,"388,329.00",201.43,"78,480,525.70","1,028",0.22,3.50,0.11,1.74,-0.22,272.90,192.10
7,LSL,33.91,231.20,238.00,231.20,235.88,235.60,0.28,0.00,235.25,"86,563.00",234.20,"20,363,559.30",227,1.68,6.80,0.72,2.94,0.27,300.00,201.00
8,MBL,27.32,251.00,256.00,244.20,250.67,251.50,-0.83,0.00,251.04,"84,241.00",248.87,"21,148,147.30",203,1.80,11.80,0.72,4.83,-0.15,295.00,208.60
9,NABIL,31.06,520.00,524.00,517.00,518.95,519.00,-0.05,0.00,519.76,"48,703.00",521.21,"25,313,878.10",475,-2.26,7.00,-0.43,1.35,-0.16,682.00,474.10
10,NBL,23.47,255.00,258.00,254.00,255.17,255.90,-0.73,0.00,255.68,"121,852.00",256.10,"31,155,661.60",486,-0.93,4.00,-0.36,1.57,-0.20,337.50,239.20
11,NICA,26.90,350.00,351.00,344.50,348.23,349.00,-0.77,0.00,348.34,"103,749.00",348.64,"36,139,739.70",567,-0.41,6.50,-0.12,1.89,-0.03,564.00,333.00
12,NIMB,27.25,212.00,214.30,211.00,212.78,213.00,-0.22,0.00,212.49,"92,669.00",211.63,"19,691,405.30",406,1.15,3.30,0.54,1.56,0.14,295.00,201.00
13,NMB,26.00,246.00,248.50,245.50,246.36,247.00,-0.64,0.00,246.71,"59,074.00",246.41,"14,574,440.90",197,-0.05,3.00,-0.02,1.22,-0.14,300.00,230.00
14,PCBL,37.83,254.10,258.30,253.20,255.60,255.50,0.10,0.00,255.51,"112,884.00",254.64,"28,843,134.30",199,0.96,5.10,0.38,2.01,0.03,329.00,229.50
15,PRVU,21.34,212.60,215.50,211.20,214.99,215.30,-0.31,0.00,213.88,"139,838.00",214.08,"29,908,946.40",480,0.91,4.30,0.43,2.04,0.51,297.00,194.10
16,SANIMA,23.81,367.00,369.70,364.90,365.90,365.50,0.40,0.00,366.03,"114,410.00",366.09,"41,877,225.60",361,-0.19,4.80,-0.05,1.32,-0.03,391.00,285.00
17,SBI,24.35,382.90,401.50,382.90,389.14,389.90,-0.76,0.00,390.71,"14,811.00",390.67,"5,786,870.80",114,-1.53,18.60,-0.39,4.86,-0.40,549.00,372.20
18,SBL,26.75,363.60,366.00,356.00,364.64,364.90,-0.26,0.00,361.22,"163,673.00",364.11,"59,122,242.80",259,0.53,10.00,0.15,2.81,0.94,408.00,261.00
19,SCB,28.97,625.00,628.00,619.00,624.57,625.00,-0.43,0.00,623.42,"28,522.00",628.26,"17,781,090.20",229,-3.69,9.00,-0.59,1.45,0.18,790.00,597.10
