1,ADBL,25.82,286.20,287.00,283.10,284.77,285.00,-0.23,0.00,284.23,"19,099.00",286.05,"5,428,592.10",128,-1.28,3.90,-0.45,1.38,0.19,428.40,256.00
2,CZBIL,29.31,206.00,210.10,205.50,205.75,205.70,0.05,0.00,206.12,"41,905.00",208.28,"8,637,457.80",137,-2.53,4.60,-1.21,2.24,-0.18,296.00,160.10
3,EBL,28.99,643.50,645.00,638.00,639.58,639.00,0.58,0.00,640.35,"87,898.00",636.26,"56,285,809.60",174,3.32,7.00,0.52,1.10,-0.12,790.00,511.00
4,GBIME,28.66,240.00,240.00,233.00,233.20,234.00,-0.80,0.00,234.60,"132,126.00",237.42,"30,996,651.70",426,-4.22,7.00,-1.78,3.00,-0.60,302.00,170.00
5,HBL,25.18,221.00,222.80,216.20,218.00,218.00,0.00,0.00,218.15,"41,425.00",219.58,"9,036,724.10",125,-1.58,6.60,-0.72,3.05,-0.07,312.10,172.10
6,KBL,28.58,207.00,208.30,204.00,204.73,205.00,-0.27,0.00,205.22,"209,207.00",206.21,"42,932,568.70",432,-1.48,4.30,-0.72,2.11,-0.24,272.90,133.20
7,LSL,23.88,212.10,213.00,209.60,210.57,212.60,-2.03,-0.01,210.48,"115,123.00",213.23,"24,230,881.00",261,-2.66,3.40,-1.25,1.62,0.04,300.00,147.70
8,MBL,26.01,213.90,223.00,213.90,218.32,218.00,0.32,0.00,219.03,"56,071.00",218.26,"12,280,979.40",131,0.06,9.10,0.03,4.25,-0.32,295.00,164.20
9,NABIL,26.53,490.00,492.00,487.10,488.99,489.00,-0.01,0.00,488.97,"36,559.00",490.59,"17,876,245.80",424,-1.60,4.90,-0.33,1.01,0.00,700.00,450.00
10,NBL,37.37,251.00,258.90,251.00,256.50,258.90,-2.40,-0.01,254.33,"86,380.00",253.88,"21,969,378.40",287,2.62,7.90,1.03,3.15,0.84,337.50,202.00
11,NICA,25.06,345.00,351.00,340.00,342.68,344.00,-1.32,0.00,342.56,"52,555.00",344.81,"18,003,104.20",298,-2.13,11.00,-0.62,3.24,0.04,573.00,335.50
12,NIMB,23.70,213.00,213.00,209.60,209.85,210.00,-0.15,0.00,210.18,"45,438.00",210.37,"9,549,984.20",231,-0.52,3.40,-0.25,1.62,-0.16,295.00,149.20
13,NMB,26.73,239.10,243.00,239.10,240.40,240.50,-0.10,0.00,240.77,"40,235.00",240.26,"9,687,470.90",98,0.14,3.90,0.06,1.63,-0.15,300.00,179.30
14,PCBL,19.87,244.00,244.00,238.00,238.38,238.00,0.38,0.00,239.66,"28,388.00",240.50,"6,803,482.10",109,-2.12,6.00,-0.88,2.52,-0.54,329.00,190.10
15,PRVU,24.80,206.00,208.00,204.00,205.02,204.20,0.82,0.00,204.91,"90,696.00",206.21,"18,584,071.50",302,-1.19,4.00,-0.58,1.96,0.06,297.00,137.00
16,SANIMA,23.35,319.90,319.90,315.00,315.70,316.50,-0.80,0.00,316.05,"31,074.00",316.81,"9,820,987.90",131,-1.11,4.90,-0.35,1.56,-0.11,382.00,240.00
17,SBI,27.01,398.00,398.00,385.00,386.82,386.00,0.82,0.00,387.67,"27,143.00",391.76,"10,522,590.90",118,-4.94,13.00,-1.26,3.38,-0.22,549.00,282.30
18,SBL,34.53,305.10,310.90,305.00,308.10,308.00,0.10,0.00,308.90,"52,289.00",306.78,"16,151,879.90",151,1.32,5.90,0.43,1.93,-0.26,380.00,237.00
19,SCB,32.18,613.00,614.00,610.10,613.42,614.00,-0.58,0.00,612.12,"8,138.00",612.56,"4,981,469.70",85,0.86,3.90,0.14,0.64,0.21,790.00,549.00
